CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
693,Spain,Male,41,1,107543.88,1,0,1,53111.26,1,PLATINUM,725,1
740,Germany,Male,39,5,81895.46,1,0,1,76359.42,1,GOLD,162,0
706,Spain,Female,44,10,0.0,1,0,0,94824.84,2,GOLD,90,0
586,Germany,Male,18,0,0.0,1,1,0,193312.32,4,GOLD,274,0
610,Germany,Female,28,6,34127.52,4,1,0,40166.41,1,SILVER,501,1
631,Germany,Male,44,1,0.0,1,0,1,117969.29,2,SILVER,601,1
624,Spain,Female,28,8,150041.04,1,0,1,89486.0,1,DIAMOND,234,1
651,Germany,Male,22,2,24618.11,1,0,1,151789.34,2,SILVER,547,0
519,Germany,Male,57,1,48341.36,2,1,1,149704.8,5,GOLD,145,0
670,Spain,Male,35,0,0.0,4,1,1,72515.32,4,GOLD,283,1
703,France,Female,43,8,0.0,1,0,0,10059.1,5,SILVER,323,0
558,Spain,Female,39,1,118119.88,1,1,1,190306.54,2,DIAMOND,474,1
556,Spain,Female,54,3,156394.91,3,1,0,160640.61,1,GOLD,125,1
666,France,Male,33,7,148608.66,1,1,0,107594.28,4,SILVER,699,0
603,France,Female,50,10,78437.61,2,1,0,122710.28,2,GOLD,145,0
571,Germany,Female,35,0,0.0,1,1,0,140777.48,1,SILVER,802,0
609,Spain,Male,24,3,0.0,1,1,0,59821.43,1,SILVER,489,0
615,Germany,Male,59,10,0.0,1,1,0,88814.63,3,DIAMOND,484,1
768,Germany,Female,27,4,0.0,1,0,0,26443.95,3,DIAMOND,419,0
564,Spain,Male,36,6,78760.39,2,1,1,43031.27,2,PLATINUM,379,0
610,Spain,Female,34,0,4929.91,2,1,1,76638.97,5,SILVER,197,0
740,Germany,Male,18,10,0.0,1,1,0,187238.27,1,SILVER,287,1
661,Germany,Female,48,6,113724.42,2,1,0,101644.54,1,PLATINUM,670,0
658,France,Male,52,5,38317.47,1,1,1,100718.77,4,SILVER,368,0
694,Spain,Male,42,10,200452.79,1,1,0,169961.61,2,GOLD,935,1
849,France,Male,45,4,97860.63,1,1,1,195890.85,4,GOLD,549,0
631,Spain,Female,37,1,56427.52,1,1,0,166115.86,1,PLATINUM,357,0
619,Spain,Female,58,3,57675.78,1,1,0,148942.35,1,SILVER,254,0
671,Germany,Male,31,2,75116.85,1,1,1,123080.86,1,PLATINUM,252,0
713,France,Male,51,0,131654.02,1,0,1,131792.22,4,SILVER,339,0
666,France,Female,48,4,0.0,2,1,1,176423.27,2,DIAMOND,727,0
789,Germany,Male,27,2,0.0,4,1,1,190008.25,2,SILVER,353,1
774,Spain,Male,28,1,0.0,1,0,1,16493.73,4,DIAMOND,282,0
651,Spain,Male,45,2,82421.52,2,1,0,98732.18,4,GOLD,474,0
731,Germany,Female,51,6,0.0,1,1,1,89808.31,5,SILVER,459,1
442,Germany,Female,39,6,52916.23,2,1,1,145547.34,5,GOLD,411,0
632,Germany,Female,37,4,0.0,2,1,1,74902.7,2,SILVER,184,1
594,Spain,Male,44,5,0.0,1,1,1,167828.05,3,DIAMOND,95,1
492,Spain,Male,45,2,19108.31,2,0,0,108380.69,3,SILVER,461,0
583,France,Male,18,4,111086.36,2,1,1,132179.94,2,DIAMOND,685,0
543,Spain,Female,30,2,300.02,2,1,1,87703.74,2,GOLD,619,0
520,Spain,Female,38,5,11407.26,1,1,0,38280.7,1,SILVER,50,0
511,Spain,Male,30,4,75291.39,4,0,0,21660.92,1,PLATINUM,630,1
579,Germany,Female,71,6,196776.7,1,1,0,57792.41,1,DIAMOND,454,0
844,Spain,Female,29,8,0.0,2,1,1,101333.68,5,SILVER,582,1
559,Germany,Female,33,1,98283.66,1,1,0,53657.96,2,PLATINUM,177,0
500,France,Male,46,1,0.0,1,0,0,44517.39,5,GOLD,668,1
736,Spain,Male,35,8,0.0,2,1,0,145119.47,5,GOLD,123,0
483,Spain,Female,39,4,0.0,1,0,1,17185.35,2,SILVER,461,1
648,Germany,Male,35,7,65273.61,1,1,1,171482.65,5,SILVER,743,0
600,Germany,Male,37,2,0.0,1,1,1,58726.72,2,GOLD,521,1
489,Germany,Female,42,8,158734.27,1,1,0,133905.48,3,GOLD,91,0
630,Spain,Female,30,8,0.0,1,0,1,153593.96,1,DIAMOND,486,1
756,Spain,Female,50,4,0.0,2,1,1,177629.61,2,GOLD,724,0
666,Spain,Male,45,3,20140.16,2,0,1,146381.4,5,GOLD,457,0
566,Germany,Male,40,10,63013.91,1,1,1,80089.53,2,DIAMOND,367,1
513,Germany,Female,24,0,0.0,4,1,1,25840.38,5,GOLD,309,1
487,Germany,Male,48,2,0.0,3,1,1,10434.96,4,DIAMOND,370,1
850,France,Male,44,9,0.0,2,1,1,13571.24,2,DIAMOND,563,0
815,Germany,Male,37,0,174235.67,1,0,0,16931.74,5,SILVER,275,1
690,Spain,Male,59,6,23584.15,1,0,1,174207.14,1,GOLD,58,0
783,Germany,Male,54,10,62787.85,4,1,0,104167.54,3,GOLD,375,1
688,Spain,Male,18,8,166741.97,1,1,1,139233.03,1,SILVER,358,0
623,France,Female,52,10,58492.04,1,0,0,11841.98,5,PLATINUM,693,0
678,France,Female,42,6,144208.18,1,1,0,190365.02,2,PLATINUM,719,1
480,Germany,Male,36,10,0.0,1,1,1,191799.93,5,SILVER,177,0
648,Spain,Female,40,1,84190.99,1,1,1,130339.75,1,DIAMOND,107,0
624,Spain,Male,31,0,143506.95,1,1,0,41643.25,5,GOLD,292,0
690,France,Female,47,2,92879.87,1,0,0,145105.13,1,PLATINUM,390,0
611,Germany,Male,66,10,0.0,2,0,1,123565.36,5,DIAMOND,609,0
570,Germany,Male,41,2,110625.45,3,1,1,39153.4,5,GOLD,281,1
690,Germany,Male,42,1,74584.83,1,0,1,70356.3,1,PLATINUM,702,0
544,Spain,Male,38,7,107481.0,1,1,0,190175.24,4,GOLD,552,0
624,France,Female,42,4,0.0,4,1,0,25782.19,2,DIAMOND,523,1
668,Spain,Male,41,8,158216.05,2,1,0,180392.32,2,GOLD,651,0
687,Spain,Male,26,4,161204.41,2,0,0,135361.01,5,PLATINUM,388,0
613,Spain,Female,49,7,151875.47,1,1,0,18266.28,5,SILVER,358,0
563,Spain,Male,24,6,120854.76,2,1,0,162730.5,2,DIAMOND,689,0
767,France,Male,38,10,49246.79,1,1,1,63095.9,5,PLATINUM,221,0
636,Germany,Male,42,6,52243.82,1,1,0,83830.55,1,PLATINUM,50,0
686,France,Male,32,6,24213.74,1,1,0,57351.6,5,GOLD,511,1
747,France,Male,47,3,88087.05,1,1,0,120308.88,5,SILVER,247,0
662,Germany,Male,34,4,0.0,1,1,0,169336.96,5,GOLD,399,1
577,France,Female,41,8,0.0,1,1,0,51453.96,3,GOLD,467,0
793,France,Female,42,9,168167.4,1,0,1,65216.24,3,SILVER,247,0
493,France,Male,28,9,63813.79,1,1,1,17810.88,4,GOLD,225,0
657,Germany,Male,23,4,0.0,2,1,0,166783.7,3,SILVER,669,0
591,Germany,Female,54,7,0.0,1,1,0,95430.08,5,DIAMOND,280,1
724,France,Male,43,5,78740.2,1,0,0,163853.11,2,SILVER,546,0
701,France,Male,32,10,78994.02,1,0,1,189633.8,3,GOLD,415,0
602,Spain,Female,35,6,0.0,2,1,1,199023.66,5,SILVER,587,0
491,Germany,Male,30,9,125185.13,2,1,0,16086.01,5,SILVER,556,1
636,Spain,Female,39,4,0.0,2,1,1,70435.56,5,SILVER,562,0
528,Spain,Female,51,1,0.0,1,1,0,172512.99,2,GOLD,351,0
703,France,Female,27,3,0.0,1,0,1,152701.07,1,SILVER,346,0
653,France,Female,44,1,124398.4,2,1,1,101374.29,1,SILVER,459,0
661,France,Male,41,4,61072.39,1,1,1,192458.81,1,SILVER,333,0
678,France,Male,28,8,0.0,2,0,1,141619.86,1,GOLD,715,0
638,France,Female,52,9,20750.85,2,1,0,185865.94,1,GOLD,577,1
612,Germany,Female,55,3,0.0,1,1,0,90439.0,3,PLATINUM,200,0
698,Germany,Male,32,7,0.0,2,0,1,83401.96,2,SILVER,321,0
759,Spain,Female,40,3,135583.2,2,0,1,82425.86,5,SILVER,103,0
711,Germany,Male,39,10,133002.23,3,1,1,190847.68,2,SILVER,50,1
665,Spain,Female,33,5,0.0,1,0,1,107171.82,1,DIAMOND,136,0
488,Spain,Female,53,6,0.0,1,1,0,151649.19,1,SILVER,579,0
767,Germany,Female,35,0,18353.82,1,0,0,75615.86,4,DIAMOND,362,1
780,Germany,Female,54,9,102853.06,2,1,1,20332.88,4,PLATINUM,424,1
740,Germany,Male,39,4,30404.7,2,1,1,191052.29,1,DIAMOND,372,0
657,Spain,Female,57,3,73133.32,2,1,1,179561.53,3,GOLD,211,0
764,Germany,Female,38,7,10679.01,2,0,1,141131.78,2,GOLD,651,0
719,Spain,Female,33,0,12089.55,1,0,0,160119.85,1,GOLD,273,0
393,Spain,Male,26,0,94387.35,1,1,0,93093.55,3,DIAMOND,480,1
686,Germany,Female,43,9,140034.8,1,1,1,37461.51,1,GOLD,501,1
631,Spain,Male,35,8,0.0,1,1,0,130203.09,2,GOLD,433,0
736,Germany,Male,52,8,45359.95,1,0,0,156047.56,5,SILVER,273,1
730,Spain,Female,29,1,175409.11,4,1,1,74327.68,3,SILVER,674,1
643,Spain,Female,41,8,64866.75,2,1,1,100846.01,2,GOLD,548,1
578,Spain,Female,43,1,0.0,3,0,1,98793.57,4,GOLD,822,1
597,Spain,Female,48,3,0.0,1,0,1,97779.46,3,GOLD,378,0
668,Germany,Male,43,10,65142.31,2,1,1,118341.27,3,DIAMOND,570,0
850,Germany,Female,33,10,60995.95,1,1,1,59619.64,5,DIAMOND,331,0
714,France,Male,43,6,0.0,2,0,0,79907.03,1,DIAMOND,335,0
667,Spain,Female,31,9,0.0,1,0,0,96142.1,3,SILVER,124,1
729,Spain,Male,33,0,0.0,4,1,1,113698.15,5,GOLD,687,1
684,Spain,Female,40,5,58828.3,1,0,1,180611.45,3,DIAMOND,341,0
661,Germany,Male,47,2,60471.8,1,1,0,175423.61,1,SILVER,650,1
652,France,Male,51,3,0.0,1,1,1,17745.59,2,SILVER,704,0
696,France,Female,35,3,46513.26,2,0,1,140665.09,2,PLATINUM,295,1
721,France,Female,58,1,200294.51,1,1,0,179451.98,2,GOLD,531,0
765,Spain,Female,41,7,39981.37,1,0,0,20926.59,2,SILVER,640,0
598,Germany,Male,53,6,75114.2,2,0,1,47899.75,2,DIAMOND,438,1
627,France,Male,43,6,3956.87,1,1,0,63702.53,2,PLATINUM,454,0
496,Spain,Female,58,6,94448.35,1,1,0,84374.16,5,GOLD,242,1
722,France,Male,53,4,71079.1,2,1,0,141628.76,2,PLATINUM,452,1
715,Spain,Female,42,1,0.0,1,0,0,104146.57,1,DIAMOND,571,0
727,Germany,Male,31,0,0.0,3,1,0,145629.09,1,PLATINUM,778,1
565,Spain,Male,51,1,69504.31,2,1,0,160987.97,5,GOLD,328,1
639,France,Female,18,10,0.0,1,1,0,32517.26,2,GOLD,479,0
537,France,Male,48,2,0.0,2,1,1,170573.34,2,PLATINUM,492,0
692,Spain,Female,42,3,26876.71,2,1,1,103059.48,4,GOLD,358,0
686,Spain,Male,50,2,37854.92,3,1,0,60912.21,5,GOLD,503,1
751,Spain,Male,38,6,0.0,1,1,1,130311.49,3,DIAMOND,395,0
622,Germany,Male,43,2,132971.03,1,0,0,127000.33,3,GOLD,426,0
582,Spain,Male,45,6,0.0,2,1,1,16645.0,4,SILVER,377,0
771,Germany,Female,38,9,177346.15,2,1,0,63594.54,2,GOLD,162,0
623,Spain,Female,24,8,0.0,1,1,1,120710.74,1,PLATINUM,420,0
777,Germany,Male,39,9,88161.36,1,0,0,184593.4,1,GOLD,407,0
544,France,Female,49,4,0.0,1,1,1,140296.44,1,DIAMOND,415,0
506,France,Male,35,9,0.0,2,1,0,134177.96,1,PLATINUM,385,0
684,Germany,Female,44,8,66090.88,1,1,0,184589.46,3,PLATINUM,374,1
554,Spain,Male,48,2,0.0,1,0,1,46817.82,5,SILVER,500,0
626,France,Female,18,10,223026.19,2,1,1,188158.87,1,GOLD,723,0
585,France,Female,41,10,0.0,1,1,0,37495.69,4,GOLD,721,0
669,France,Female,55,5,91139.48,1,1,1,17064.13,1,GOLD,355,1
680,Germany,Male,35,3,0.0,4,1,1,54591.95,5,GOLD,744,1
777,Germany,Female,18,0,78873.43,1,0,1,166291.3,5,SILVER,490,0
719,Spain,Female,30,4,147585.42,2,1,1,84998.17,1,DIAMOND,547,0
641,Germany,Female,62,0,0.0,1,1,1,151348.89,5,GOLD,674,1
499,France,Male,46,10,0.0,2,1,1,39585.48,3,SILVER,592,0
624,France,Male,37,6,138824.29,2,1,1,85361.3,3,GOLD,306,0
641,Germany,Female,53,0,84967.38,1,1,1,97330.88,2,GOLD,347,0
623,Germany,Female,42,2,0.0,1,1,1,168195.86,4,PLATINUM,691,0
736,Spain,Male,58,8,67799.98,3,1,1,173995.08,5,GOLD,784,1
590,France,Male,37,0,151362.82,1,1,0,143699.61,2,SILVER,1101,0
497,Spain,Male,33,8,93773.39,2,1,1,182413.95,1,GOLD,354,0
571,Germany,Female,38,1,126024.82,1,0,1,149964.99,1,GOLD,451,1
684,France,Male,39,7,0.0,3,1,0,162569.3,4,PLATINUM,776,1
709,France,Male,34,1,134059.63,1,0,0,48029.78,3,SILVER,790,1
460,France,Male,38,6,0.0,4,1,1,156364.32,4,DIAMOND,615,1
635,Spain,Male,53,8,129833.18,1,1,1,95212.33,4,DIAMOND,600,0
614,Spain,Female,43,4,150779.43,2,1,1,105858.11,5,PLATINUM,371,0
480,France,Male,35,7,40264.41,2,1,0,36421.82,1,GOLD,540,1
526,Germany,Female,41,2,130040.09,3,1,1,138228.62,5,SILVER,450,1
706,Spain,Male,58,10,8611.31,2,0,1,112218.28,4,PLATINUM,496,1
655,Germany,Male,53,8,98400.98,2,0,1,74670.34,1,SILVER,645,1
692,Germany,Female,51,7,33753.37,2,0,1,119496.68,5,DIAMOND,497,1
666,France,Male,54,8,213566.53,1,0,1,193121.73,3,GOLD,800,1
754,Spain,Female,27,2,87018.84,1,1,1,53953.25,3,DIAMOND,479,0
493,Spain,Female,31,5,0.0,1,0,1,110010.43,4,PLATINUM,807,0
621,Germany,Female,34,0,96744.5,1,1,1,192655.96,3,DIAMOND,291,0
534,Spain,Female,31,6,87099.97,2,1,0,183146.51,4,SILVER,180,1
564,Germany,Male,33,6,193126.28,1,1,1,103971.31,5,GOLD,506,1
586,Spain,Male,44,5,53665.88,1,1,0,169892.34,4,PLATINUM,228,0
701,France,Male,42,8,170255.56,2,0,1,44553.38,5,GOLD,718,1
628,France,Male,53,9,136062.65,1,0,0,40293.84,4,DIAMOND,259,0
650,Germany,Female,48,8,103754.33,1,1,0,167318.09,4,PLATINUM,50,1
591,Germany,Female,34,1,0.0,2,1,0,146391.51,5,SILVER,628,1
553,Germany,Female,28,5,105712.93,2,1,1,111456.2,4,DIAMOND,426,1
753,Spain,Male,32,5,183273.29,2,0,1,104089.44,2,PLATINUM,484,0
678,Spain,Male,34,10,53044.78,2,1,1,163030.13,3,DIAMOND,369,0
597,Germany,Male,43,4,4182.2,1,1,1,165761.36,4,GOLD,267,1
707,Spain,Male,51,5,0.0,1,1,1,177386.34,3,SILVER,462,0
763,Spain,Female,49,0,66663.11,1,0,0,150534.06,4,GOLD,424,1
715,Spain,Male,49,2,83462.59,4,1,0,38158.88,5,PLATINUM,226,1
599,Germany,Female,27,8,79.75,3,1,1,42845.75,2,PLATINUM,546,1
593,Spain,Male,40,4,0.0,3,1,0,171830.97,2,GOLD,663,1
647,France,Male,49,3,0.0,1,1,0,65612.94,5,DIAMOND,325,0
575,France,Female,44,10,147604.07,2,1,0,107139.04,4,GOLD,67,1
494,Spain,Male,38,7,0.0,1,0,0,161824.41,2,SILVER,216,0
692,France,Female,34,7,143258.99,1,1,1,111763.0,2,GOLD,756,0
573,Spain,Female,26,10,0.0,2,0,0,58017.47,1,SILVER,214,0
670,France,Female,28,3,92710.66,2,1,1,37385.52,4,DIAMOND,290,0
628,Germany,Female,26,4,231756.13,1,1,1,98008.1,4,DIAMOND,535,0
522,Spain,Female,30,8,0.0,1,0,0,71323.5,1,PLATINUM,222,1
843,Germany,Female,25,3,0.0,2,1,1,14530.26,5,SILVER,264,1
481,Germany,Female,36,6,0.0,2,0,0,32166.1,5,PLATINUM,340,0
562,France,Female,24,9,0.0,1,1,0,116917.62,1,DIAMOND,373,0
513,Germany,Female,21,2,0.0,3,1,1,73116.62,1,GOLD,369,1
709,France,Male,36,2,0.0,1,1,1,101581.17,3,SILVER,473,1
637,Germany,Male,50,5,40952.24,2,1,1,175782.8,4,SILVER,141,1
620,France,Female,33,4,103402.0,3,1,1,185411.11,4,GOLD,387,1
528,France,Female,40,3,89027.59,2,1,0,127784.76,1,DIAMOND,447,0
517,Spain,Male,36,10,33263.14,3,0,0,82363.8,1,GOLD,238,1
488,Spain,Female,42,8,0.0,1,1,1,51157.92,1,DIAMOND,635,1
496,Germany,Female,37,7,172810.76,1,0,1,22576.67,5,SILVER,408,1
524,Spain,Male,44,2,107226.42,2,1,0,68054.92,3,DIAMOND,725,0
628,France,Female,62,5,16530.43,2,1,0,57945.55,4,DIAMOND,719,1
497,France,Male,54,1,0.0,1,0,1,104878.65,5,GOLD,320,0
448,Germany,Male,43,9,142670.14,1,1,1,80308.49,1,DIAMOND,371,0
680,Germany,Male,32,0,215347.81,3,0,1,101676.5,3,GOLD,692,1
578,Germany,Male,37,6,0.0,3,0,0,136740.06,5,GOLD,436,1
628,Germany,Male,42,2,0.0,3,1,0,22054.86,3,SILVER,357,1
739,Germany,Male,42,8,119355.45,3,1,1,73342.73,2,GOLD,705,1
537,France,Female,39,10,136130.55,2,1,0,178761.29,5,SILVER,335,0
586,Germany,Female,42,5,98212.91,3,1,1,108384.01,1,GOLD,498,1
674,France,Female,44,7,121269.08,1,1,1,10312.68,3,DIAMOND,498,0
658,Germany,Male,34,6,116502.02,3,0,1,147848.8,4,GOLD,568,1
710,Spain,Female,35,8,0.0,1,1,0,82741.94,3,GOLD,593,0
640,Germany,Female,42,1,41173.68,1,1,0,91622.54,4,PLATINUM,311,0
663,Germany,Male,52,4,87513.8,1,1,1,47744.78,4,GOLD,373,0
655,Germany,Female,34,9,0.0,1,1,1,177379.94,4,PLATINUM,368,1
850,France,Male,31,8,142280.47,1,0,0,194524.98,1,SILVER,192,0
749,Germany,Male,45,8,0.0,1,0,1,113120.02,5,DIAMOND,391,0
605,France,Female,49,7,68875.47,2,1,1,92627.91,4,DIAMOND,656,0
488,Germany,Male,53,4,0.0,1,0,1,109211.1,5,SILVER,210,0
641,France,Male,48,8,0.0,2,1,1,129462.21,5,SILVER,390,1
514,Spain,Male,45,6,0.0,2,1,0,103741.79,2,DIAMOND,493,0
598,Spain,Female,31,10,87820.35,1,1,1,82052.45,2,DIAMOND,721,0
595,France,Male,26,3,0.0,2,1,0,177598.92,4,PLATINUM,534,0
653,France,Female,29,3,126452.2,2,1,0,39599.15,3,GOLD,620,0
592,Spain,Female,31,5,56110.86,1,1,0,82002.14,4,DIAMOND,862,0
489,Germany,Male,45,5,255813.87,1,1,0,95041.79,2,DIAMOND,483,1
439,Spain,Male,50,7,0.0,2,0,1,81515.48,4,DIAMOND,209,0
691,Germany,Male,38,0,0.0,1,0,1,64410.58,3,SILVER,582,0
617,France,Male,40,0,0.0,4,1,0,161500.31,3,GOLD,357,1
502,Germany,Male,44,6,0.0,1,0,1,44287.19,4,DIAMOND,590,0
707,France,Female,56,3,91088.84,2,1,1,140409.24,3,SILVER,725,0
684,Spain,Female,38,10,30425.77,2,1,0,69814.33,4,SILVER,300,0
661,Germany,Male,42,4,0.0,1,1,1,114174.16,5,PLATINUM,292,0
455,Germany,Male,33,5,57246.9,1,1,0,34250.79,3,PLATINUM,172,0
570,Spain,Female,64,6,0.0,1,1,1,48471.31,4,GOLD,54,0
661,Germany,Female,55,5,140947.85,1,1,1,29310.6,3,GOLD,355,0
837,Spain,Male,22,5,0.0,3,1,0,38469.85,3,DIAMOND,299,1
836,Spain,Male,28,9,38718.69,1,1,0,25050.99,4,GOLD,494,0
655,Spain,Male,43,5,0.0,2,1,1,25593.04,3,DIAMOND,554,1
500,France,Male,68,8,22769.81,1,1,0,195000.29,3,SILVER,541,1
698,France,Male,42,2,175094.65,1,0,1,81062.45,5,SILVER,187,0
706,Germany,Male,47,8,81864.92,1,1,0,189059.86,4,DIAMOND,437,0
668,Spain,Male,46,1,0.0,2,1,1,136558.55,1,DIAMOND,107,0
526,Germany,Female,43,6,102910.34,2,1,0,161341.23,2,DIAMOND,421,1
724,France,Female,26,3,128216.24,1,1,1,130437.95,2,DIAMOND,285,0
604,Germany,Female,41,5,100087.46,3,1,1,88821.83,3,PLATINUM,625,1
576,France,Female,38,0,0.0,2,1,1,172909.88,1,SILVER,587,1
555,Spain,Male,43,7,36313.65,2,1,1,108938.02,4,DIAMOND,499,0
623,Germany,Male,31,6,65196.14,1,0,0,47710.22,4,DIAMOND,489,0
841,France,Female,37,3,112154.11,3,1,1,25859.24,3,GOLD,685,0
597,France,Male,50,6,112189.76,1,1,0,25536.87,1,SILVER,483,0
627,France,Female,21,9,0.0,3,0,0,156847.33,3,SILVER,740,1
578,Spain,Male,32,2,104878.05,3,1,1,69251.8,4,GOLD,528,1
628,Germany,Female,45,2,0.0,1,1,1,95787.97,3,GOLD,404,1
607,Spain,Female,18,0,0.0,1,1,1,161738.55,5,GOLD,536,0
598,Germany,Female,29,10,55862.93,1,1,1,43346.26,4,DIAMOND,351,0
752,Spain,Male,34,6,77363.91,2,1,1,176564.79,2,DIAMOND,396,1
420,France,Female,47,5,0.0,2,1,0,64202.77,1,PLATINUM,706,1
657,France,Male,39,6,11204.22,3,0,1,87662.63,1,PLATINUM,539,1
832,France,Male,19,6,0.0,3,1,0,73088.0,5,SILVER,240,1
619,France,Male,37,5,29344.22,2,0,0,132032.05,4,SILVER,771,1
639,Germany,Female,44,6,137361.25,1,0,1,178969.77,2,GOLD,466,1
769,Spain,Female,36,1,45582.29,2,1,0,143421.42,1,PLATINUM,75,0
631,France,Female,38,3,0.0,1,0,0,87358.24,1,GOLD,430,0
600,Germany,Male,61,3,1342.26,1,1,0,142557.32,4,DIAMOND,291,0
632,France,Female,39,4,0.0,1,0,1,141051.63,2,GOLD,555,1
809,Germany,Female,43,10,27030.82,1,0,0,176130.6,2,GOLD,707,0
824,France,Male,36,3,137379.87,1,1,1,39123.36,1,DIAMOND,551,0
567,Spain,Male,45,3,0.0,1,1,0,109782.76,1,GOLD,572,0
722,Germany,Female,38,8,0.0,1,1,0,18549.67,5,GOLD,517,1
610,Germany,Male,45,0,52396.91,1,0,1,174462.96,2,DIAMOND,221,0
772,Germany,Female,32,9,22164.29,2,1,0,11497.15,2,PLATINUM,614,0
606,Spain,Female,40,3,128605.34,1,1,1,162074.4,1,PLATINUM,678,0
566,Spain,Male,39,10,0.0,1,1,0,147866.94,5,SILVER,284,1
695,Spain,Female,51,0,0.0,1,1,0,67263.55,2,GOLD,351,1
700,Germany,Female,36,8,33364.56,1,1,0,168714.45,1,DIAMOND,617,1
837,Spain,Male,43,10,0.0,1,0,1,179077.76,2,SILVER,440,1
549,Germany,Male,43,8,0.0,1,1,0,180381.91,3,DIAMOND,362,0
674,Germany,Female,23,1,91125.69,2,0,1,159299.69,2,DIAMOND,592,0
577,Spain,Female,36,2,18221.74,1,1,1,20569.66,3,GOLD,612,0
850,Spain,Female,36,4,203659.9,1,0,1,47010.45,1,SILVER,524,0
522,Germany,Female,23,2,0.0,1,1,1,132298.67,5,GOLD,561,0
422,France,Female,43,10,0.0,2,1,0,187674.89,3,GOLD,390,0
602,Germany,Female,21,6,45050.17,3,1,0,198121.51,3,PLATINUM,199,1
