CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
635,France,Male,45,4,95950.8,2,1,0,17183.15,2,GOLD,459,1
637,Spain,Female,44,4,102764.8,4,1,0,103607.68,1,GOLD,1017,1
774,Germany,Female,40,1,119463.52,1,1,0,196325.28,4,DIAMOND,779,0
633,Germany,Male,22,3,0.0,1,1,1,86520.35,2,SILVER,542,0
590,Spain,Male,18,4,31665.36,1,0,0,119374.71,1,PLATINUM,50,0
565,France,Female,37,0,66705.95,2,1,0,130976.58,4,DIAMOND,623,0
511,France,Male,44,6,95828.96,2,1,0,84496.03,2,PLATINUM,645,0
544,Spain,Male,46,2,0.0,2,1,0,192959.95,3,GOLD,654,1
530,France,Male,42,9,98225.1,4,1,0,187166.94,5,PLATINUM,275,0
667,Germany,Male,44,4,0.0,2,1,0,194527.65,4,DIAMOND,50,1
704,France,Male,42,10,0.0,1,1,1,117438.42,3,PLATINUM,343,1
677,France,Male,36,4,58882.5,1,0,1,94345.44,2,DIAMOND,282,0
553,Spain,Female,48,3,143211.77,1,1,0,160401.98,2,PLATINUM,349,1
654,Spain,Male,35,0,0.0,2,1,1,125604.28,3,GOLD,430,0
686,France,Female,37,4,0.0,2,0,0,14325.16,1,GOLD,375,0
555,Germany,Female,53,6,127343.39,3,1,0,193178.22,4,DIAMOND,482,1
739,France,Male,34,7,113017.35,1,1,1,16264.2,2,GOLD,261,0
716,France,Female,39,5,0.0,1,0,0,124044.69,5,DIAMOND,148,1
683,France,Female,49,8,43021.21,2,1,1,47199.47,5,DIAMOND,520,0
543,France,Female,35,1,135863.56,2,1,1,47238.58,2,PLATINUM,578,0
640,Spain,Female,27,2,46451.75,1,1,1,151323.15,2,GOLD,113,0
560,Germany,Female,40,2,0.0,2,1,1,183814.38,3,SILVER,150,0
671,France,Female,32,8,65473.67,2,0,0,122032.38,2,PLATINUM,668,0
706,Spain,Male,63,5,0.0,1,1,0,190502.0,3,SILVER,643,0
600,Spain,Female,34,2,0.0,2,0,0,39086.37,2,DIAMOND,463,0
842,Spain,Male,50,3,50408.6,1,0,0,162856.86,4,SILVER,689,0
591,Germany,Female,35,3,153896.48,1,1,1,193028.13,5,PLATINUM,390,0
778,France,Male,38,9,99251.57,2,1,1,21363.36,4,PLATINUM,523,0
707,Germany,Male,43,3,34670.48,2,1,0,47842.88,4,GOLD,50,1
518,Spain,Female,35,9,51392.47,1,0,0,93225.29,4,SILVER,466,1
670,Germany,Female,44,7,58957.72,1,1,0,58196.52,4,GOLD,517,1
705,France,Male,27,9,129774.55,2,1,1,25525.03,3,SILVER,645,0
698,Spain,Female,49,2,0.0,1,1,0,165519.06,4,SILVER,329,0
674,Spain,Male,25,4,133485.29,1,1,1,138658.13,3,PLATINUM,537,0
636,France,Male,32,0,0.0,1,0,1,103835.39,1,DIAMOND,483,0
488,Spain,Female,47,10,0.0,1,1,1,168953.07,2,DIAMOND,81,0
725,Spain,Male,18,8,0.0,1,1,0,172756.93,1,GOLD,305,0
535,France,Female,30,4,0.0,2,1,1,176547.19,3,GOLD,138,0
529,France,Female,52,8,53464.01,4,1,0,147759.97,2,SILVER,322,1
612,France,Female,34,1,102563.2,1,1,1,183808.45,4,DIAMOND,685,0
720,Germany,Female,47,1,0.0,1,1,1,57485.1,4,DIAMOND,398,1
567,France,Male,42,1,94845.96,1,1,1,119946.27,1,DIAMOND,289,0
478,France,Male,43,7,39958.19,2,0,1,29151.62,4,GOLD,752,1
507,France,Female,29,9,0.0,1,0,0,82656.15,4,SILVER,468,1
677,Germany,Female,35,2,133745.92,1,0,0,68938.84,2,DIAMOND,653,1
506,France,Male,45,9,82480.23,2,0,1,136397.88,3,GOLD,173,0
809,Spain,Male,46,0,26271.16,2,1,1,50336.93,4,SILVER,181,0
719,Spain,Female,30,10,0.0,1,1,0,195047.46,4,DIAMOND,242,0
713,France,Female,29,9,54116.13,1,0,0,99186.67,3,GOLD,487,0
585,Spain,Male,32,7,0.0,1,0,0,186952.49,4,SILVER,50,0
626,France,Male,26,6,0.0,1,1,1,157172.78,1,DIAMOND,365,0
667,Germany,Female,56,9,80334.05,1,0,0,38817.13,3,GOLD,581,0
719,Germany,Female,23,5,0.0,2,1,0,169323.2,2,SILVER,370,0
643,France,Male,46,9,0.0,4,0,0,102491.68,4,PLATINUM,426,0
481,Germany,Male,46,4,39888.93,1,1,0,82500.27,5,DIAMOND,597,0
653,Germany,Female,43,3,26736.45,2,0,0,158616.0,4,SILVER,402,1
436,France,Female,40,6,0.0,1,1,1,149209.42,5,GOLD,391,0
685,Germany,Female,27,5,81253.08,2,0,1,59554.07,3,GOLD,408,0
740,France,Female,29,4,60227.56,1,1,1,121403.23,4,DIAMOND,508,1
694,France,Female,18,4,2534.01,1,0,0,181109.63,2,DIAMOND,532,0
638,Spain,Female,32,2,159243.07,2,0,0,56074.08,4,GOLD,276,1
850,Spain,Male,36,9,0.0,3,1,0,145271.67,5,SILVER,264,0
677,Germany,Male,27,0,0.0,3,1,0,14773.1,1,GOLD,412,1
654,Spain,Male,44,1,0.0,1,1,0,195318.96,5,DIAMOND,283,1
619,Spain,Male,42,10,10952.61,1,1,0,29423.66,1,PLATINUM,304,0
660,Germany,Male,49,2,43344.0,1,1,0,166364.7,4,GOLD,221,1
711,Germany,Male,37,9,0.0,2,1,0,90839.85,2,SILVER,465,1
585,France,Male,33,0,0.0,1,1,0,174206.47,1,DIAMOND,552,0
623,Germany,Female,21,3,60557.05,1,1,1,162145.51,2,GOLD,388,1
715,France,Female,23,1,7225.06,1,1,0,93292.46,2,SILVER,247,0
675,Spain,Male,46,2,0.0,2,1,1,129066.89,5,GOLD,369,0
673,France,Female,27,5,0.0,4,0,0,194288.25,3,PLATINUM,375,1
720,France,Female,41,5,71404.9,2,1,0,100117.01,5,GOLD,323,0
849,Spain,Female,45,2,0.0,1,0,1,108135.67,1,SILVER,476,0
703,Germany,Male,48,9,116039.2,1,0,0,19393.33,1,DIAMOND,553,1
643,France,Female,38,9,0.0,2,0,0,139358.73,4,GOLD,621,0
664,Spain,Female,44,7,79881.44,1,1,0,68998.19,2,DIAMOND,485,1
611,France,Male,37,5,60933.25,1,1,1,43244.28,2,SILVER,703,0
850,France,Male,42,6,0.0,1,0,1,96048.55,5,SILVER,283,0
687,Spain,Female,41,3,0.0,1,0,0,22295.57,3,SILVER,381,0
772,Spain,Male,43,7,4967.15,1,1,0,79547.43,5,SILVER,549,0
491,France,Male,28,0,92990.28,4,1,0,13205.19,2,DIAMOND,471,0
631,France,Female,37,8,0.0,1,1,0,22217.8,4,DIAMOND,453,0
595,France,Male,28,3,99785.12,1,1,0,115908.82,4,SILVER,93,1
476,France,Male,47,7,164931.87,1,1,1,188296.75,4,GOLD,412,0
538,France,Female,52,5,56625.79,2,1,0,170258.1,2,GOLD,353,0
628,Spain,Male,53,3,0.0,1,1,1,109193.21,2,SILVER,727,1
770,Germany,Male,24,6,0.0,2,0,1,106447.89,3,SILVER,440,0
759,Spain,Female,40,1,35611.66,1,1,0,181321.55,5,SILVER,90,1
622,Germany,Female,28,4,137522.3,1,1,1,55416.11,2,PLATINUM,522,1
652,France,Female,29,1,141888.31,1,0,1,167199.94,5,DIAMOND,50,1
608,France,Female,40,1,194883.06,1,1,0,101185.74,2,GOLD,620,1
537,Germany,Male,30,1,142201.6,1,1,1,123124.4,4,PLATINUM,510,1
632,France,Male,32,9,241452.92,2,1,0,132093.42,1,GOLD,708,0
588,France,Female,41,9,108769.87,1,1,0,111596.37,2,GOLD,324,0
670,Spain,Male,24,2,90486.54,1,0,1,152509.42,4,GOLD,303,0
634,France,Female,26,7,77309.16,3,0,0,23408.59,2,DIAMOND,444,0
665,France,Male,35,2,142047.97,1,0,1,184292.92,5,PLATINUM,297,0
629,Spain,Male,39,6,189709.36,1,0,1,136675.77,2,PLATINUM,50,0
646,Spain,Female,44,10,0.0,1,0,0,62818.31,3,GOLD,455,0
666,France,Male,47,1,0.0,2,0,1,110849.47,2,SILVER,518,0
440,Germany,Female,44,10,0.0,1,1,0,53513.03,3,GOLD,656,0
749,Germany,Female,20,7,74379.78,1,0,1,20423.81,4,PLATINUM,502,1
445,Germany,Female,50,2,0.0,2,1,0,108161.39,2,PLATINUM,419,1
572,France,Female,38,6,20135.6,2,1,1,171437.44,4,GOLD,678,0
627,Spain,Female,57,5,0.0,1,1,1,36957.85,2,DIAMOND,642,0
632,Spain,Female,28,0,0.0,2,1,0,108033.95,2,GOLD,689,0
537,France,Female,53,7,0.0,3,0,0,146783.38,2,PLATINUM,737,1
741,Germany,Male,38,9,0.0,1,0,0,67715.51,1,DIAMOND,50,0
792,France,Male,46,10,35850.97,2,1,0,109527.84,2,GOLD,411,0
444,Spain,Female,31,1,0.0,2,1,0,179449.05,3,DIAMOND,699,1
740,France,Male,42,8,130364.58,2,1,1,180552.78,2,SILVER,250,0
718,Spain,Female,35,6,0.0,2,1,1,46054.58,2,SILVER,871,0
570,France,Male,38,0,0.0,1,1,0,171428.24,1,GOLD,536,0
509,France,Male,49,3,0.0,1,1,0,187716.3,1,DIAMOND,761,0
715,France,Male,20,8,150595.88,1,1,0,152637.24,4,GOLD,540,0
770,Germany,Female,18,1,0.0,2,1,1,54062.48,3,DIAMOND,413,0
654,Germany,Male,41,7,0.0,1,1,1,56919.74,3,GOLD,658,1
567,Germany,Female,54,0,147153.2,1,1,1,77148.86,2,SILVER,869,1
684,France,Female,50,1,114994.77,2,0,0,63052.23,5,SILVER,348,1
643,Germany,Female,23,2,203242.77,1,1,1,68903.21,2,SILVER,420,0
826,Germany,Male,32,5,0.0,3,1,0,32389.18,4,DIAMOND,441,1
553,Spain,Male,38,8,0.0,1,1,0,50556.78,1,SILVER,759,0
494,France,Male,59,5,0.0,1,1,1,10938.71,4,GOLD,621,0
631,France,Male,41,2,77467.2,1,0,1,133775.61,4,GOLD,419,0
630,France,Female,34,6,0.0,1,1,1,189665.34,2,DIAMOND,511,0
383,Spain,Male,24,3,0.0,1,0,0,195970.65,3,DIAMOND,425,0
446,France,Female,44,8,50601.0,1,1,1,11862.63,5,SILVER,383,1
759,Germany,Male,44,0,74910.63,3,1,1,19257.76,3,SILVER,419,1
646,France,Female,45,10,71875.63,2,0,1,136077.6,5,DIAMOND,368,0
606,Germany,Female,30,9,0.0,1,1,0,174292.84,4,DIAMOND,582,0
723,Germany,Male,45,8,60312.13,2,1,1,111557.62,2,PLATINUM,548,0
514,Spain,Male,39,1,0.0,1,0,1,94962.14,5,GOLD,624,0
573,Germany,Male,54,1,137390.8,1,1,1,65100.79,3,GOLD,443,0
756,France,Female,38,1,138083.17,1,1,0,165678.41,5,DIAMOND,319,0
521,Spain,Male,49,10,205006.57,1,0,0,29258.48,4,GOLD,656,1
679,Spain,Male,32,10,6040.68,2,1,1,182534.43,1,DIAMOND,529,0
782,Spain,Male,37,10,140378.19,2,0,1,125172.76,3,PLATINUM,286,0
850,Spain,Male,27,0,154297.25,1,1,1,56892.77,3,SILVER,788,0
625,Germany,Female,21,8,96918.09,1,0,1,82637.45,3,DIAMOND,377,1
614,Spain,Male,46,7,164952.21,1,1,1,14802.7,3,PLATINUM,292,0
487,Germany,Male,44,4,0.0,2,1,0,111489.65,4,SILVER,628,0
528,Spain,Female,54,2,27948.46,1,1,0,167206.04,5,GOLD,602,1
712,Spain,Female,43,9,0.0,1,1,0,88506.29,5,DIAMOND,360,0
495,France,Female,52,1,42380.96,1,0,0,186550.16,1,GOLD,456,1
747,France,Male,24,10,0.0,1,1,0,149131.57,4,PLATINUM,457,0
516,France,Male,39,7,0.0,3,1,0,157662.5,3,DIAMOND,573,0
744,Germany,Male,49,9,0.0,1,0,0,45661.27,5,PLATINUM,250,0
670,Spain,Female,27,6,0.0,1,1,0,30951.26,5,DIAMOND,355,1
737,Spain,Male,42,10,0.0,3,1,0,108110.66,5,GOLD,725,0
703,France,Male,52,8,78100.52,3,0,1,103374.47,5,GOLD,408,0
656,Spain,Female,57,0,0.0,2,1,1,132577.39,3,DIAMOND,290,0
632,France,Female,18,8,103621.91,1,1,1,105546.74,2,PLATINUM,226,0
703,Germany,Female,50,9,0.0,1,1,0,63461.57,3,DIAMOND,616,1
716,France,Female,54,6,0.0,2,0,0,183400.58,2,SILVER,56,1
711,Germany,Male,33,6,0.0,2,0,0,13915.32,3,GOLD,303,0
498,Germany,Female,43,2,127861.32,1,1,0,74721.64,4,SILVER,331,0
626,Spain,Male,30,4,0.0,4,1,1,43009.78,2,SILVER,386,1
645,Germany,Female,53,6,0.0,1,1,0,24812.54,4,DIAMOND,892,0
724,Germany,Female,51,7,1849.23,1,1,0,116973.94,1,GOLD,490,1
640,Germany,Male,53,4,153675.79,1,1,0,20807.57,4,SILVER,589,0
655,Spain,Female,31,3,0.0,1,1,1,94700.69,3,SILVER,624,0
628,Germany,Male,28,2,83925.91,2,1,1,147403.66,3,DIAMOND,413,0
710,Spain,Male,57,2,82314.14,1,1,0,73937.01,1,SILVER,548,0
669,France,Male,31,6,64752.17,1,1,1,128834.3,1,GOLD,332,0
470,Spain,Female,30,6,0.0,3,1,1,135543.72,4,GOLD,491,1
581,Germany,Female,32,5,60100.6,2,1,0,155175.53,3,PLATINUM,343,1
802,Germany,Female,40,4,16881.36,2,0,1,68337.35,4,DIAMOND,120,0
681,Germany,Male,50,8,112342.88,1,1,1,76383.57,3,DIAMOND,335,1
651,France,Female,53,8,79234.65,1,1,1,75945.26,4,DIAMOND,804,0
783,Spain,Female,31,5,80530.06,1,1,0,143096.67,3,SILVER,783,1
665,Spain,Female,42,9,56449.43,2,1,0,61358.62,2,PLATINUM,245,0
624,France,Male,26,3,0.0,1,1,1,63654.53,4,GOLD,347,0
726,France,Female,31,9,0.0,3,0,0,119667.32,1,SILVER,352,0
765,Germany,Male,24,9,97167.05,2,1,0,70370.67,3,GOLD,360,1
694,Germany,Female,30,5,0.0,2,0,1,139700.61,1,DIAMOND,471,0
503,France,Male,49,10,84722.49,1,1,1,184706.13,1,GOLD,679,1
566,France,Male,46,3,96896.82,2,0,1,165154.93,2,SILVER,577,1
620,Germany,Male,64,3,107799.0,2,0,0,87919.06,3,GOLD,660,1
770,France,Male,51,3,0.0,1,1,1,32990.93,3,DIAMOND,423,0
813,France,Female,33,6,99589.31,1,1,1,17343.78,3,PLATINUM,351,0
778,France,Female,30,3,134941.94,3,1,0,160811.99,3,GOLD,315,1
647,Germany,Male,46,9,121142.76,1,0,1,13258.84,4,PLATINUM,405,0
798,Germany,Male,29,8,78948.94,2,0,0,10830.61,2,GOLD,561,0
745,Germany,Male,34,6,71339.18,1,0,1,113765.4,2,GOLD,656,0
568,Germany,Female,41,0,0.0,1,0,0,161667.74,5,GOLD,459,1
825,Spain,Male,22,4,112280.81,2,1,1,101232.75,3,DIAMOND,472,0
640,Spain,Male,36,1,65048.8,1,0,0,33738.43,1,DIAMOND,571,1
586,Germany,Male,31,5,0.0,2,1,1,64424.33,4,GOLD,833,0
648,France,Female,26,1,260000.0,1,1,0,65657.59,3,GOLD,672,0
772,Spain,Male,56,8,49105.52,1,1,0,130549.58,2,DIAMOND,270,0
728,Spain,Female,49,5,0.0,2,0,1,56075.3,5,DIAMOND,593,0
465,Germany,Male,39,8,0.0,4,0,1,46666.34,4,DIAMOND,503,1
612,France,Male,32,10,123667.61,1,0,0,179338.17,3,GOLD,411,0
758,France,Male,62,3,0.0,1,0,0,125016.27,5,GOLD,456,0
763,Germany,Female,38,8,121792.8,4,0,0,10461.37,2,SILVER,555,0
630,Germany,Male,48,8,70714.66,1,0,0,175191.18,3,SILVER,345,0
556,Germany,Male,33,0,0.0,1,1,1,130371.09,1,PLATINUM,648,0
554,France,Female,48,8,0.0,1,0,1,91192.42,3,DIAMOND,267,0
523,Germany,Female,38,3,164896.05,2,1,0,94397.66,5,DIAMOND,503,1
623,France,Female,51,0,91595.65,2,0,1,93147.29,2,SILVER,352,1
717,France,Female,35,8,170797.71,3,1,0,153741.45,2,SILVER,286,1
769,Germany,Female,50,9,0.0,2,1,0,130454.78,5,SILVER,540,0
586,Germany,Female,24,10,0.0,1,0,1,141347.58,5,GOLD,490,0
655,Germany,Male,57,5,0.0,1,1,0,190545.84,1,PLATINUM,387,1
683,Germany,Male,36,7,0.0,1,0,0,180238.86,3,SILVER,488,0
719,Spain,Female,52,5,0.0,2,1,0,188524.99,3,PLATINUM,207,0
616,Spain,Male,55,10,73291.65,2,0,1,59560.8,4,SILVER,542,0
531,Spain,Male,38,4,0.0,1,1,0,25690.13,5,PLATINUM,308,0
698,Germany,Female,27,10,0.0,1,1,0,89255.96,3,GOLD,270,0
778,Germany,Female,41,2,115212.87,3,1,0,174808.28,1,PLATINUM,462,0
609,Spain,Male,37,4,82423.23,2,1,0,93790.72,2,GOLD,635,0
671,Germany,Male,18,4,29393.38,1,1,0,188081.56,2,GOLD,439,1
589,Germany,Female,25,5,44990.13,2,1,1,36884.34,4,GOLD,606,0
555,Spain,Male,36,7,186394.25,1,0,0,132060.99,4,DIAMOND,491,0
835,France,Female,46,10,85417.55,1,1,0,186449.98,1,PLATINUM,354,0
646,Germany,Female,49,0,122742.04,1,0,0,31363.93,3,DIAMOND,475,1
568,Germany,Female,47,4,30889.15,1,1,1,173361.17,1,SILVER,156,1
582,Germany,Female,27,10,184537.73,1,1,0,197774.83,3,SILVER,680,0
690,France,Female,45,0,0.0,2,1,1,23692.75,2,SILVER,512,0
704,Germany,Male,22,8,191296.48,2,1,1,83745.01,3,DIAMOND,241,0
588,France,Male,45,10,91867.19,2,1,1,154262.97,2,GOLD,392,0
770,Germany,Female,37,7,0.0,2,1,1,66224.67,1,GOLD,396,0
717,France,Male,52,1,0.0,3,0,1,82937.51,4,DIAMOND,488,1
669,Spain,Male,18,0,38858.06,2,1,0,107987.84,3,PLATINUM,383,1
698,Germany,Male,25,10,180349.19,2,0,1,112719.78,5,DIAMOND,416,0
617,France,Female,43,6,52819.99,2,1,0,177595.73,1,DIAMOND,410,0
440,Spain,Female,43,9,133319.28,1,1,0,71247.71,5,GOLD,197,0
640,France,Female,42,6,159889.51,2,1,0,192940.2,2,DIAMOND,286,0
770,France,Female,30,1,84228.07,2,0,1,100343.71,3,DIAMOND,339,0
603,France,Female,44,5,0.0,3,1,0,127661.62,4,SILVER,50,0
385,Spain,Female,39,10,69553.54,4,0,0,132831.21,3,GOLD,282,0
850,France,Male,37,0,17829.61,2,1,1,43449.07,4,GOLD,109,0
505,Spain,Female,35,5,0.0,1,1,0,114086.01,1,SILVER,151,0
590,France,Male,57,0,82922.66,2,1,1,121243.74,3,PLATINUM,163,0
669,Spain,Female,30,3,0.0,2,1,1,64139.53,2,PLATINUM,620,0
850,Spain,Female,38,1,150560.31,1,1,1,89657.0,5,PLATINUM,59,0
791,Spain,Male,38,2,77521.14,1,1,1,132881.89,3,SILVER,291,0
576,Germany,Male,31,0,67949.16,1,1,0,123187.66,4,SILVER,533,0
692,Germany,Female,33,9,65051.93,2,0,1,183286.98,2,PLATINUM,421,0
668,Germany,Female,27,2,119518.63,2,1,1,151339.08,4,SILVER,649,1
739,France,Male,34,0,162758.15,1,0,0,124601.43,2,PLATINUM,530,1
684,France,Female,39,1,87290.7,1,1,1,134921.02,5,DIAMOND,609,0
787,France,Female,33,0,0.0,1,1,1,115729.46,2,DIAMOND,625,0
623,Spain,Male,48,9,63243.08,2,1,0,147528.69,4,SILVER,92,1
614,Germany,Female,33,0,0.0,1,1,1,19365.1,1,DIAMOND,342,0
714,Spain,Female,35,8,0.0,1,1,0,125795.45,3,GOLD,398,0
501,Spain,Female,33,6,34101.6,1,1,0,105270.15,4,PLATINUM,474,0
584,Germany,Male,50,3,0.0,1,1,0,61634.01,4,GOLD,592,1
636,France,Male,26,9,2405.39,2,1,1,104419.23,5,DIAMOND,551,0
590,Germany,Male,19,9,38574.2,2,1,1,116683.79,4,DIAMOND,607,0
519,Spain,Female,41,4,78303.8,2,1,1,140150.8,1,GOLD,673,1
581,Spain,Female,42,9,0.0,2,0,1,97358.21,4,PLATINUM,483,0
810,Germany,Male,28,5,18700.77,1,1,1,165799.13,2,DIAMOND,652,1
505,Spain,Male,33,0,119001.74,2,0,0,144728.79,3,GOLD,419,0
616,Germany,Female,49,6,172694.96,1,1,1,146264.36,4,SILVER,286,0
741,Spain,Female,28,10,80776.19,1,1,1,131635.04,3,DIAMOND,816,1
565,France,Male,54,4,166369.42,1,0,1,18976.11,4,SILVER,289,0
659,Germany,Male,32,2,0.0,3,1,0,90173.07,3,GOLD,422,0
370,Spain,Male,46,7,175560.5,1,1,1,41070.53,2,GOLD,329,1
524,Spain,Male,35,3,0.0,3,1,1,76067.54,2,PLATINUM,50,0
614,Spain,Male,29,2,2894.18,1,1,0,43514.2,1,GOLD,376,0
685,Spain,Female,40,4,42873.25,2,1,1,176531.84,4,DIAMOND,471,0
433,Spain,Male,31,4,0.0,4,1,1,176218.51,5,DIAMOND,695,1
533,France,Male,55,8,67122.06,2,1,1,127083.42,5,GOLD,726,0
796,Spain,Male,39,8,0.0,2,0,1,163363.75,2,GOLD,417,0
616,Germany,Male,46,8,118370.06,3,1,0,16309.85,2,PLATINUM,735,1
648,Germany,Male,32,3,0.0,2,1,0,11907.19,1,PLATINUM,342,0
551,Spain,Male,31,5,34326.67,1,1,0,110466.34,5,SILVER,403,0
667,Germany,Female,48,7,66691.86,1,1,0,86568.79,1,DIAMOND,641,0
614,Spain,Female,29,2,0.0,2,0,0,150162.71,3,GOLD,291,1
697,France,Female,36,0,54323.66,3,1,0,20011.35,1,GOLD,427,1
725,Spain,Female,34,9,34106.74,2,1,1,155424.68,5,PLATINUM,459,0
548,Spain,Male,52,10,0.0,1,1,0,57246.64,3,DIAMOND,575,0
597,France,Female,57,8,157715.68,3,1,1,62745.12,2,SILVER,847,1
