CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
599,Germany,Female,36,0,60345.01,2,1,0,55772.06,1,PLATINUM,538,0
673,France,Female,46,8,0.0,2,1,0,44804.49,5,DIAMOND,589,1
600,France,Male,18,4,0.0,2,0,1,55187.6,1,SILVER,359,0
540,France,Male,32,7,141163.39,1,1,1,27071.24,3,PLATINUM,610,0
621,France,Male,24,3,0.0,2,1,1,196320.7,2,SILVER,942,1
707,France,Female,64,4,0.0,3,0,1,64854.09,1,GOLD,376,1
682,France,Female,28,0,0.0,3,0,0,56641.93,3,DIAMOND,464,1
706,Spain,Male,52,5,0.0,1,1,1,133122.77,5,GOLD,320,1
623,Germany,Female,23,8,72847.32,1,1,1,110609.88,2,SILVER,305,0
581,Germany,Male,48,4,0.0,1,1,0,10060.09,4,DIAMOND,684,0
571,France,Female,36,2,67429.9,1,1,0,69594.86,2,GOLD,535,1
439,France,Male,34,10,0.0,1,0,1,124098.6,4,GOLD,386,1
724,France,Female,47,2,55380.44,2,1,0,98126.98,3,PLATINUM,423,1
650,Spain,Male,45,7,98013.77,1,0,0,68186.46,2,PLATINUM,430,0
517,Germany,Female,45,3,0.0,1,1,1,130585.62,5,GOLD,680,0
824,Germany,Female,21,5,67391.99,1,0,0,144127.35,4,GOLD,392,1
850,Spain,Male,52,8,43739.06,1,1,1,44296.93,1,GOLD,545,0
702,France,Male,27,1,0.0,2,1,1,13818.13,5,DIAMOND,128,0
710,Spain,Male,52,0,0.0,1,1,1,116062.83,4,GOLD,494,0
674,Spain,Female,27,2,4594.96,2,0,1,192233.18,5,SILVER,572,1
531,France,Female,40,9,0.0,1,1,0,24757.24,5,GOLD,454,0
647,France,Male,38,5,46330.92,1,1,1,126961.72,3,GOLD,432,0
779,Spain,Male,32,7,0.0,1,1,0,131875.54,2,SILVER,370,0
586,Germany,Female,42,6,0.0,1,1,0,82730.32,2,PLATINUM,537,1
592,France,Female,44,10,0.0,2,1,1,14564.5,1,GOLD,320,0
627,Germany,Male,30,3,43933.97,1,1,1,61758.83,4,DIAMOND,614,0
584,France,Female,38,0,131084.08,2,0,1,160860.19,2,SILVER,461,0
727,Germany,Female,42,6,65517.32,1,1,1,164865.37,1,PLATINUM,523,0
818,Germany,Male,23,10,0.0,3,1,1,156999.97,1,GOLD,123,1
642,Germany,Male,65,3,59807.28,2,1,0,162667.67,3,DIAMOND,348,1
597,France,Male,56,1,174370.96,2,1,1,186488.78,1,SILVER,615,0
591,Germany,Male,66,10,0.0,1,1,0,154146.3,2,GOLD,541,1
688,France,Male,27,2,102776.17,1,1,1,107617.01,2,SILVER,317,0
698,Spain,Female,44,0,0.0,1,1,1,172316.05,1,DIAMOND,497,0
721,Germany,Male,26,4,195345.63,3,1,1,54896.54,5,GOLD,587,1
544,Germany,Female,41,7,196322.84,3,1,1,41757.46,5,SILVER,459,1
755,Germany,Male,29,8,116104.89,3,1,0,34745.07,2,GOLD,644,0
628,Spain,Male,47,1,106329.28,2,1,1,141881.41,3,DIAMOND,420,0
610,Spain,Female,41,0,143759.51,2,1,1,143143.9,2,SILVER,338,0
720,Spain,Male,43,9,93207.83,3,1,1,141458.82,4,DIAMOND,920,1
729,Spain,Male,39,9,0.0,1,0,1,127576.76,1,PLATINUM,86,1
746,Germany,Male,29,1,0.0,1,1,1,67050.54,5,SILVER,143,0
585,Germany,Female,38,5,0.0,2,0,1,83962.84,1,GOLD,144,0
781,Germany,Male,30,7,0.0,3,0,0,65574.37,5,DIAMOND,717,0
689,Spain,Female,41,9,0.0,1,1,0,125632.72,3,PLATINUM,584,0
729,Spain,Male,32,6,0.0,1,1,1,135768.69,1,PLATINUM,733,1
640,France,Male,31,5,166865.72,1,0,0,143684.0,3,GOLD,504,0
300,France,Female,32,8,143543.2,1,0,0,137432.83,3,PLATINUM,502,0
694,Spain,Female,33,3,127692.11,1,1,0,173548.39,1,GOLD,561,0
731,Spain,Female,50,7,76141.73,1,1,0,47072.56,4,GOLD,629,0
605,Germany,Female,44,10,0.0,3,1,1,21712.01,3,PLATINUM,367,1
618,Spain,Male,52,4,64926.44,1,1,1,88448.96,5,GOLD,525,1
850,Spain,Male,52,8,998.38,1,1,1,85146.22,3,DIAMOND,276,0
602,France,Female,52,1,0.0,1,1,0,159617.04,2,DIAMOND,98,1
392,Spain,Female,28,8,105686.8,1,1,0,144737.6,1,PLATINUM,511,0
734,Spain,Male,32,2,68054.27,1,1,0,149779.11,2,SILVER,465,0
613,Germany,Male,37,0,0.0,2,0,1,159042.5,1,PLATINUM,362,0
571,Spain,Male,37,0,0.0,1,1,1,139310.39,5,SILVER,775,0
850,Germany,Female,18,10,22079.53,1,1,0,142044.94,1,DIAMOND,664,0
705,Germany,Female,50,1,58391.85,2,1,0,47913.93,3,SILVER,393,1
623,Spain,Female,47,2,0.0,3,0,1,115436.83,5,DIAMOND,233,0
650,Spain,Female,44,2,0.0,1,1,0,105419.78,5,DIAMOND,441,1
643,Germany,Male,39,9,46229.24,1,0,0,141894.73,3,GOLD,609,0
618,Spain,Male,28,5,23761.11,2,1,0,156048.4,3,DIAMOND,522,1
688,Germany,Male,19,9,0.0,2,1,0,158501.61,1,GOLD,84,0
594,Germany,Female,33,3,33111.79,2,0,1,168502.73,4,SILVER,337,0
619,Spain,Male,33,9,0.0,2,1,0,171440.63,5,GOLD,404,1
634,France,Female,39,0,32822.23,1,0,1,197615.45,1,DIAMOND,192,1
730,Germany,Male,32,1,131831.84,2,0,0,15460.13,1,SILVER,271,0
633,France,Male,45,3,0.0,4,1,0,196478.96,2,DIAMOND,379,0
552,Spain,Female,48,2,123504.97,3,1,1,175521.76,4,GOLD,664,0
557,Spain,Female,37,2,14978.66,1,0,1,173356.21,2,SILVER,829,0
564,Spain,Female,31,0,0.0,1,1,0,106966.1,1,GOLD,804,0
661,Germany,Male,30,6,49028.01,1,1,0,86144.16,1,PLATINUM,252,0
653,Spain,Female,40,3,76377.41,4,1,0,159477.87,1,SILVER,796,1
679,Germany,Male,45,0,182815.54,2,1,1,144914.75,1,GOLD,728,1
588,France,Female,40,3,0.0,1,0,1,184163.89,2,PLATINUM,449,0
523,Spain,Female,31,7,14542.65,2,1,1,170437.55,4,SILVER,50,0
740,Germany,Female,24,9,0.0,2,1,1,139978.41,1,SILVER,285,0
535,Germany,Male,52,8,0.0,1,1,1,130442.52,5,GOLD,475,0
632,Spain,Female,37,9,0.0,2,1,1,36412.12,5,DIAMOND,617,0
568,France,Male,55,8,145941.51,1,1,1,22503.67,4,PLATINUM,694,1
605,Spain,Female,43,2,80545.36,1,1,0,188412.96,4,DIAMOND,478,0
648,Germany,Female,32,1,0.0,2,1,1,66845.82,3,PLATINUM,789,0
558,Germany,Male,39,10,0.0,2,1,0,141250.63,3,GOLD,498,0
773,Spain,Male,35,7,0.0,3,0,0,144314.62,3,SILVER,441,1
639,Spain,Female,36,0,0.0,2,1,0,63003.86,4,PLATINUM,515,1
663,Germany,Male,42,2,24817.68,2,1,1,132964.57,3,GOLD,405,0
522,Spain,Male,25,5,84686.53,1,1,0,179468.22,1,GOLD,248,0
647,France,Male,50,1,109994.87,2,0,0,101072.8,5,DIAMOND,188,1
515,Germany,Female,46,3,96124.72,1,0,0,153136.41,3,DIAMOND,609,0
696,Spain,Male,34,10,63830.53,1,1,0,163776.12,2,PLATINUM,417,1
612,France,Male,42,1,211207.52,1,1,0,70971.28,5,SILVER,354,0
545,France,Female,56,7,0.0,1,1,0,129400.61,4,PLATINUM,405,1
666,Germany,Male,42,4,120539.63,2,1,1,198007.85,1,DIAMOND,209,1
580,France,Male,30,6,0.0,2,1,1,65748.04,1,GOLD,730,0
724,France,Male,37,10,29012.39,2,1,0,20584.32,4,DIAMOND,272,0
700,Spain,Male,48,2,143310.68,2,0,0,199730.89,5,GOLD,807,1
582,France,Female,59,9,0.0,2,1,0,160658.5,4,DIAMOND,605,1
810,France,Male,37,1,131792.78,2,1,1,177495.19,1,SILVER,630,0
756,Germany,Male,38,5,0.0,1,1,0,187158.48,4,DIAMOND,537,1
603,Germany,Female,46,7,0.0,2,1,0,49152.51,3,SILVER,668,0
821,Spain,Female,42,0,132000.83,2,1,1,16314.55,5,GOLD,368,1
774,Germany,Female,27,2,31924.82,1,1,1,178090.6,5,GOLD,635,0
576,Germany,Female,39,7,24132.99,2,1,0,181418.86,3,SILVER,471,1
585,France,Female,30,9,181349.66,4,1,0,81594.19,2,PLATINUM,813,1
625,Germany,Female,33,7,28250.02,2,0,1,110730.95,1,PLATINUM,639,1
601,Spain,Male,46,6,0.0,1,1,1,36366.31,2,GOLD,413,1
690,Spain,Male,21,10,37019.3,1,0,0,125390.77,1,GOLD,473,0
673,Spain,Female,47,1,134091.41,1,1,1,122412.19,3,SILVER,202,0
629,Spain,Male,46,0,64603.99,2,0,0,186347.23,2,PLATINUM,223,1
530,Germany,Male,62,6,0.0,2,1,1,73772.52,3,PLATINUM,558,0
599,Germany,Male,41,3,0.0,2,0,1,10205.36,4,GOLD,1060,1
532,France,Male,48,6,89332.27,2,1,1,194559.81,2,DIAMOND,762,1
769,France,Female,46,6,24445.26,2,1,1,133732.48,2,GOLD,739,1
524,Spain,Male,42,2,0.0,1,1,1,168606.21,1,GOLD,684,0
809,France,Female,52,4,88024.18,3,0,0,58421.16,4,GOLD,749,1
552,Spain,Female,46,2,24428.89,2,1,1,155970.14,4,GOLD,469,0
632,Spain,Female,48,5,46773.01,2,0,1,18044.8,5,GOLD,562,0
625,Germany,Male,52,1,0.0,1,1,0,55592.38,3,SILVER,279,1
635,France,Female,31,5,110811.63,1,1,0,25735.82,1,PLATINUM,288,0
613,Germany,Female,27,10,0.0,1,1,0,165616.98,3,SILVER,776,0
703,Germany,Male,55,5,0.0,2,1,1,71931.16,3,PLATINUM,267,0
768,France,Female,32,2,58847.64,2,1,0,61792.22,3,SILVER,465,1
700,Spain,Male,35,1,78326.1,2,1,1,60929.71,2,GOLD,475,0
607,France,Female,38,9,73798.22,1,1,0,138539.72,3,SILVER,601,0
591,Spain,Female,33,2,30765.78,1,0,0,19875.67,4,DIAMOND,471,0
489,Germany,Male,41,10,50987.27,1,1,1,98618.74,5,DIAMOND,605,0
712,France,Male,41,0,94922.05,2,0,1,117723.76,5,SILVER,658,1
676,Germany,Female,49,2,122476.33,4,0,1,194934.72,2,PLATINUM,550,1
643,Spain,Male,43,8,0.0,2,1,1,182002.86,2,SILVER,617,0
682,Germany,Male,47,1,35721.34,2,1,0,152445.9,1,SILVER,145,1
588,Spain,Male,47,7,14066.61,2,1,0,185157.86,2,PLATINUM,556,1
805,Spain,Female,52,0,213250.72,2,0,1,191729.74,5,DIAMOND,582,0
654,France,Male,42,8,0.0,1,1,0,74121.33,1,DIAMOND,665,0
796,Germany,Male,18,5,0.0,4,1,1,66180.37,3,SILVER,616,1
532,Germany,Male,52,4,0.0,1,1,1,172856.34,3,PLATINUM,695,1
630,France,Female,36,7,115693.94,1,1,0,53659.42,4,SILVER,516,0
626,Germany,Male,40,1,0.0,1,1,0,25803.98,4,SILVER,517,1
701,Spain,Male,45,7,139695.26,3,1,1,114881.35,1,PLATINUM,622,1
467,France,Male,55,2,0.0,2,0,1,175229.07,3,DIAMOND,517,0
531,France,Male,31,10,59265.44,1,1,1,85097.22,4,SILVER,189,1
618,Germany,Female,38,1,0.0,1,0,1,165647.82,2,SILVER,439,0
614,Germany,Female,41,2,55304.0,1,0,0,194697.33,5,PLATINUM,454,0
634,Spain,Female,48,2,179175.06,1,1,1,182035.82,3,SILVER,704,0
750,France,Female,42,9,25970.43,1,0,1,22703.03,2,SILVER,648,0
623,Spain,Female,29,7,0.0,1,1,0,34392.89,5,GOLD,687,0
683,France,Male,50,0,54261.88,1,0,1,13628.34,4,DIAMOND,511,0
850,France,Male,25,3,38185.1,1,1,0,114958.9,2,PLATINUM,268,0
663,Spain,Male,35,0,106369.32,1,0,1,178547.96,2,GOLD,345,0
559,Germany,Female,29,6,0.0,1,1,0,27634.89,2,SILVER,702,0
705,France,Male,27,2,0.0,2,0,0,10072.21,4,GOLD,842,1
765,Spain,Male,47,5,0.0,1,1,0,185867.73,5,SILVER,308,0
713,Germany,Male,43,4,87355.87,1,1,1,54845.34,5,DIAMOND,333,0
763,Spain,Male,22,4,94454.49,1,1,1,177014.38,5,DIAMOND,250,1
758,Germany,Female,27,6,0.0,1,1,0,80773.28,3,DIAMOND,660,0
610,Germany,Female,50,6,93554.75,2,0,1,74159.38,1,DIAMOND,419,1
625,France,Male,42,9,75688.25,1,1,1,50943.56,4,DIAMOND,379,1
545,France,Male,30,2,0.0,2,1,1,117307.41,1,GOLD,439,0
747,Germany,Male,40,3,58753.59,1,1,0,54444.6,2,DIAMOND,386,0
650,Spain,Female,43,0,44573.22,2,1,1,103916.59,5,PLATINUM,133,0
770,Germany,Male,38,9,0.0,1,0,0,179921.87,5,SILVER,400,0
717,Germany,Male,37,10,57107.08,2,1,1,156628.15,3,DIAMOND,885,0
753,Germany,Male,37,8,133089.08,3,1,1,72260.45,5,GOLD,501,1
370,Germany,Male,40,7,0.0,1,0,0,99648.89,4,PLATINUM,161,1
737,France,Female,62,9,0.0,1,0,1,193335.38,2,DIAMOND,116,1
717,Spain,Female,32,4,112766.82,1,1,0,95271.83,5,PLATINUM,94,0
747,Spain,Female,31,6,185841.83,1,0,0,198170.84,5,SILVER,496,0
637,France,Male,41,3,39529.19,2,1,0,29777.53,1,GOLD,669,0
591,Spain,Female,38,6,0.0,1,1,1,20519.64,2,PLATINUM,146,0
475,Spain,Male,35,2,0.0,1,1,0,38390.6,1,PLATINUM,348,0
749,Germany,Female,63,2,0.0,2,1,1,178128.37,4,PLATINUM,481,1
800,Germany,Male,41,5,0.0,2,1,1,33667.14,5,DIAMOND,211,0
754,Germany,Female,60,0,0.0,1,1,0,18053.19,1,GOLD,317,1
724,Germany,Male,34,5,0.0,1,0,1,12365.66,2,PLATINUM,260,0
761,France,Female,23,6,60732.01,1,0,0,140470.29,5,GOLD,170,0
649,France,Male,32,10,50225.18,2,0,1,35635.0,1,GOLD,646,0
659,Germany,Male,33,9,78352.19,3,1,1,161244.59,5,DIAMOND,512,0
591,Germany,Male,44,2,0.0,1,1,1,37328.6,4,SILVER,545,1
486,Spain,Male,34,1,15031.14,2,1,0,42888.57,3,SILVER,453,0
710,Spain,Female,44,10,102264.83,1,0,0,145153.72,1,SILVER,632,0
608,Spain,Female,30,7,96934.12,1,1,1,193342.69,5,PLATINUM,484,1
634,Germany,Male,40,7,0.0,2,1,0,107423.07,1,GOLD,740,1
738,Germany,Male,35,10,206846.74,1,0,0,142264.98,5,DIAMOND,326,0
674,Germany,Male,36,4,232103.98,1,1,1,54463.88,1,GOLD,340,0
642,Spain,Female,25,2,168440.99,2,1,1,163492.48,2,DIAMOND,509,0
645,France,Female,35,5,155379.37,1,0,1,110212.43,5,DIAMOND,302,0
628,Spain,Male,26,9,68247.09,2,1,1,183026.35,3,SILVER,518,0
629,France,Male,47,7,12146.07,3,1,0,170877.84,3,GOLD,179,1
610,Spain,Male,43,4,63494.79,1,0,0,171547.92,3,GOLD,694,1
656,Spain,Female,41,2,0.0,4,0,0,72431.0,5,GOLD,277,1
824,Spain,Male,33,5,75111.98,1,0,1,146275.66,2,DIAMOND,474,0
697,Germany,Male,30,1,95879.87,1,1,0,18935.29,2,SILVER,50,0
718,Germany,Male,39,4,68759.69,2,1,1,152068.07,3,GOLD,420,0
541,Germany,Female,45,0,105256.37,2,1,1,140138.14,5,SILVER,425,0
582,Spain,Male,33,10,0.0,2,1,0,51345.43,4,DIAMOND,703,0
640,France,Male,22,7,177475.5,1,1,0,161596.33,1,PLATINUM,367,0
602,Spain,Male,29,7,0.0,2,1,0,168411.32,2,PLATINUM,496,0
593,France,Female,40,2,112503.33,1,1,0,145794.83,3,DIAMOND,379,1
720,Spain,Male,60,9,60051.01,1,1,1,54291.73,4,GOLD,272,0
681,Germany,Female,29,6,0.0,2,1,0,64475.07,5,PLATINUM,576,0
472,Spain,Female,44,1,183006.25,1,1,1,51219.64,4,GOLD,614,0
779,Spain,Female,27,2,0.0,1,1,1,180567.22,4,SILVER,487,0
648,France,Female,27,6,146587.19,2,0,0,117960.7,3,SILVER,430,0
721,France,Male,47,1,0.0,1,1,1,83580.14,3,SILVER,582,0
805,France,Male,36,10,0.0,1,0,1,180503.77,3,SILVER,375,0
524,Spain,Female,50,7,34505.44,1,1,0,185997.67,1,SILVER,293,0
672,Spain,Female,39,4,0.0,1,0,0,100684.46,5,GOLD,248,1
663,Spain,Female,19,1,0.0,1,1,1,145921.19,2,DIAMOND,50,0
805,Spain,Male,53,0,68728.58,1,1,1,117032.38,5,DIAMOND,50,0
643,Spain,Female,52,4,119016.04,1,1,1,164435.68,4,DIAMOND,311,0
656,Germany,Female,23,1,0.0,2,0,1,86993.76,5,GOLD,444,1
655,Germany,Female,18,9,16619.8,1,1,0,132598.46,5,PLATINUM,664,0
768,Spain,Female,35,10,0.0,2,0,1,195156.67,3,PLATINUM,435,0
707,Spain,Male,36,2,0.0,1,1,1,75816.88,4,GOLD,377,0
660,France,Female,36,9,0.0,1,1,0,118448.22,5,DIAMOND,479,0
603,France,Female,36,0,22500.09,4,0,0,24502.1,2,SILVER,292,1
649,France,Male,33,10,55637.73,1,1,1,83092.77,2,PLATINUM,344,0
583,Spain,Male,45,2,70198.0,1,1,1,66133.61,2,DIAMOND,470,0
579,France,Male,59,8,0.0,1,1,1,28419.32,1,DIAMOND,268,1
642,France,Male,31,3,56649.62,1,0,1,134369.89,1,GOLD,534,0
570,Germany,Male,47,1,11590.69,1,1,0,195579.75,3,GOLD,437,0
635,Spain,Female,37,1,96205.78,1,1,0,155505.64,3,PLATINUM,253,0
650,France,Male,49,5,82316.67,4,0,0,12447.79,1,GOLD,481,1
613,France,Male,41,1,0.0,2,0,1,63229.27,5,SILVER,493,1
508,Germany,Male,37,9,0.0,2,1,1,104439.19,4,DIAMOND,734,0
763,France,Female,22,0,0.0,2,1,1,48045.72,1,SILVER,479,0
727,Spain,Female,24,0,25125.51,1,0,0,154116.84,4,DIAMOND,280,0
578,France,Male,35,4,0.0,2,1,1,34511.76,1,DIAMOND,477,0
673,France,Male,37,7,49672.95,2,1,0,41758.37,2,SILVER,736,0
574,Germany,Male,29,7,138343.45,4,0,0,162494.69,2,GOLD,383,1
694,France,Female,53,1,0.0,2,1,1,174621.97,3,DIAMOND,192,1
506,Germany,Female,42,10,163059.25,1,1,0,132350.05,3,SILVER,416,0
833,Spain,Male,18,8,67072.85,1,0,1,80986.45,4,DIAMOND,263,0
620,Spain,Male,43,5,0.0,1,0,1,38640.89,5,PLATINUM,389,0
834,Germany,Female,39,4,131890.79,1,0,1,82997.99,5,GOLD,267,0
687,Germany,Female,42,1,0.0,1,1,0,75915.03,1,SILVER,340,0
629,Germany,Female,32,9,103668.75,1,1,0,41987.27,2,DIAMOND,334,1
799,Spain,Female,41,6,0.0,2,1,1,49235.14,5,PLATINUM,672,0
661,Germany,Female,35,6,0.0,2,0,0,157620.1,4,GOLD,50,0
657,France,Male,18,5,0.0,1,1,1,48762.03,1,PLATINUM,336,0
749,Germany,Male,43,1,9614.96,2,1,1,52783.25,3,DIAMOND,429,0
757,Spain,Male,31,1,3669.54,1,1,1,110707.26,4,SILVER,449,1
601,Germany,Female,48,10,0.0,1,1,0,126382.93,1,SILVER,567,0
752,Germany,Male,58,3,33754.66,1,1,0,114588.21,1,DIAMOND,415,1
446,France,Male,54,10,0.0,1,0,0,21716.37,2,DIAMOND,465,1
624,Germany,Female,54,3,143114.01,4,1,1,29461.84,5,GOLD,240,1
578,Spain,Male,37,7,83450.24,2,1,1,109164.87,4,DIAMOND,883,1
624,Spain,Male,33,0,83786.7,2,1,0,198461.49,4,SILVER,444,0
556,Germany,Male,35,4,56083.77,3,1,0,43529.29,1,SILVER,648,1
489,Germany,Male,38,5,57106.56,2,1,1,146038.19,5,PLATINUM,585,0
701,Germany,Female,39,3,34820.36,1,0,0,116311.03,1,PLATINUM,479,1
647,France,Female,39,3,87664.08,1,1,1,25901.02,4,PLATINUM,416,0
517,France,Male,37,7,145897.19,2,1,0,178067.27,3,SILVER,446,1
681,Spain,Male,27,10,102057.68,1,1,1,43552.99,4,GOLD,669,0
741,Spain,Female,30,2,163842.28,1,1,1,174878.66,1,DIAMOND,177,0
601,Germany,Male,39,9,26242.27,1,1,1,167147.11,2,GOLD,648,0
503,France,Male,46,2,0.0,2,1,1,24078.37,1,GOLD,305,0
519,France,Female,18,4,0.0,1,1,1,119779.77,4,GOLD,224,1
570,Spain,Female,38,1,0.0,2,1,1,19597.64,4,PLATINUM,260,1
680,Spain,Male,35,4,77387.67,4,1,0,78455.8,1,GOLD,381,1
692,France,Female,38,8,90439.75,1,0,1,181058.77,3,SILVER,142,1
602,Germany,Male,43,7,0.0,2,1,1,82710.46,1,GOLD,765,0
671,France,Female,27,10,0.0,1,0,1,153541.24,1,DIAMOND,255,1
709,France,Male,53,10,32183.47,1,1,0,175158.35,2,PLATINUM,552,1
746,Spain,Male,47,0,0.0,2,0,1,82082.1,2,DIAMOND,386,0
504,France,Female,32,3,90853.12,1,1,1,53357.24,2,SILVER,829,0
607,Spain,Female,26,7,136311.42,3,1,1,112326.16,2,SILVER,481,1
711,Spain,Male,33,5,106212.18,1,1,1,153942.33,5,PLATINUM,469,0
807,Spain,Male,45,7,0.0,2,1,0,189595.19,1,SILVER,341,0
739,Spain,Female,52,10,0.0,2,1,1,86076.6,1,GOLD,810,1
784,France,Male,29,3,134652.93,1,0,0,105064.84,1,GOLD,185,1
571,Germany,Female,53,3,170296.76,1,0,1,135305.11,5,DIAMOND,243,1
689,Spain,Male,29,10,0.0,1,0,0,161887.57,4,PLATINUM,696,0
597,France,Female,57,2,34990.74,1,0,1,93689.12,1,GOLD,230,0
548,Germany,Male,39,8,115600.66,2,1,0,36330.61,2,PLATINUM,232,0
556,France,Male,66,10,0.0,1,1,0,10562.85,2,SILVER,946,1
532,France,Female,33,8,128606.05,1,1,0,134083.63,3,PLATINUM,524,0
650,Germany,Female,31,9,50667.21,3,1,0,160390.82,4,DIAMOND,579,0
657,France,Male,46,6,0.0,1,1,1,144546.53,4,GOLD,273,1
621,Germany,Female,42,10,0.0,1,0,0,104394.17,3,SILVER,533,0
658,Germany,Female,41,9,0.0,2,1,1,179066.32,2,PLATINUM,560,1
696,Spain,Female,44,7,0.0,3,1,1,191729.86,3,GOLD,457,1
765,Spain,Male,24,2,0.0,1,1,1,110091.77,5,SILVER,609,0
767,France,Female,43,10,0.0,2,0,0,30494.88,3,SILVER,443,0
714,France,Female,34,1,0.0,1,0,0,164611.38,3,GOLD,329,1
686,Germany,Male,32,0,78121.83,4,0,1,25272.59,3,DIAMOND,530,1
768,Spain,Male,34,0,101729.83,1,0,0,131262.4,4,PLATINUM,562,1
703,Spain,Female,56,9,0.0,1,0,1,86491.39,5,DIAMOND,382,0
606,Spain,Male,35,2,0.0,2,1,1,18321.04,2,GOLD,274,0
692,Germany,Female,22,6,0.0,3,0,0,127598.36,4,SILVER,499,0
767,Spain,Male,34,3,0.0,2,1,0,24810.81,1,SILVER,228,0
623,Germany,Female,28,10,0.0,1,0,0,40227.27,5,SILVER,332,0
592,France,Male,21,6,110141.27,2,0,0,41616.16,4,DIAMOND,513,0
658,France,Female,52,5,133364.96,1,0,0,103363.07,5,PLATINUM,439,0
621,France,Female,32,0,112413.5,1,1,1,114386.7,5,DIAMOND,542,1
850,Germany,Female,24,4,0.0,1,1,1,170813.54,3,SILVER,641,0
645,Spain,Male,37,3,0.0,2,1,1,123447.72,2,SILVER,580,0
536,Germany,Female,26,3,2971.52,1,1,1,124113.92,4,PLATINUM,529,1
702,Spain,Male,34,7,141897.76,2,1,1,182669.22,4,SILVER,847,0
551,Germany,Male,43,5,0.0,3,1,0,106616.88,3,GOLD,350,1
416,France,Male,47,7,0.0,1,1,1,194062.05,5,GOLD,104,0
587,Spain,Female,35,4,41983.45,1,1,0,148171.68,4,PLATINUM,444,0
625,France,Female,27,3,0.0,2,0,1,165750.32,1,SILVER,340,0
681,Germany,Female,34,10,0.0,4,1,1,153916.63,5,DIAMOND,159,1
571,Spain,Female,31,3,9832.49,2,0,1,186150.15,3,SILVER,376,0
499,Germany,Male,41,0,0.0,4,1,1,119302.1,5,DIAMOND,585,1
667,Spain,Female,53,7,17683.53,1,1,0,52744.73,2,SILVER,359,1
624,Spain,Male,26,6,83580.14,2,1,0,169458.29,5,DIAMOND,626,0
682,Spain,Female,19,2,169994.99,3,1,0,171597.93,4,SILVER,427,1
587,Germany,Male,58,7,0.0,4,0,1,93724.89,3,DIAMOND,715,1
641,France,Male,33,5,11134.05,1,1,0,185377.91,2,GOLD,514,0
795,Germany,Male,30,6,0.0,1,1,1,171914.38,3,SILVER,131,0
731,Germany,Male,34,0,0.0,3,1,0,175947.72,3,SILVER,634,1
705,Germany,Male,46,9,122661.34,1,1,1,78020.86,1,SILVER,474,0
621,France,Female,28,2,207464.95,2,1,0,133782.92,5,PLATINUM,399,1
611,Germany,Male,36,1,245030.18,1,1,0,16812.74,1,GOLD,405,0
713,France,Male,39,6,0.0,1,1,1,42017.87,1,PLATINUM,259,1
530,France,Male,44,2,25178.91,2,1,0,61288.32,5,SILVER,975,0
741,Germany,Female,31,0,177092.85,3,0,1,166343.72,1,SILVER,708,1
725,France,Female,26,1,44968.69,1,1,0,163099.73,3,PLATINUM,525,0
