CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
575,Germany,Female,46,10,19082.32,1,1,0,73864.54,2,GOLD,50,1
712,France,Female,28,4,0.0,1,1,1,187850.77,2,DIAMOND,337,0
630,France,Female,37,4,0.0,2,1,0,60550.42,4,PLATINUM,241,0
664,France,Male,32,9,0.0,1,1,0,176798.34,1,GOLD,401,0
652,France,Male,38,5,103324.86,3,1,0,122315.04,2,GOLD,440,0
625,France,Male,39,10,141244.22,1,1,1,149999.09,4,GOLD,693,0
511,Germany,Female,37,9,69034.35,1,1,0,142366.09,4,DIAMOND,274,0
705,France,Male,34,7,61549.04,2,1,1,145921.96,5,PLATINUM,665,0
632,France,Female,51,5,0.0,1,0,0,182858.63,2,GOLD,575,0
762,France,Female,39,6,0.0,2,1,0,197974.19,2,SILVER,552,0
705,Spain,Female,22,1,109645.33,1,0,1,128069.14,5,GOLD,949,0
728,Germany,Male,48,9,119223.1,1,1,0,131960.2,5,GOLD,673,0
618,France,Male,30,0,96943.06,2,0,0,86450.58,5,GOLD,274,0
716,France,Male,25,1,0.0,2,1,1,70912.2,3,PLATINUM,373,0
606,Germany,Female,32,9,0.0,2,1,1,149554.02,2,PLATINUM,436,0
623,France,Female,19,10,0.0,1,1,1,54922.6,1,SILVER,485,0
714,Germany,Female,35,9,96015.9,1,1,0,81903.33,5,SILVER,147,0
595,Spain,Female,37,5,0.0,3,0,0,144103.3,4,SILVER,93,0
779,Spain,Male,33,7,0.0,2,1,0,99261.96,3,GOLD,852,0
576,Germany,Female,52,6,104369.22,1,0,1,139791.07,3,PLATINUM,490,0
745,Spain,Male,69,8,120914.44,3,1,1,125841.43,5,GOLD,816,0
566,France,Male,29,4,0.0,4,1,0,115440.42,3,GOLD,447,1
748,Germany,Female,41,5,7552.63,2,0,0,23312.06,1,PLATINUM,99,0
536,France,Male,47,4,95057.84,2,1,1,52215.71,5,SILVER,473,0
692,France,Female,48,8,136436.72,2,1,1,57364.85,3,GOLD,312,0
628,Germany,Female,35,5,43015.93,3,1,1,176986.61,1,SILVER,767,1
662,France,Male,37,8,0.0,2,1,0,96918.89,1,PLATINUM,293,1
686,France,Male,46,10,0.0,3,1,0,82344.36,5,DIAMOND,368,0
681,France,Female,31,3,0.0,2,1,0,14473.96,1,SILVER,927,0
539,France,Male,27,1,2048.07,1,1,1,34645.4,2,PLATINUM,651,0
554,Germany,Female,35,7,0.0,2,1,0,74604.0,2,GOLD,728,0
716,Germany,Female,26,2,0.0,2,0,0,159646.26,4,PLATINUM,758,0
541,Spain,Male,39,7,0.0,1,0,0,137625.47,2,DIAMOND,383,0
647,France,Male,33,9,81664.58,1,1,0,155025.15,3,GOLD,510,0
593,France,Male,39,3,0.0,1,1,1,123903.89,1,GOLD,324,0
778,Spain,Female,44,2,0.0,2,1,0,62786.77,3,PLATINUM,429,0
412,Germany,Female,28,3,0.0,1,1,0,186315.87,3,GOLD,739,0
815,Germany,Female,43,8,37311.84,1,1,1,104898.26,4,GOLD,402,0
803,France,Female,32,6,119735.31,2,1,1,82479.99,4,PLATINUM,389,0
693,France,Female,30,10,207421.2,3,1,1,168728.93,4,GOLD,546,1
659,Spain,Male,33,1,134353.79,1,1,1,121269.91,2,PLATINUM,774,0
583,Spain,Female,18,5,0.0,1,1,1,119645.79,5,GOLD,621,0
637,Spain,Male,29,0,0.0,2,1,0,58617.43,1,SILVER,664,0
568,Spain,Female,32,1,36203.18,2,1,1,46018.38,3,PLATINUM,419,0
688,France,Female,23,4,38073.64,2,1,0,78605.9,1,PLATINUM,586,0
604,France,Female,40,6,0.0,1,1,1,28485.44,2,DIAMOND,521,0
680,France,Female,31,0,0.0,3,0,0,188187.95,3,GOLD,81,0
718,Spain,Female,24,8,0.0,1,0,0,87820.26,3,DIAMOND,353,0
676,Spain,Female,49,6,37069.63,2,1,1,70839.52,1,GOLD,288,0
621,Germany,Male,43,4,0.0,1,1,0,150351.23,4,GOLD,173,0
782,France,Male,18,2,0.0,1,1,0,13145.57,1,SILVER,705,0
807,France,Male,47,8,55484.78,1,1,0,179796.49,2,GOLD,367,1
662,France,Male,31,5,84323.16,1,1,1,79649.25,2,SILVER,492,0
536,Germany,Female,41,8,96461.65,1,1,0,58480.23,1,GOLD,411,0
739,France,Female,26,3,0.0,2,0,0,157739.06,3,GOLD,226,0
665,France,Male,24,1,195677.79,3,0,0,56679.81,2,DIAMOND,422,0
684,Spain,Male,43,1,0.0,2,1,1,96735.86,4,SILVER,478,0
556,Spain,Female,52,10,29583.12,1,1,0,175733.28,3,DIAMOND,612,0
689,France,Male,48,5,164329.17,2,1,0,23701.02,1,DIAMOND,338,1
534,Germany,Male,48,3,0.0,3,1,1,91074.73,2,DIAMOND,493,0
623,France,Male,30,3,66546.31,1,1,1,158790.29,4,GOLD,500,0
590,France,Female,32,7,215494.57,1,1,1,52624.54,2,SILVER,50,0
576,Spain,Female,32,8,120583.67,3,0,0,95842.53,1,GOLD,675,0
742,Germany,Male,28,4,0.0,2,1,0,168009.49,4,DIAMOND,50,0
751,France,Male,45,8,62532.97,1,1,0,197286.96,3,SILVER,344,0
761,Spain,Female,34,7,69714.57,1,1,0,31687.41,2,DIAMOND,674,1
473,Germany,Male,44,2,0.0,1,1,1,30750.89,4,SILVER,436,0
705,France,Female,38,3,0.0,1,1,0,48650.0,3,SILVER,545,0
645,Germany,Female,44,7,0.0,2,1,1,12621.61,4,PLATINUM,534,0
552,Spain,Female,25,9,0.0,1,1,1,143830.6,4,GOLD,317,0
558,Spain,Female,38,10,0.0,1,1,0,124276.88,2,GOLD,305,0
506,Spain,Female,37,0,54577.69,2,1,1,180910.01,4,PLATINUM,379,0
785,Spain,Male,36,6,61922.57,1,0,1,32280.54,2,SILVER,466,0
606,France,Male,44,8,193353.17,1,1,0,180624.01,4,SILVER,447,1
751,Germany,Male,24,1,0.0,2,0,0,39291.62,3,PLATINUM,772,0
754,France,Male,37,5,0.0,1,1,1,13859.27,5,PLATINUM,265,0
707,Spain,Female,47,7,0.0,1,1,1,60138.3,5,GOLD,451,0
580,Spain,Female,38,6,60998.43,2,0,0,97125.29,4,PLATINUM,363,0
640,Germany,Female,28,8,58044.69,1,1,1,10445.55,5,SILVER,431,0
524,France,Male,39,4,67823.44,2,1,0,42164.69,5,PLATINUM,352,0
601,Germany,Female,32,0,47885.68,2,1,0,120099.86,4,PLATINUM,869,0
478,France,Female,57,0,0.0,1,0,0,189902.82,1,DIAMOND,259,1
651,Germany,Male,50,0,55680.9,1,1,1,93324.35,3,GOLD,427,0
683,France,Male,33,3,144866.91,3,1,0,181029.6,1,DIAMOND,390,0
655,Germany,Male,36,1,47436.49,1,1,0,186038.31,1,DIAMOND,766,0
689,France,Female,41,3,0.0,3,1,1,60078.38,2,PLATINUM,418,0
639,Spain,Male,33,2,162067.24,1,1,0,35640.39,3,PLATINUM,83,0
648,France,Female,30,3,0.0,2,1,1,43350.93,3,DIAMOND,522,0
755,France,Female,24,5,52027.86,1,1,0,103592.2,3,PLATINUM,277,0
643,France,Male,41,3,98988.83,2,1,0,147824.85,3,DIAMOND,563,0
670,France,Male,18,9,0.0,2,0,1,129515.56,2,SILVER,577,0
629,Germany,Female,42,3,55108.98,1,1,1,149385.09,2,GOLD,453,0
691,France,Female,29,3,38374.88,1,1,0,183098.47,1,PLATINUM,527,0
686,Spain,Male,47,5,190406.55,2,0,1,189202.38,5,PLATINUM,554,0
476,Germany,Female,35,0,0.0,1,1,0,16872.22,5,GOLD,300,0
639,France,Female,52,7,49541.4,2,1,0,181099.57,2,DIAMOND,909,1
461,France,Female,49,5,144698.88,1,1,1,173464.46,3,PLATINUM,565,0
693,Spain,Male,51,6,24538.82,2,1,0,141188.22,2,PLATINUM,374,1
677,Germany,Female,42,9,78053.5,2,0,1,92172.44,1,GOLD,883,0
539,Spain,Female,37,3,6908.54,1,1,1,64574.27,5,PLATINUM,470,0
723,France,Female,43,4,90566.88,2,1,1,46132.83,4,PLATINUM,198,0
602,Germany,Female,31,4,0.0,1,1,1,135916.56,5,DIAMOND,400,1
788,Germany,Female,29,0,0.0,2,0,0,154830.89,5,GOLD,591,0
765,France,Male,49,1,0.0,2,0,0,160937.07,5,PLATINUM,632,0
552,Germany,Male,18,9,0.0,3,0,0,111805.69,4,DIAMOND,424,0
632,Germany,Male,18,5,97782.09,3,0,0,117651.79,2,PLATINUM,536,0
598,Germany,Female,37,2,0.0,2,0,1,74689.37,5,GOLD,228,0
607,France,Male,29,10,109288.75,1,1,1,37663.02,3,PLATINUM,495,0
591,Spain,Female,18,10,50066.62,3,1,0,198209.24,3,GOLD,401,0
746,Spain,Male,43,10,0.0,3,0,0,142574.46,5,GOLD,213,1
475,France,Male,41,0,0.0,2,1,0,153042.41,1,DIAMOND,198,0
744,Germany,Female,28,6,0.0,1,1,0,69621.71,5,GOLD,427,0
829,France,Male,47,4,0.0,1,1,0,166602.9,2,GOLD,568,0
543,Germany,Female,41,2,124365.11,2,0,1,53958.34,3,DIAMOND,391,0
624,Germany,Male,28,9,0.0,3,1,1,118485.24,2,PLATINUM,433,0
660,Germany,Male,39,7,0.0,2,1,1,67097.29,3,DIAMOND,757,0
674,Spain,Male,42,3,0.0,4,0,1,53274.28,2,SILVER,539,0
850,Germany,Female,51,9,58321.04,1,0,0,168709.53,5,GOLD,495,0
616,France,Female,39,9,0.0,4,1,1,87341.27,4,SILVER,515,0
791,Spain,Female,25,7,48986.53,1,1,1,46053.32,5,PLATINUM,553,0
709,France,Female,41,5,55989.76,1,1,1,191363.35,1,PLATINUM,908,0
578,Spain,Male,20,0,0.0,2,1,1,124638.14,3,PLATINUM,296,0
747,France,Female,46,9,0.0,1,1,0,54348.77,2,GOLD,292,0
652,France,Female,34,5,116163.92,1,1,0,52319.4,2,GOLD,50,0
582,France,Male,46,9,56737.51,1,1,0,175123.52,3,DIAMOND,537,0
743,Spain,Male,20,6,16894.09,1,1,1,20977.64,5,PLATINUM,232,0
607,France,Female,26,6,55252.34,2,0,1,42183.62,5,GOLD,463,0
636,Germany,Female,33,7,0.0,1,1,0,60496.87,2,PLATINUM,427,1
668,Germany,Female,42,5,0.0,1,1,1,72432.45,5,SILVER,451,0
563,Spain,Male,42,4,24995.69,2,1,1,93213.85,5,PLATINUM,684,0
850,Spain,Female,30,9,91346.87,2,1,1,186387.53,5,PLATINUM,768,0
636,Spain,Male,32,6,123365.56,4,1,1,73569.52,2,PLATINUM,113,0
591,Spain,Male,34,2,204248.94,2,1,0,51047.55,5,GOLD,655,0
744,Germany,Female,54,6,0.0,4,1,1,25981.04,4,DIAMOND,471,0
571,Spain,Male,25,1,0.0,2,1,0,165918.81,4,DIAMOND,234,0
725,France,Female,34,3,149417.05,4,1,0,193682.07,5,DIAMOND,698,0
672,France,Female,19,9,0.0,1,0,1,75747.77,3,GOLD,449,0
652,Spain,Female,38,1,132616.8,1,1,0,32001.19,4,SILVER,615,0
734,Germany,Female,25,0,52903.71,1,1,0,148639.56,1,SILVER,622,0
744,Spain,Male,44,0,0.0,3,1,0,105986.82,1,GOLD,738,0
850,France,Male,44,7,33353.55,1,1,1,91105.8,2,SILVER,328,0
741,Spain,Male,26,3,123289.68,2,1,0,115170.67,1,PLATINUM,196,0
722,Spain,Female,23,0,120503.69,1,1,0,132291.49,5,DIAMOND,436,0
665,Spain,Female,32,0,112745.02,1,1,1,77828.45,3,GOLD,176,0
587,Germany,Male,53,7,115299.61,1,0,0,10081.14,5,SILVER,204,1
651,Germany,Female,51,9,82525.14,1,1,1,145231.31,1,PLATINUM,287,0
534,France,Male,25,8,40067.21,3,1,0,12828.46,2,SILVER,556,0
491,Spain,Female,44,0,130332.61,1,1,1,181172.0,4,PLATINUM,414,0
537,France,Female,53,9,0.0,1,1,1,172491.1,1,GOLD,434,1
670,France,Male,35,7,184721.53,2,1,1,86483.75,1,GOLD,187,0
811,France,Male,27,10,0.0,3,0,0,61892.01,4,DIAMOND,487,0
666,France,Male,29,6,108654.79,2,1,1,23063.18,2,SILVER,244,1
437,Germany,Female,35,8,0.0,2,1,0,58443.42,2,DIAMOND,949,0
557,Spain,Female,18,6,86802.97,1,1,1,126647.45,3,PLATINUM,675,0
623,Spain,Female,35,2,57448.04,1,0,1,130907.44,3,PLATINUM,331,0
649,Germany,Female,33,1,52763.8,1,0,0,24420.2,2,SILVER,437,0
692,Spain,Male,31,8,61585.36,1,1,0,79779.22,5,SILVER,222,0
588,France,Male,42,8,18266.71,3,1,1,19932.02,3,PLATINUM,50,0
679,France,Female,41,0,5719.73,1,1,1,60868.04,4,GOLD,528,0
736,Spain,Male,39,5,90625.18,1,1,0,75185.85,4,GOLD,473,0
600,France,Female,39,6,0.0,1,1,1,143423.75,3,GOLD,567,0
575,Spain,Male,18,1,0.0,2,1,1,30847.44,4,DIAMOND,545,0
711,Spain,Male,45,2,86086.18,2,0,1,94745.43,1,DIAMOND,719,1
630,France,Male,25,8,0.0,1,0,0,144858.05,1,PLATINUM,635,0
648,Germany,Male,36,3,0.0,1,0,0,80423.17,5,DIAMOND,462,0
704,France,Male,29,5,0.0,3,1,0,38894.29,1,DIAMOND,497,0
672,France,Female,44,4,158038.53,2,1,0,79707.5,4,SILVER,572,0
555,Germany,Female,49,6,0.0,2,1,0,45506.26,2,GOLD,653,1
541,Germany,Female,39,1,0.0,2,1,0,193351.36,1,GOLD,350,0
654,France,Female,42,0,96260.69,1,1,1,163043.3,5,PLATINUM,527,0
658,Spain,Female,32,8,0.0,1,0,0,145770.33,4,SILVER,341,0
612,France,Male,58,1,60462.36,4,1,1,55349.99,3,SILVER,50,0
720,Spain,Female,28,5,1413.74,2,0,1,192466.49,5,DIAMOND,457,0
655,Spain,Male,42,8,23308.06,1,1,1,20720.47,2,SILVER,738,1
708,France,Male,27,8,187163.41,3,1,0,91885.56,5,DIAMOND,344,0
710,Spain,Female,31,6,22360.59,1,1,1,130835.43,5,SILVER,424,0
485,France,Female,24,6,96275.69,4,1,0,192970.16,4,GOLD,250,0
714,Germany,Male,39,0,55922.22,1,0,1,194777.63,3,GOLD,604,0
706,France,Male,42,2,51511.84,2,0,0,121656.39,1,DIAMOND,567,0
647,Germany,Male,34,7,158973.83,2,1,1,15092.19,2,DIAMOND,390,0
683,Germany,Female,18,1,131032.59,2,0,0,26181.77,5,DIAMOND,381,0
598,France,Male,38,3,102386.63,2,0,0,123829.69,5,DIAMOND,50,0
589,Germany,Female,44,5,0.0,3,1,1,147736.01,4,GOLD,671,0
581,Germany,Male,26,9,0.0,2,1,0,180651.36,3,SILVER,559,0
479,Germany,Female,47,5,0.0,2,0,0,38980.72,3,DIAMOND,516,0
664,Germany,Male,24,7,0.0,1,1,1,166484.86,1,GOLD,289,1
666,France,Male,25,6,0.0,2,1,1,199927.82,5,DIAMOND,478,0
593,Spain,Male,34,7,1208.67,1,0,0,189868.01,3,PLATINUM,311,1
573,Germany,Female,29,6,163496.7,2,0,0,72090.48,3,GOLD,458,0
530,Germany,Male,18,6,0.0,3,1,1,162274.6,5,PLATINUM,624,0
627,France,Male,41,6,104670.07,2,0,1,110289.77,2,GOLD,318,0
661,Germany,Male,41,7,22581.09,2,1,0,181870.02,4,DIAMOND,706,0
720,Spain,Male,44,9,0.0,1,1,1,58114.55,3,GOLD,561,0
692,Spain,Male,43,0,94592.24,2,0,0,196900.78,3,SILVER,400,0
618,Germany,Male,53,2,158931.79,1,0,1,135335.87,4,DIAMOND,391,0
741,France,Female,35,5,0.0,1,0,0,164843.98,4,GOLD,132,0
630,France,Female,53,9,105928.16,1,1,1,80129.44,1,PLATINUM,442,0
605,Germany,Female,40,8,0.0,2,1,0,188012.77,4,PLATINUM,590,1
594,France,Male,36,4,11117.04,1,1,0,80070.66,5,PLATINUM,50,0
477,France,Female,25,9,0.0,3,0,1,109054.63,5,SILVER,176,0
426,Germany,Female,33,6,0.0,3,0,1,95056.92,1,SILVER,50,0
592,France,Female,27,7,113256.43,1,1,1,92618.08,1,SILVER,298,0
733,Spain,Female,36,10,0.0,2,1,1,68587.91,2,SILVER,193,0
624,France,Male,41,2,53112.17,2,0,0,24005.23,2,GOLD,544,0
522,Spain,Male,41,4,43172.42,2,0,0,123280.32,1,GOLD,678,0
711,Spain,Female,26,10,84579.65,2,1,1,126902.1,5,SILVER,376,0
690,Germany,Female,37,4,0.0,1,1,1,75411.93,4,DIAMOND,233,0
579,France,Male,33,8,0.0,3,1,1,115015.75,1,SILVER,716,0
623,France,Female,24,9,159080.29,1,1,0,138096.25,2,PLATINUM,580,0
669,France,Male,31,6,71638.51,3,1,0,115225.63,5,SILVER,308,0
614,France,Female,45,6,0.0,1,1,0,42744.8,1,PLATINUM,547,0
608,France,Male,25,7,128778.03,2,1,0,88195.76,5,DIAMOND,243,0
707,France,Female,49,2,159936.07,1,0,0,161808.14,4,SILVER,50,1
630,Spain,Female,28,5,0.0,1,1,1,137631.5,5,DIAMOND,721,0
762,France,Male,37,10,0.0,2,1,1,111913.58,4,SILVER,88,0
599,Germany,Male,26,3,39519.26,4,1,1,86985.4,4,PLATINUM,294,0
641,Germany,Male,34,6,121414.51,3,1,1,162103.06,2,SILVER,252,0
689,France,Female,25,5,0.0,1,1,0,129201.41,5,DIAMOND,521,1
626,France,Female,56,1,116067.29,4,1,1,142957.45,4,DIAMOND,517,0
585,France,Male,27,0,0.0,1,1,0,47794.08,1,DIAMOND,366,1
629,Spain,Female,43,5,211949.76,1,1,0,131457.21,4,DIAMOND,755,0
554,Germany,Male,24,3,0.0,1,0,1,129104.12,3,SILVER,354,0
592,Spain,Female,24,9,0.0,1,0,1,42204.16,1,SILVER,471,0
601,France,Female,21,3,0.0,1,1,0,156950.9,1,SILVER,269,0
661,France,Male,35,3,85386.38,1,1,0,160057.74,3,GOLD,423,0
793,Spain,Female,62,1,99096.74,2,0,1,18490.79,1,SILVER,562,0
613,France,Male,51,2,0.0,1,1,0,13719.02,5,GOLD,441,0
802,France,Female,41,2,174024.72,2,1,1,14843.86,4,SILVER,481,0
793,France,Female,29,3,0.0,1,1,0,184098.77,2,GOLD,233,0
818,Spain,Male,34,6,2525.92,1,1,0,155664.39,5,PLATINUM,353,0
717,Spain,Female,36,2,33286.7,1,1,0,187860.23,5,SILVER,220,0
790,Germany,Male,47,5,0.0,1,0,1,161505.7,4,SILVER,652,0
741,France,Female,18,6,0.0,2,1,0,137836.8,5,GOLD,265,0
553,Spain,Female,24,10,0.0,1,0,1,134537.2,4,GOLD,434,0
476,Germany,Male,42,7,0.0,2,1,1,109617.59,5,PLATINUM,540,1
