CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
571,France,Male,53,6,186909.55,1,1,0,107012.04,1,GOLD,420,0
608,France,Female,40,10,153249.9,2,1,0,70668.71,1,GOLD,439,0
507,France,Male,35,8,0.0,1,1,0,145762.15,5,SILVER,510,0
583,Spain,Male,36,3,92489.82,1,0,1,117166.17,3,DIAMOND,376,0
495,France,Female,36,6,84815.19,2,1,1,44010.06,5,PLATINUM,483,0
595,France,Male,35,10,0.0,1,0,1,192751.08,2,DIAMOND,435,0
583,Germany,Female,38,10,0.0,2,1,0,195453.03,1,DIAMOND,702,0
654,Spain,Female,47,1,0.0,1,0,1,109375.82,4,GOLD,537,0
532,France,Female,40,10,0.0,1,1,1,78760.68,4,GOLD,517,0
557,Spain,Male,27,6,0.0,1,1,1,14386.74,1,DIAMOND,695,0
714,France,Male,45,4,0.0,2,0,1,199698.78,4,DIAMOND,582,0
667,Germany,Female,39,5,108810.24,3,1,1,58406.05,2,PLATINUM,196,0
637,France,Female,29,1,0.0,1,1,0,73482.85,3,SILVER,246,0
795,Germany,Female,38,4,88442.07,2,0,0,107274.09,1,SILVER,157,0
510,Spain,Female,58,7,0.0,2,1,0,25315.49,5,DIAMOND,687,1
850,Spain,Male,31,10,0.0,3,1,1,125142.88,4,SILVER,582,0
710,Germany,Male,35,2,88910.62,1,1,0,131489.78,2,SILVER,525,0
517,Spain,Female,37,2,100499.85,1,0,0,27823.81,4,SILVER,221,0
529,Germany,Female,20,8,162065.77,1,1,1,108786.75,4,DIAMOND,585,1
670,France,Female,35,7,37833.61,3,0,0,105362.66,4,GOLD,462,0
633,France,Male,51,8,0.0,1,0,0,180139.76,1,GOLD,487,0
788,France,Female,38,6,66803.09,2,1,1,46746.85,4,DIAMOND,50,0
727,France,Female,43,3,0.0,2,1,1,82970.67,4,GOLD,565,0
837,Germany,Male,26,7,61208.03,1,1,1,25088.07,2,PLATINUM,286,0
650,Spain,Male,45,2,14466.37,2,1,1,184544.46,5,SILVER,464,1
620,Spain,Male,40,1,0.0,1,1,1,64525.28,2,GOLD,522,0
700,Germany,Male,48,7,83812.56,1,1,0,182633.08,1,DIAMOND,431,0
591,Germany,Female,39,6,34134.42,2,0,0,173120.96,4,GOLD,547,1
755,Germany,Female,30,7,82945.47,2,1,0,21718.82,5,GOLD,392,0
567,France,Female,50,1,102943.65,2,0,0,130034.78,4,PLATINUM,498,0
641,Spain,Male,44,3,181741.87,1,1,0,135417.85,3,SILVER,629,0
833,France,Male,39,1,18750.85,2,1,1,199195.62,1,PLATINUM,343,0
824,Spain,Female,30,4,203958.84,2,1,0,186250.98,1,GOLD,529,0
637,France,Female,44,0,0.0,1,1,0,174805.37,2,GOLD,461,0
673,France,Female,42,10,0.0,2,1,0,40197.0,2,DIAMOND,520,0
638,France,Male,46,1,0.0,1,0,0,58117.04,3,PLATINUM,454,0
687,France,Female,26,9,104982.88,2,1,1,134170.7,4,GOLD,358,0
656,Germany,Female,31,3,17257.27,1,1,0,129200.19,1,GOLD,513,0
512,Germany,Female,42,1,0.0,2,1,1,53489.07,3,PLATINUM,640,0
695,Spain,Male,35,6,178678.36,1,1,0,47080.81,2,DIAMOND,554,0
584,Germany,Female,35,5,72365.93,1,1,1,193412.24,5,GOLD,766,1
758,Spain,Female,43,8,43396.54,2,0,1,12477.73,3,GOLD,311,1
621,Germany,Female,41,3,117418.24,1,1,0,24859.41,3,GOLD,308,0
520,Germany,Male,32,6,88774.52,2,1,0,44399.76,4,DIAMOND,503,0
601,Germany,Male,49,10,0.0,2,1,0,36223.61,3,DIAMOND,622,0
702,France,Male,37,2,0.0,4,1,0,47063.23,5,PLATINUM,764,0
521,Spain,Female,34,0,32765.65,4,1,0,19521.71,4,PLATINUM,440,0
643,France,Female,40,7,0.0,2,1,1,29561.01,2,PLATINUM,435,0
815,France,Female,46,9,0.0,1,1,0,198521.79,5,GOLD,50,0
688,Spain,Male,62,5,0.0,2,0,1,114906.77,5,DIAMOND,408,0
711,Germany,Female,48,0,129323.03,2,0,0,170076.02,4,SILVER,645,0
697,France,Male,29,7,106543.09,2,1,1,157987.03,4,SILVER,628,0
828,Germany,Female,56,10,129495.62,3,0,0,126628.45,1,PLATINUM,616,0
645,France,Female,44,6,192836.25,1,1,1,194702.34,2,SILVER,295,1
777,France,Female,35,9,40226.12,1,0,0,53637.84,4,SILVER,502,0
628,Spain,Male,28,5,64655.11,2,0,0,119257.89,1,DIAMOND,511,0
459,Spain,Male,38,5,316.06,3,1,0,84301.43,1,PLATINUM,421,1
783,Germany,Male,41,3,120307.69,1,0,1,128547.41,5,PLATINUM,164,0
736,Spain,Male,39,0,157496.4,3,0,1,40891.13,5,DIAMOND,238,0
815,Germany,Male,36,4,19342.4,1,1,0,141130.85,2,GOLD,593,0
751,Germany,Male,29,9,128633.84,1,1,1,147318.59,1,SILVER,491,0
702,Germany,Male,35,0,0.0,1,1,1,10660.71,2,SILVER,521,0
646,Germany,Male,47,1,28350.36,1,1,1,45929.99,4,DIAMOND,482,0
658,Spain,Female,42,8,0.0,1,1,0,136271.0,5,DIAMOND,56,0
620,Germany,Male,47,1,84741.21,1,1,0,170021.29,1,PLATINUM,240,1
719,Germany,Female,28,2,0.0,1,1,1,90262.63,4,DIAMOND,374,0
735,Spain,Female,40,0,47196.92,1,0,1,122595.31,2,GOLD,377,0
758,France,Male,50,2,10643.77,1,1,0,35309.05,2,GOLD,400,0
722,Germany,Female,56,10,42704.4,1,0,1,128026.85,2,SILVER,305,0
672,Germany,Male,34,3,0.0,1,1,1,136924.14,3,PLATINUM,371,1
676,France,Female,33,6,101824.34,2,1,0,136627.87,1,PLATINUM,429,0
617,Spain,Female,57,9,0.0,1,0,1,178543.08,3,PLATINUM,314,0
696,France,Female,50,6,0.0,1,1,1,118631.99,5,SILVER,395,0
529,Germany,Female,22,5,68308.82,2,0,1,100604.63,5,GOLD,340,0
603,Germany,Female,46,7,0.0,2,0,1,154236.78,3,GOLD,376,0
463,France,Female,24,2,0.0,1,0,0,185676.35,2,SILVER,475,0
714,Germany,Male,26,3,0.0,1,0,1,20482.35,3,SILVER,118,0
756,France,Female,63,4,163873.04,2,0,0,53128.16,4,PLATINUM,568,0
492,Spain,Male,42,0,0.0,1,1,1,72103.74,4,GOLD,213,0
671,France,Female,31,1,73349.1,2,0,0,35151.62,5,GOLD,770,0
601,Spain,Male,38,0,0.0,1,1,0,67096.53,1,SILVER,303,1
751,Spain,Female,47,8,56530.77,4,1,1,149121.98,5,GOLD,564,0
638,Spain,Male,23,7,97196.87,2,1,1,35603.64,4,GOLD,318,1
763,Spain,Male,46,1,144388.39,3,0,0,177120.65,2,DIAMOND,719,1
746,France,Male,48,7,191988.67,1,1,0,81566.73,2,GOLD,548,0
619,France,Female,44,1,0.0,2,1,1,194985.04,2,DIAMOND,480,0
711,Germany,Female,52,6,88427.62,2,1,0,56620.56,4,SILVER,405,0
710,France,Male,52,8,0.0,1,1,0,130407.4,3,SILVER,760,0
649,Germany,Female,31,9,0.0,1,1,0,93820.49,4,GOLD,517,0
645,France,Female,34,6,82284.01,2,0,0,65452.82,5,SILVER,644,0
583,Germany,Female,32,7,90673.91,1,1,1,160701.73,3,DIAMOND,330,0
411,Germany,Female,31,0,0.0,2,0,0,31134.36,5,SILVER,627,1
702,Spain,Female,59,1,17042.63,1,1,0,40416.56,1,PLATINUM,651,1
696,France,Female,30,9,94066.72,1,0,1,162427.56,4,PLATINUM,483,0
659,Spain,Male,49,8,0.0,1,0,1,51792.36,3,DIAMOND,787,0
672,France,Male,36,4,169715.44,2,1,1,109812.36,1,DIAMOND,635,0
533,Germany,Female,27,10,43258.88,1,1,0,184521.7,4,SILVER,559,0
641,France,Female,40,4,25008.9,1,1,0,57308.73,2,GOLD,422,1
659,France,Male,36,0,85616.82,2,1,0,75390.83,3,DIAMOND,504,0
850,Germany,Male,35,3,121890.18,1,0,0,168082.58,5,GOLD,325,0
664,Spain,Male,26,1,127753.2,1,1,0,115540.04,2,GOLD,745,0
700,Germany,Female,46,4,5909.78,2,0,0,79893.69,5,GOLD,470,0
801,Germany,Male,33,2,33211.94,2,0,0,32168.81,1,DIAMOND,393,0
745,Spain,Male,54,10,88043.57,1,1,0,113381.0,3,SILVER,540,0
531,Germany,Male,30,10,110892.81,3,0,0,176046.05,1,DIAMOND,432,0
535,France,Female,50,4,124627.97,2,1,1,117779.99,3,DIAMOND,561,0
681,France,Female,31,3,240198.83,1,1,1,73629.1,5,SILVER,50,0
583,Germany,Male,36,4,232146.33,1,0,1,100439.72,2,PLATINUM,664,0
620,Germany,Male,31,3,100178.45,1,1,1,29070.17,2,GOLD,460,0
600,France,Female,26,2,152763.24,2,1,0,46250.37,3,GOLD,435,1
643,Spain,Female,35,0,62702.29,2,1,0,124189.78,2,GOLD,249,0
560,Germany,Male,66,0,94234.52,1,0,1,152437.24,2,PLATINUM,584,1
524,France,Female,40,7,36019.52,3,0,1,135954.0,3,DIAMOND,756,1
739,Germany,Female,38,7,6599.25,1,1,0,168893.87,5,GOLD,720,0
768,France,Female,63,1,30462.02,2,0,0,179727.07,3,GOLD,191,1
598,Spain,Female,56,8,115444.07,2,0,0,135134.14,2,PLATINUM,59,0
666,Germany,Male,65,0,92911.73,2,1,0,199361.26,1,PLATINUM,100,1
653,Germany,Male,43,8,75852.76,1,1,1,153286.29,4,DIAMOND,149,0
610,Spain,Female,42,6,124003.69,3,0,1,170075.7,1,GOLD,669,0
523,France,Male,33,0,25706.9,3,0,0,116341.56,2,SILVER,424,0
604,Spain,Male,39,9,0.0,2,0,1,130616.47,1,DIAMOND,434,0
710,Germany,Male,25,4,0.0,1,0,1,85123.49,3,GOLD,607,1
610,France,Male,40,10,0.0,1,0,0,105799.63,2,PLATINUM,390,0
557,Germany,Male,44,9,0.0,1,1,0,54732.87,4,GOLD,586,0
546,France,Female,31,3,163626.19,1,1,0,140230.59,2,DIAMOND,571,0
700,France,Male,56,5,84582.47,1,1,0,42673.99,1,PLATINUM,670,0
677,France,Male,33,1,0.0,2,1,0,190636.95,2,GOLD,248,1
707,France,Male,22,6,89695.32,4,0,1,29237.43,5,SILVER,268,0
755,France,Female,26,1,144330.12,3,1,0,109349.48,4,GOLD,334,1
632,Germany,Male,49,4,91594.25,2,1,0,124484.95,4,DIAMOND,290,1
749,Spain,Female,27,3,0.0,2,1,1,72243.53,1,GOLD,503,0
527,Germany,Male,39,5,0.0,1,1,1,173262.47,4,GOLD,705,0
584,Germany,Male,43,7,0.0,3,1,0,109386.79,3,GOLD,88,0
570,France,Male,40,9,166322.85,1,1,0,12529.39,1,PLATINUM,499,0
621,Spain,Female,53,2,184936.18,1,1,0,135970.46,4,GOLD,249,0
652,Germany,Male,54,3,85081.04,1,1,1,153132.51,3,SILVER,656,0
694,Germany,Female,25,2,2439.25,1,0,1,36028.22,3,SILVER,470,0
596,Spain,Female,32,1,151641.95,1,0,0,169144.6,1,GOLD,681,0
779,Spain,Male,21,9,124414.03,2,0,1,158919.26,2,PLATINUM,271,0
782,France,Female,35,5,14396.75,2,1,0,31923.13,4,PLATINUM,739,1
655,Spain,Female,31,0,51152.18,1,1,1,19532.92,1,DIAMOND,366,0
651,Spain,Female,34,10,0.0,1,1,0,93420.96,3,GOLD,55,0
633,France,Male,42,2,116133.43,2,1,0,95015.81,3,PLATINUM,240,0
442,Spain,Female,56,0,44580.74,1,0,1,30369.82,3,DIAMOND,374,0
586,Spain,Female,29,3,136977.85,1,0,0,184563.88,4,PLATINUM,884,0
652,Spain,Male,48,10,0.0,4,1,0,66085.43,3,DIAMOND,644,0
533,Germany,Male,27,9,82575.23,1,0,0,60789.22,2,GOLD,131,0
548,Germany,Female,41,2,170096.91,1,1,0,30463.01,3,PLATINUM,608,1
627,Spain,Female,39,7,74891.25,2,1,1,142082.48,4,GOLD,236,0
555,France,Male,60,7,36462.29,2,0,0,118334.13,5,SILVER,331,1
805,France,Female,42,6,0.0,1,1,1,62813.39,5,GOLD,470,0
570,France,Female,25,0,150551.17,2,1,1,108337.13,5,PLATINUM,174,0
747,France,Female,30,6,0.0,1,1,0,84103.11,2,PLATINUM,970,0
823,France,Male,39,5,32633.74,4,1,0,183426.48,1,PLATINUM,132,0
596,France,Female,40,8,177263.28,2,1,0,163892.49,5,SILVER,459,1
801,Germany,Female,35,10,63733.68,1,1,0,14824.07,2,PLATINUM,515,0
688,France,Female,42,0,59335.22,1,1,1,160747.75,1,GOLD,104,0
702,Spain,Female,37,0,87312.55,2,0,0,184301.88,1,PLATINUM,478,0
631,France,Male,58,2,135538.82,2,1,1,149159.93,2,PLATINUM,256,1
660,Spain,Male,37,6,158902.81,1,0,1,82875.12,3,GOLD,611,0
527,Spain,Female,37,9,0.0,2,1,1,134072.24,1,GOLD,738,0
781,France,Female,37,10,110566.78,2,1,1,110484.49,2,GOLD,50,0
564,Germany,Female,37,10,0.0,1,1,0,171406.84,1,SILVER,356,1
661,France,Female,40,10,0.0,1,1,0,146239.24,1,GOLD,287,0
750,Germany,Male,46,1,0.0,3,1,1,65150.88,4,PLATINUM,547,0
692,Germany,Female,37,3,0.0,2,1,1,182320.32,4,DIAMOND,673,0
680,France,Female,44,1,0.0,2,1,1,120539.0,3,SILVER,409,0
621,France,Female,31,3,100414.23,1,1,0,83958.78,2,PLATINUM,68,0
850,Germany,Male,40,10,143694.37,1,1,0,184037.25,4,DIAMOND,487,0
702,France,Male,73,2,95001.8,1,0,0,62675.14,1,SILVER,416,0
558,Spain,Female,49,9,148757.28,1,0,1,75961.66,4,DIAMOND,103,0
639,France,Female,52,6,74840.51,1,1,1,153456.43,1,SILVER,306,1
812,Spain,Male,39,10,0.0,4,1,0,85555.23,1,GOLD,607,0
775,France,Female,34,6,149612.79,1,0,1,49343.01,4,DIAMOND,536,0
696,France,Male,57,3,0.0,1,0,1,54090.12,5,PLATINUM,300,0
596,France,Male,26,0,0.0,1,1,0,62904.8,1,DIAMOND,325,0
702,Germany,Female,29,0,131460.64,2,1,0,95783.61,3,PLATINUM,107,0
666,France,Female,29,9,0.0,2,0,0,32426.49,5,SILVER,173,0
761,Germany,Female,39,2,0.0,3,0,0,18744.03,1,SILVER,231,0
710,Germany,Male,42,5,0.0,1,1,0,79848.17,5,DIAMOND,566,0
717,Spain,Female,43,0,0.0,2,1,0,106784.46,5,PLATINUM,104,1
425,France,Male,28,3,44290.13,2,0,1,169845.07,3,DIAMOND,792,0
664,France,Female,47,5,114229.18,2,1,0,108301.04,1,SILVER,99,1
607,Spain,Female,32,1,0.0,4,1,1,182251.36,5,DIAMOND,521,0
846,Spain,Female,26,9,0.0,3,1,1,169471.73,1,SILVER,557,0
694,France,Male,31,9,0.0,1,1,0,190601.07,1,DIAMOND,402,0
598,France,Female,42,5,104840.68,3,1,0,62451.03,5,PLATINUM,428,0
806,Spain,Male,42,2,157005.31,1,0,0,74545.94,4,DIAMOND,601,0
649,Spain,Male,34,6,100112.38,1,0,0,159793.11,5,DIAMOND,81,0
639,Germany,Male,37,9,0.0,2,0,0,137355.08,4,SILVER,619,0
659,Germany,Female,32,3,0.0,2,1,1,136811.57,2,GOLD,457,0
730,Germany,Female,43,3,178058.28,1,1,1,197945.51,1,SILVER,292,0
657,Spain,Male,42,0,0.0,1,1,1,12549.71,1,SILVER,536,0
638,France,Male,25,6,21378.0,1,1,0,181867.84,4,PLATINUM,509,0
726,France,Female,62,8,95437.89,1,1,0,115201.38,5,SILVER,196,1
581,Germany,Male,46,2,0.0,1,1,1,26085.2,2,SILVER,229,0
654,France,Male,56,4,84520.58,1,0,1,28602.01,3,GOLD,347,1
583,Spain,Male,39,8,153821.56,1,0,1,148527.88,1,GOLD,551,0
734,France,Male,27,3,90650.69,2,1,1,133041.58,4,GOLD,654,0
620,France,Female,47,6,121826.76,1,1,1,97442.19,1,SILVER,580,0
576,Germany,Male,56,2,91618.08,1,1,1,114172.14,1,DIAMOND,590,0
670,France,Female,36,0,91289.75,1,1,0,36464.14,4,GOLD,638,0
573,France,Male,42,7,0.0,4,1,0,53916.36,5,DIAMOND,300,0
688,Spain,Male,39,7,16220.37,3,0,1,88111.17,2,GOLD,530,0
613,France,Female,37,2,0.0,1,1,0,60884.0,5,SILVER,476,0
718,Germany,Male,36,2,0.0,1,1,1,154910.24,5,PLATINUM,171,0
716,Germany,Female,38,4,0.0,1,1,0,127523.45,5,GOLD,129,0
713,Germany,Male,43,10,0.0,2,1,0,40049.0,5,SILVER,500,1
442,France,Male,40,1,126726.45,1,0,1,186197.26,5,SILVER,461,1
850,Germany,Female,43,10,0.0,1,1,0,159307.56,5,GOLD,118,0
433,Germany,Male,29,4,0.0,2,1,1,56038.7,5,SILVER,420,1
673,Spain,Female,21,4,223551.67,4,1,0,160492.44,4,GOLD,577,1
756,Spain,Female,43,4,126696.83,1,1,1,165601.72,2,SILVER,834,0
661,Spain,Female,41,5,0.0,1,1,1,67157.92,5,DIAMOND,342,1
647,France,Female,37,5,0.0,1,1,1,93727.98,4,GOLD,663,1
688,France,Female,51,3,18176.4,2,0,1,133851.41,1,DIAMOND,625,0
696,France,Female,40,9,132605.17,4,1,0,85635.72,1,PLATINUM,653,0
757,Germany,Female,41,1,161578.53,1,1,0,196914.47,2,SILVER,493,1
705,France,Female,40,4,0.0,1,0,1,149706.42,5,PLATINUM,50,0
732,Germany,Female,41,0,75312.74,4,1,0,134183.88,3,DIAMOND,545,1
609,Germany,Female,46,7,11648.06,1,1,0,12922.29,4,DIAMOND,527,1
664,France,Male,52,7,112293.47,2,1,1,177429.4,3,DIAMOND,157,1
666,France,Female,38,8,0.0,1,1,1,86910.65,1,DIAMOND,186,0
532,Germany,Male,42,0,89112.41,1,1,1,11556.0,3,DIAMOND,396,0
720,France,Female,33,8,0.0,2,1,0,113534.73,5,DIAMOND,560,0
825,France,Male,45,6,135599.97,3,0,1,26252.27,5,PLATINUM,209,0
606,Spain,Male,26,5,86279.42,2,1,1,181975.84,1,DIAMOND,333,0
645,Spain,Male,38,1,33841.37,1,1,1,103678.51,2,DIAMOND,830,0
563,Spain,Female,38,10,0.0,1,1,0,166888.51,4,GOLD,320,0
655,France,Female,40,7,113056.86,1,1,1,112969.41,1,SILVER,743,0
639,Germany,Male,44,1,0.0,1,1,1,172402.59,2,PLATINUM,615,0
768,Germany,Male,35,7,140996.46,1,1,1,27222.56,3,SILVER,781,0
638,Spain,Male,44,3,0.0,2,1,1,192169.47,3,SILVER,174,0
554,Spain,Female,38,9,0.0,1,0,0,120527.54,1,SILVER,616,0
599,Spain,Female,35,9,21981.71,2,1,1,168951.27,3,PLATINUM,621,0
708,Spain,Male,44,4,77372.56,1,1,1,34826.6,1,GOLD,185,1
734,Spain,Female,29,3,123242.62,1,1,1,182119.15,4,GOLD,673,1
503,Germany,Male,26,8,0.0,2,0,0,47344.73,2,GOLD,494,0
573,Spain,Male,42,2,0.0,2,1,1,113259.3,3,GOLD,475,0
533,Germany,Male,41,2,70691.36,4,1,0,148814.16,2,DIAMOND,627,0
850,Germany,Male,33,10,99087.73,1,1,0,145258.0,3,GOLD,287,0
399,France,Female,33,7,22493.98,1,1,1,65724.49,1,SILVER,153,1
704,France,Female,30,10,98135.67,1,1,1,29198.06,1,PLATINUM,602,0
668,Spain,Male,39,0,0.0,2,1,1,146977.83,1,GOLD,511,0
697,France,Male,33,3,104977.59,2,1,0,142822.52,3,PLATINUM,423,1
375,Spain,Female,27,9,0.0,1,1,1,96776.82,2,GOLD,296,0
572,Germany,Female,34,10,0.0,2,1,1,39404.31,4,PLATINUM,512,1
702,Spain,Female,38,5,0.0,1,1,0,26685.51,1,SILVER,463,0
560,Germany,Female,46,0,0.0,1,1,1,14112.35,1,PLATINUM,50,0
799,Spain,Male,43,9,195073.44,2,0,1,52384.09,1,PLATINUM,486,0
646,Spain,Female,44,6,44462.67,2,1,1,151696.53,4,GOLD,178,0
726,Germany,Male,59,2,0.0,2,1,1,99493.32,4,SILVER,550,0
654,Spain,Male,18,6,0.0,1,0,1,31013.25,5,GOLD,679,0
528,France,Male,43,6,92810.61,1,1,1,94895.51,3,SILVER,711,0
772,Spain,Female,35,1,156197.66,1,0,1,60272.47,3,GOLD,330,0
603,Spain,Female,32,6,85999.87,2,1,0,67960.51,1,DIAMOND,437,0
656,Germany,Female,34,7,44109.05,2,0,0,155259.01,5,PLATINUM,92,0
552,Germany,Female,61,8,16810.37,3,0,0,169560.78,4,GOLD,481,0
770,France,Female,51,2,0.0,4,1,1,111194.3,1,GOLD,538,1
816,Germany,Female,44,8,122438.13,1,0,0,60424.66,2,DIAMOND,493,0
547,Germany,Male,30,6,184043.53,2,0,0,45955.62,4,PLATINUM,807,0
705,Germany,Female,48,9,0.0,4,1,1,67192.77,3,DIAMOND,112,0
674,Spain,Male,26,9,0.0,1,0,0,41476.82,1,PLATINUM,739,0
573,Spain,Male,18,4,0.0,2,1,0,120769.53,3,DIAMOND,182,0
736,France,Male,32,8,117748.34,2,1,1,166727.94,4,PLATINUM,633,0
666,France,Male,33,6,105770.27,1,1,0,30130.89,5,SILVER,217,0
436,France,Male,35,9,105036.56,2,1,0,129377.75,3,SILVER,567,0
603,France,Female,37,6,0.0,1,0,0,164959.67,1,GOLD,271,0
632,Germany,Male,45,2,0.0,1,0,1,181230.69,5,GOLD,489,1
738,Germany,Female,27,7,44737.57,4,0,1,96291.71,3,DIAMOND,353,1
618,Spain,Female,31,10,0.0,1,0,1,27113.51,2,DIAMOND,271,0
676,Spain,Male,35,1,0.0,1,0,0,118168.54,2,GOLD,555,0
454,France,Male,40,2,66716.5,1,1,1,48694.57,2,GOLD,425,0
620,Spain,Male,48,9,123454.62,2,1,0,21548.15,3,SILVER,563,0
695,France,Male,51,2,24137.21,2,1,0,74362.58,1,SILVER,461,1
622,France,Female,30,0,168238.48,1,0,0,158428.39,5,GOLD,536,0
430,France,Female,36,4,62274.84,3,1,1,95333.34,1,DIAMOND,442,0
488,France,Female,36,1,0.0,1,1,1,170986.89,1,SILVER,261,0
705,France,Male,50,1,149521.0,1,1,1,141160.46,5,DIAMOND,616,0
683,Spain,Male,44,2,54272.8,2,1,1,107296.39,2,PLATINUM,329,0
580,France,Male,48,6,130705.85,3,1,1,161278.64,5,GOLD,439,0
662,Spain,Male,33,8,74763.84,3,1,0,139888.99,4,DIAMOND,440,0
737,France,Male,28,5,113653.9,1,0,0,55031.43,5,GOLD,440,0
672,France,Male,37,7,152134.33,2,1,1,145134.41,2,SILVER,669,0
613,France,Female,34,6,112196.58,3,1,0,89260.82,2,DIAMOND,569,0
652,France,Male,46,3,44751.4,1,1,0,40186.26,4,PLATINUM,484,0
601,Spain,Female,35,5,0.0,1,1,1,54995.6,2,DIAMOND,613,0
453,France,Male,30,4,84895.33,1,1,1,123962.55,5,DIAMOND,333,1
579,France,Male,27,2,63883.06,1,1,0,105853.35,5,DIAMOND,350,0
604,Germany,Female,39,2,0.0,1,1,1,142737.59,4,PLATINUM,50,1
653,Germany,Female,21,0,0.0,2,0,0,96550.88,3,PLATINUM,797,0
724,France,Female,26,1,0.0,1,0,1,191542.83,5,GOLD,136,0
657,France,Female,36,9,46085.87,1,0,0,136965.28,1,DIAMOND,434,1
752,Germany,Female,50,3,0.0,1,1,0,14548.82,5,DIAMOND,566,0
570,France,Female,49,10,58658.84,2,1,1,184547.17,2,DIAMOND,463,0
628,Germany,Male,38,2,0.0,2,1,1,135243.61,5,GOLD,155,0
633,Spain,Female,48,9,0.0,1,0,0,84895.1,4,GOLD,631,0
637,Spain,Male,30,7,193762.95,1,1,1,152255.46,1,DIAMOND,501,0
786,Germany,Male,46,3,29851.81,4,1,0,163819.87,2,PLATINUM,222,1
512,France,Female,32,2,25996.22,3,1,0,73261.69,4,DIAMOND,596,1
646,Germany,Female,31,2,100452.78,3,0,0,189420.26,2,SILVER,835,1
567,Germany,Female,28,9,0.0,3,1,0,65815.63,2,PLATINUM,580,0
672,France,Male,43,8,55988.41,1,0,1,100630.47,3,DIAMOND,50,0
521,France,Male,41,10,0.0,1,1,1,147258.32,4,SILVER,532,0
479,France,Female,33,8,113260.88,1,1,0,112657.55,2,DIAMOND,427,1
740,Spain,Female,23,8,119156.03,1,0,1,176486.05,1,SILVER,672,0
662,France,Female,42,3,84324.46,1,1,1,70524.96,2,GOLD,195,0
586,France,Male,31,1,0.0,2,1,1,40139.53,3,PLATINUM,438,0
554,Spain,Female,34,7,0.0,2,0,1,10244.38,3,DIAMOND,447,0
699,Germany,Male,52,8,0.0,2,1,1,198415.8,2,DIAMOND,787,0
695,France,Male,41,8,78806.28,1,1,0,92468.52,5,GOLD,377,0
753,France,Female,29,1,0.0,2,0,0,90337.45,5,PLATINUM,722,0
611,Spain,Male,36,9,101781.41,2,1,1,116643.0,2,SILVER,960,0
548,Spain,Female,31,10,104319.91,1,1,1,193230.09,2,DIAMOND,360,0
535,Spain,Female,56,6,91295.59,2,1,1,166412.04,5,GOLD,511,0
580,Spain,Female,48,3,0.0,1,0,0,154848.76,5,PLATINUM,445,0
668,Germany,Female,18,1,91618.36,1,1,1,12273.3,5,DIAMOND,533,0
558,Germany,Female,32,0,63623.1,1,1,0,106379.77,5,PLATINUM,521,1
597,France,Male,43,10,0.0,4,1,0,115470.4,1,SILVER,478,0
575,France,Male,31,5,0.0,3,0,0,89391.31,5,DIAMOND,50,0
845,France,Female,37,7,39062.25,2,1,1,56269.5,3,GOLD,559,0
