CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
708,Spain,Female,49,4,0.0,2,1,0,16547.73,1,PLATINUM,608,0
744,Germany,Female,38,2,193332.2,2,1,0,168979.56,3,DIAMOND,830,1
639,Spain,Male,28,10,0.0,1,0,0,130346.19,3,SILVER,50,0
730,Spain,Male,39,6,44818.79,1,0,1,128139.5,4,SILVER,431,1
645,France,Female,54,1,4076.51,2,1,0,153108.75,1,SILVER,272,0
673,Spain,Female,38,3,25144.12,3,1,1,119592.68,4,SILVER,779,1
778,Germany,Female,44,4,0.0,1,1,1,122677.01,1,PLATINUM,396,0
709,Germany,Male,52,8,0.0,1,0,1,191671.98,4,GOLD,195,0
835,Germany,Male,51,4,76411.74,2,0,1,115347.32,1,GOLD,469,1
646,Spain,Female,41,9,73872.05,1,1,0,123278.89,3,SILVER,218,1
823,Germany,Male,49,5,54380.33,2,0,1,36827.06,4,PLATINUM,483,0
652,Spain,Male,58,1,105537.69,3,1,0,176821.69,4,SILVER,50,1
563,Spain,Male,49,10,86110.11,2,1,0,33589.41,4,GOLD,414,1
607,Spain,Male,40,9,0.0,2,1,0,108620.48,3,SILVER,782,0
826,Germany,Male,38,0,93106.54,1,1,0,24016.23,5,GOLD,542,0
613,Germany,Male,46,8,40227.1,1,0,0,106487.14,2,GOLD,599,1
691,Spain,Female,48,10,86475.13,2,1,1,84604.7,2,GOLD,624,0
435,Germany,Female,47,10,54231.93,1,0,0,82549.13,3,PLATINUM,358,1
667,France,Male,56,6,0.0,2,0,0,71567.06,5,SILVER,465,1
629,Spain,Male,40,5,94189.15,1,1,1,92270.09,3,GOLD,781,0
648,Spain,Male,63,3,0.0,3,1,1,18695.13,5,SILVER,113,1
532,Germany,Female,45,9,121684.3,3,1,1,146053.35,3,SILVER,1005,1
706,Germany,Male,44,7,106590.1,1,1,1,149271.49,2,SILVER,319,0
535,Germany,Female,55,6,117175.58,2,1,0,119151.53,1,DIAMOND,537,1
715,France,Male,49,0,0.0,2,1,1,15822.38,4,PLATINUM,552,0
639,Germany,Male,27,0,111878.16,2,1,1,171573.11,4,SILVER,440,0
546,France,Female,43,7,0.0,1,0,1,18633.44,4,SILVER,312,1
746,Germany,Male,45,3,98527.39,2,0,1,100958.72,4,DIAMOND,708,1
600,France,Female,33,4,156303.47,1,1,1,19902.05,3,GOLD,406,1
702,Spain,Female,43,2,79559.48,2,1,0,173775.53,2,DIAMOND,331,0
622,Germany,Female,49,7,0.0,2,1,0,135193.15,4,GOLD,400,1
751,Germany,Female,33,10,0.0,1,1,1,182777.87,5,SILVER,50,0
810,France,Male,37,4,0.0,1,1,1,65923.52,4,PLATINUM,431,0
587,France,Male,49,3,53371.36,1,1,0,32516.98,2,SILVER,500,0
651,France,Female,37,5,85884.03,1,1,1,25580.14,2,PLATINUM,50,0
561,Germany,Female,50,8,34911.89,1,0,1,190237.77,5,SILVER,349,0
642,Germany,Male,33,3,0.0,3,1,0,99956.9,3,GOLD,297,1
643,Germany,Male,59,10,0.0,2,1,0,120415.77,3,DIAMOND,265,1
814,France,Female,34,10,0.0,1,1,1,19116.26,4,GOLD,430,1
838,Spain,Female,31,5,59621.26,1,1,0,134121.06,4,GOLD,441,1
518,Spain,Male,33,4,95463.51,2,0,1,105592.21,3,SILVER,731,0
610,Germany,Female,18,0,164356.87,1,0,0,128376.71,1,GOLD,267,0
755,Spain,Female,36,7,126008.22,1,1,0,68522.78,1,PLATINUM,243,0
844,France,Male,18,1,0.0,1,1,0,72908.19,3,GOLD,268,0
591,France,Female,38,0,0.0,3,1,0,111529.2,1,SILVER,554,1
501,France,Female,47,8,0.0,2,1,1,172315.4,4,DIAMOND,938,0
402,Spain,Female,47,2,187540.36,3,1,0,181348.94,2,SILVER,930,1
659,France,Female,37,7,87781.39,1,1,0,22832.16,4,GOLD,441,1
636,Spain,Male,30,9,72792.62,1,0,1,182318.8,1,GOLD,580,1
544,France,Female,36,6,54125.29,2,0,1,142444.21,5,GOLD,754,0
673,Spain,Male,59,0,0.0,1,0,0,116371.48,4,DIAMOND,565,1
718,France,Female,52,1,162668.99,2,1,0,194645.44,3,DIAMOND,599,1
446,Germany,Male,41,10,0.0,2,1,0,132029.7,4,PLATINUM,446,1
648,Spain,Male,55,9,0.0,3,0,1,100319.97,5,DIAMOND,225,1
541,France,Female,44,2,47572.33,2,1,0,134770.27,5,SILVER,560,1
685,France,Male,42,10,0.0,2,0,0,183603.55,1,SILVER,294,0
569,France,Male,28,4,11063.43,1,1,1,103852.38,2,GOLD,484,0
764,France,Female,36,6,64475.91,2,1,1,28544.99,3,GOLD,332,1
461,Germany,Female,32,0,24260.34,3,1,1,33173.58,1,PLATINUM,503,1
701,Spain,Female,40,6,0.0,1,1,1,129625.1,4,GOLD,624,0
709,Spain,Female,18,7,0.0,1,0,0,61174.79,1,GOLD,413,0
579,France,Female,21,6,103879.3,1,1,0,129363.96,3,DIAMOND,699,0
578,Germany,Female,46,4,92752.39,1,1,1,178715.71,3,GOLD,405,1
654,France,Female,29,7,51219.08,1,1,0,165120.34,1,GOLD,633,0
593,France,Male,35,8,0.0,1,1,1,97505.69,4,PLATINUM,50,0
605,Spain,Female,41,10,181406.95,2,1,1,104979.76,2,SILVER,558,0
633,Spain,Male,44,2,98566.54,1,1,0,14683.43,3,DIAMOND,519,0
653,France,Male,42,5,37866.3,4,0,0,95566.4,1,PLATINUM,558,1
656,Germany,Male,49,1,0.0,1,1,0,143980.45,3,GOLD,616,1
594,France,Male,44,2,78226.48,1,0,1,80713.36,2,GOLD,305,1
672,France,Female,31,4,0.0,1,1,0,11201.8,1,SILVER,638,0
498,France,Female,33,4,0.0,1,0,0,93018.05,2,DIAMOND,863,0
328,Spain,Female,41,4,87894.19,2,1,1,95883.71,4,SILVER,546,1
748,France,Male,39,5,106462.35,1,1,0,148010.99,4,SILVER,147,0
621,Spain,Female,31,8,0.0,1,0,0,42061.11,1,SILVER,576,0
658,France,Female,43,5,0.0,1,1,1,84629.27,2,DIAMOND,620,0
677,Germany,Male,32,9,40393.4,2,1,0,50858.56,5,GOLD,644,0
477,France,Male,46,9,21693.26,1,1,1,194939.41,5,GOLD,694,1
775,France,Female,46,3,0.0,1,1,1,67915.94,1,SILVER,597,0
756,Germany,Male,56,0,93886.63,1,1,0,56176.34,3,DIAMOND,396,1
734,France,Male,36,5,0.0,1,1,1,66215.44,5,GOLD,450,1
500,France,Male,29,2,63257.54,1,0,1,136713.92,5,GOLD,272,1
670,Germany,Male,26,2,0.0,1,0,1,175890.7,3,GOLD,316,0
502,France,Female,30,2,150007.72,1,1,1,174359.83,2,PLATINUM,256,0
677,Germany,Male,48,2,0.0,1,1,1,33085.01,3,SILVER,678,1
708,Germany,Female,42,6,82813.03,1,0,1,166854.74,4,GOLD,93,0
637,France,Male,32,8,18148.09,1,0,0,58122.72,4,SILVER,283,0
637,Spain,Male,42,5,0.0,3,1,1,171745.05,3,SILVER,188,0
581,Spain,Female,51,7,26086.43,2,1,0,159934.47,2,GOLD,331,1
654,Spain,Female,46,8,0.0,1,1,0,76781.59,5,DIAMOND,960,0
662,Germany,Female,52,1,115145.85,1,1,1,74469.71,1,SILVER,402,1
752,France,Male,52,7,11590.51,3,1,0,93418.66,5,PLATINUM,319,1
698,Germany,Male,42,8,0.0,3,0,0,145671.52,2,GOLD,393,0
733,Germany,Male,45,4,57107.16,4,0,1,163249.23,3,DIAMOND,452,1
734,Spain,Male,42,0,32614.68,1,0,1,68556.29,1,GOLD,562,0
695,Germany,Male,56,2,0.0,1,1,1,18373.81,3,PLATINUM,685,0
679,Spain,Male,39,1,187748.57,1,0,1,143517.3,1,SILVER,503,0
634,Germany,Female,42,3,0.0,1,1,0,98594.66,4,PLATINUM,515,1
597,France,Male,33,6,0.0,3,0,0,188431.18,3,GOLD,640,1
536,Spain,Female,49,0,0.0,2,0,1,112311.07,5,SILVER,325,0
712,Spain,Female,48,7,0.0,2,0,0,95803.76,2,GOLD,719,1
657,France,Female,38,7,65437.0,1,1,1,71884.79,5,GOLD,331,0
523,Germany,Male,67,4,96397.14,2,0,0,76920.16,4,GOLD,388,1
678,Germany,Female,41,7,113800.37,1,1,1,117142.53,1,PLATINUM,278,1
597,Germany,Female,41,0,0.0,2,0,1,123928.37,2,DIAMOND,436,1
741,Germany,Female,29,9,0.0,2,0,1,73427.49,2,SILVER,570,0
666,Germany,Female,35,5,163083.49,2,1,0,101579.47,2,PLATINUM,474,1
811,France,Male,57,3,110395.82,2,1,1,71750.34,2,DIAMOND,198,1
599,France,Female,29,6,107306.76,1,0,1,183130.68,3,DIAMOND,401,0
684,Spain,Female,35,7,0.0,1,1,1,74538.52,4,DIAMOND,568,0
656,Germany,Male,49,0,96804.94,1,1,0,106863.9,2,DIAMOND,676,1
685,Spain,Male,45,5,0.0,1,0,0,189872.47,3,GOLD,670,0
703,Germany,Male,43,6,0.0,1,1,0,45393.87,3,SILVER,268,0
612,Spain,Female,32,3,0.0,2,0,0,119492.39,4,GOLD,364,0
627,Spain,Male,56,0,30927.3,2,1,0,186267.46,1,GOLD,902,1
477,Germany,Female,37,6,0.0,1,1,0,142372.66,3,PLATINUM,727,1
493,Germany,Female,46,3,96615.73,1,1,0,29256.47,3,GOLD,802,1
552,France,Female,48,1,35144.91,2,1,0,45305.51,4,SILVER,654,1
664,Germany,Male,47,3,113074.14,2,1,0,72286.96,4,DIAMOND,257,1
646,Germany,Male,26,0,0.0,1,1,1,23367.61,3,PLATINUM,805,0
668,Spain,Female,54,0,7424.14,3,1,1,59018.13,3,GOLD,458,1
542,Spain,Female,27,0,0.0,1,1,1,33341.13,3,GOLD,667,1
512,France,Female,37,3,0.0,1,0,0,111929.82,2,SILVER,150,0
647,France,Female,51,9,0.0,1,1,1,62227.9,5,SILVER,421,0
689,France,Male,40,8,131233.46,1,1,0,184220.44,1,SILVER,673,0
463,Germany,Female,52,0,0.0,1,1,1,56712.49,5,SILVER,578,1
708,Spain,Female,34,5,0.0,2,1,1,191474.68,5,SILVER,413,0
804,Germany,Male,61,9,155486.93,2,1,0,145919.5,1,GOLD,367,1
489,France,Male,62,5,0.0,2,1,0,15098.42,1,PLATINUM,740,1
646,France,Male,36,2,0.0,1,0,1,140536.22,3,DIAMOND,201,0
532,Germany,Female,47,3,89834.77,2,1,1,90706.17,3,PLATINUM,750,1
541,Spain,Male,38,4,103707.82,2,1,0,76837.32,4,GOLD,462,0
658,France,Male,48,10,0.0,1,1,0,43464.81,3,PLATINUM,604,1
759,France,Female,43,0,65568.6,2,1,0,52091.55,3,SILVER,378,1
676,Germany,Male,36,9,101101.73,1,1,0,133657.79,1,SILVER,404,0
694,Germany,Male,43,8,91925.33,2,1,0,135650.28,5,SILVER,111,0
540,France,Male,47,1,189946.98,1,0,1,38980.52,5,SILVER,220,0
850,Germany,Male,43,6,31089.31,1,0,0,144837.17,5,SILVER,775,1
433,Spain,Male,42,0,88244.66,1,1,0,141843.26,1,GOLD,377,1
772,Germany,Male,54,9,0.0,2,0,0,124266.24,1,DIAMOND,438,1
766,Germany,Male,29,9,0.0,1,1,0,186338.67,2,DIAMOND,357,0
690,Spain,Male,49,2,59663.59,1,0,1,30647.61,3,SILVER,50,1
737,France,Female,53,5,0.0,1,0,0,11500.86,1,SILVER,582,1
691,Germany,Female,23,8,196498.35,2,1,0,126287.77,4,PLATINUM,580,0
529,Germany,Female,27,8,51638.46,2,0,1,77562.18,3,GOLD,587,0
780,Spain,Female,38,10,60522.19,1,1,0,110566.89,3,GOLD,474,0
793,Germany,Male,30,6,176669.65,1,1,1,58333.64,1,SILVER,506,0
661,Spain,Male,37,9,0.0,2,1,1,98834.45,2,GOLD,544,1
650,Spain,Female,47,1,0.0,2,1,0,178256.69,1,SILVER,772,1
715,Spain,Male,48,2,141220.67,1,1,0,152781.74,5,GOLD,132,1
649,Spain,Female,42,4,101257.78,1,1,1,135947.56,3,DIAMOND,594,0
768,Spain,Female,48,1,156599.12,1,1,1,75021.15,3,GOLD,424,0
673,Germany,Female,57,3,216003.21,1,1,0,71857.97,3,DIAMOND,436,1
755,Spain,Male,48,5,121582.83,1,1,1,198951.49,3,SILVER,438,0
624,Spain,Female,53,8,0.0,2,0,0,86665.05,3,DIAMOND,50,1
514,Germany,Female,44,7,0.0,2,0,1,188187.07,4,GOLD,371,0
594,Spain,Female,60,0,73986.42,1,1,0,171250.06,4,SILVER,598,1
579,Spain,Male,48,3,3712.5,1,0,0,85007.44,5,GOLD,334,1
451,France,Male,47,4,0.0,1,1,1,15246.18,5,DIAMOND,477,0
727,Spain,Male,51,7,0.0,1,1,0,182335.78,5,PLATINUM,654,1
587,Spain,Male,42,0,0.0,2,1,1,71490.63,5,PLATINUM,443,1
530,France,Male,46,2,0.0,1,0,0,196892.6,5,DIAMOND,338,1
463,Spain,Male,44,3,0.0,1,1,1,18324.46,1,DIAMOND,394,0
578,Spain,Male,60,8,0.0,1,1,0,72499.74,5,DIAMOND,598,1
821,Spain,Female,41,0,0.0,2,1,0,15004.22,1,DIAMOND,580,1
530,Spain,Female,37,9,87829.95,2,1,0,157342.65,4,SILVER,752,1
631,France,Female,48,6,129407.92,2,0,1,184620.96,3,SILVER,694,0
605,France,Female,44,6,135490.16,3,1,1,193885.04,3,SILVER,513,0
777,Germany,Male,32,2,0.0,2,0,1,104626.02,1,PLATINUM,696,0
604,Germany,Male,49,1,77413.45,2,1,0,77696.44,4,GOLD,460,1
472,Germany,Male,29,4,161341.93,1,1,1,60101.5,4,GOLD,416,0
570,Spain,Female,41,3,127885.25,2,1,1,165386.39,1,PLATINUM,386,0
695,Germany,Female,40,5,32057.75,1,1,1,25948.33,1,SILVER,622,1
659,Spain,Female,50,10,90548.44,1,0,1,59054.59,5,PLATINUM,760,1
635,Spain,Female,38,10,0.0,1,1,1,139576.88,1,GOLD,516,0
751,France,Male,49,1,0.0,3,1,1,109175.94,3,GOLD,613,1
716,Germany,Male,32,1,152993.36,1,1,1,22986.19,3,DIAMOND,406,1
552,France,Male,52,3,93632.57,2,1,0,102102.04,3,DIAMOND,413,1
534,France,Male,32,1,0.0,1,1,1,117981.56,1,SILVER,349,0
612,France,Male,37,10,47708.12,1,0,1,51586.93,5,SILVER,616,0
850,Germany,Female,51,3,200229.97,2,0,0,21051.29,3,SILVER,266,1
592,France,Female,34,3,39274.02,1,0,0,76963.52,5,DIAMOND,515,0
405,Spain,Male,63,8,45622.11,4,0,1,152559.67,2,SILVER,436,1
530,Spain,Female,37,8,115994.95,1,1,1,38475.33,2,GOLD,600,0
552,Spain,Male,42,9,37808.78,2,1,1,26185.51,4,DIAMOND,883,1
569,Germany,Female,51,3,68334.93,2,1,1,190058.36,1,PLATINUM,323,1
770,Germany,Male,39,4,0.0,4,0,0,92634.05,5,DIAMOND,274,1
687,France,Male,35,9,0.0,2,1,0,72020.53,2,PLATINUM,377,0
625,Germany,Female,56,1,81087.47,1,1,1,176345.24,5,PLATINUM,813,0
731,Germany,Female,41,7,89998.49,2,0,0,176315.79,4,SILVER,369,1
707,France,Male,50,9,0.0,2,1,0,32880.84,3,PLATINUM,438,1
533,France,Female,35,8,0.0,2,1,0,75316.65,1,DIAMOND,565,0
712,France,Female,30,8,93427.97,1,1,1,179595.34,5,DIAMOND,564,0
824,Germany,Female,39,1,0.0,3,1,1,195526.0,3,GOLD,291,0
672,France,Male,42,8,96301.68,2,1,0,101196.5,4,PLATINUM,339,0
633,Germany,Female,47,6,0.0,2,1,0,32743.16,2,SILVER,752,0
589,Spain,Male,31,1,0.0,2,1,1,49131.97,2,PLATINUM,402,1
730,France,Male,51,7,81220.16,2,0,0,97075.68,3,SILVER,98,1
586,Germany,Female,23,8,128519.58,4,1,1,77227.05,4,GOLD,298,1
781,Germany,Male,44,4,32019.95,3,1,1,140316.6,4,DIAMOND,544,0
461,France,Female,62,8,0.0,1,0,1,132825.93,4,GOLD,362,0
826,France,Female,37,9,0.0,1,1,0,180580.89,1,GOLD,631,1
693,France,Male,21,4,46228.07,3,0,0,172490.24,3,DIAMOND,678,1
630,Spain,Male,53,1,85370.4,2,1,0,42458.83,5,SILVER,595,1
593,Spain,Male,54,5,55858.78,1,1,0,58059.94,4,GOLD,146,0
803,Spain,Male,45,5,99853.15,1,1,0,126519.46,3,DIAMOND,593,0
548,France,Female,31,10,134828.71,2,0,1,62067.66,1,GOLD,421,0
572,France,Female,39,1,91316.77,1,0,0,39141.98,4,DIAMOND,277,1
545,Germany,Male,34,8,219815.87,1,1,1,123703.65,2,GOLD,546,1
592,Germany,Male,45,9,47257.46,3,0,0,106620.4,1,GOLD,533,0
646,Spain,Male,51,4,127895.87,2,0,1,12212.61,4,PLATINUM,759,1
795,France,Female,43,5,0.0,2,0,1,131176.09,2,DIAMOND,352,0
622,France,Female,51,7,0.0,1,0,1,19948.0,5,PLATINUM,142,0
447,Germany,Female,55,4,83119.12,1,1,0,56330.38,5,PLATINUM,248,0
606,Spain,Female,49,9,0.0,3,1,0,78285.7,2,DIAMOND,283,1
714,Germany,Female,40,2,220603.88,3,1,0,78169.01,5,PLATINUM,514,1
598,Spain,Male,42,9,0.0,1,0,1,83158.03,2,GOLD,363,0
660,France,Male,37,0,0.0,4,1,0,155924.73,4,GOLD,50,1
573,Germany,Male,57,8,8338.17,1,0,1,90424.76,4,DIAMOND,367,0
697,Spain,Male,40,9,49419.92,2,1,1,123464.62,1,PLATINUM,393,0
674,Germany,Female,50,2,0.0,2,1,1,71962.36,5,GOLD,457,1
504,Germany,Female,38,9,0.0,1,0,1,105740.85,3,SILVER,744,0
545,Germany,Female,55,10,63838.49,4,1,0,111139.52,3,PLATINUM,600,1
680,Germany,Male,38,6,0.0,3,0,0,78509.33,5,PLATINUM,429,1
737,Germany,Female,39,3,26478.06,1,1,0,31123.23,3,DIAMOND,628,1
368,Germany,Male,37,6,40822.39,2,1,1,166195.29,2,DIAMOND,620,0
587,Germany,Male,60,3,0.0,1,1,0,87173.31,1,SILVER,508,1
590,France,Male,44,5,137770.22,1,1,1,82686.35,1,GOLD,286,0
719,Spain,Male,53,1,26139.76,2,1,1,93164.03,1,PLATINUM,342,0
677,Germany,Male,47,1,34381.76,2,1,0,134753.92,5,DIAMOND,506,1
774,Germany,Male,49,7,0.0,3,1,0,101681.78,3,SILVER,157,1
744,Germany,Male,42,10,48324.4,1,1,1,29548.94,2,DIAMOND,566,0
699,France,Male,54,9,150992.12,2,1,1,153986.84,4,SILVER,270,0
734,Germany,Female,38,9,0.0,1,0,1,34941.52,1,GOLD,387,0
645,Germany,Male,48,2,0.0,1,1,1,66641.85,4,GOLD,643,0
605,France,Male,26,6,127785.54,1,1,0,99233.64,5,GOLD,482,0
607,France,Female,55,4,0.0,2,1,1,196793.47,3,DIAMOND,331,0
703,Germany,Male,36,8,48551.05,1,1,0,164887.92,5,GOLD,545,0
698,France,Female,41,6,0.0,1,0,0,115751.05,1,DIAMOND,442,0
547,Spain,Male,47,10,0.0,1,1,1,75565.96,5,SILVER,529,0
719,Germany,Male,66,4,27756.08,3,1,0,36485.78,3,DIAMOND,628,1
550,France,Male,41,10,10893.21,1,1,0,132097.46,3,GOLD,331,0
802,Germany,Male,61,10,81130.8,1,1,0,189972.46,3,DIAMOND,442,1
753,Spain,Female,44,1,45961.53,1,1,0,84007.75,1,SILVER,763,0
669,Germany,Female,54,0,0.0,1,1,0,36476.44,3,SILVER,536,1
641,Germany,Female,43,6,37996.35,1,1,1,19192.41,5,GOLD,542,0
572,Germany,Female,66,8,0.0,3,0,0,148508.79,2,SILVER,63,1
689,France,Male,42,2,0.0,4,1,1,62988.3,4,GOLD,242,1
671,Spain,Male,18,5,21726.29,4,1,1,12738.29,3,GOLD,331,1
798,France,Female,52,7,49893.54,3,1,1,55339.69,2,DIAMOND,509,1
850,Spain,Female,28,2,0.0,1,0,1,98716.96,5,PLATINUM,393,0
526,France,Male,31,0,168385.15,4,1,1,152382.7,2,DIAMOND,767,1
465,Germany,Female,46,0,0.0,2,0,1,169127.21,1,PLATINUM,458,1
684,France,Female,46,3,76687.18,1,1,1,178099.37,5,DIAMOND,453,0
650,Spain,Female,44,3,141762.51,2,1,0,49255.01,4,DIAMOND,702,1
491,France,Female,28,4,0.0,2,1,1,11063.67,5,GOLD,357,0
590,France,Female,43,7,29981.26,3,1,1,25052.9,5,DIAMOND,711,1
568,Germany,Female,37,2,75336.71,1,0,0,184963.53,5,PLATINUM,540,1
749,France,Female,41,1,83488.5,3,1,1,160296.43,3,SILVER,297,1
568,France,Female,40,4,142216.86,2,1,0,148472.66,1,GOLD,500,1
498,Spain,Male,41,2,61178.72,3,0,0,136606.65,2,PLATINUM,321,1
527,Germany,Male,47,2,80043.07,1,1,0,21766.0,1,PLATINUM,310,1
850,Spain,Male,51,1,183255.8,1,1,1,93661.85,1,DIAMOND,273,0
705,France,Female,58,0,98548.32,1,1,0,36687.73,4,SILVER,579,1
566,France,Male,40,6,120842.63,2,1,1,23128.51,3,PLATINUM,308,0
651,Germany,Male,37,8,102116.25,3,0,0,123456.62,2,GOLD,386,1
493,Germany,Male,44,4,0.0,1,0,0,67187.88,1,GOLD,339,1
796,Germany,Male,34,7,0.0,1,1,0,16830.32,2,PLATINUM,437,0
590,Germany,Female,52,4,0.0,1,1,0,39834.81,3,PLATINUM,280,1
807,Spain,Male,39,7,107396.42,3,1,1,152388.99,5,DIAMOND,362,1
820,Spain,Male,45,10,136639.74,1,1,1,100931.54,4,DIAMOND,224,0
787,Germany,Male,28,0,0.0,3,1,1,125801.84,2,DIAMOND,808,1
711,Spain,Male,54,8,0.0,2,0,1,136268.04,1,GOLD,606,1
687,France,Female,55,2,57837.9,1,1,1,35703.46,1,DIAMOND,386,1
653,Spain,Male,38,8,58423.96,2,1,1,32050.05,2,GOLD,633,0
783,Germany,Female,50,7,0.0,1,1,0,39810.89,2,SILVER,453,0
689,Germany,Male,39,4,112643.58,1,1,0,39533.91,4,SILVER,699,1
505,France,Male,50,6,92001.86,1,1,1,168594.43,4,SILVER,270,0
