CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
496,France,Male,25,10,14105.77,3,1,0,187737.07,4,DIAMOND,265,1
659,France,Male,41,10,25211.23,1,1,1,182203.89,3,PLATINUM,554,0
642,Spain,Female,50,3,79975.09,3,1,0,48633.41,5,SILVER,261,0
661,Germany,Female,37,8,0.0,1,1,1,136529.26,1,SILVER,415,0
613,Germany,Male,43,6,47154.88,2,1,1,101359.18,2,DIAMOND,493,1
651,Spain,Male,35,9,45229.64,1,0,0,108817.19,3,PLATINUM,407,0
600,Spain,Male,24,8,34395.71,1,1,1,40014.82,2,SILVER,438,0
771,France,Female,36,4,130999.28,3,1,1,66331.9,4,SILVER,226,0
850,Germany,Male,38,7,87259.4,2,1,1,185454.44,1,PLATINUM,502,0
756,Germany,Male,44,10,0.0,1,1,1,185839.98,1,SILVER,616,0
665,France,Male,56,8,112052.68,1,0,1,129565.46,3,GOLD,216,1
617,France,Female,37,6,0.0,2,1,1,123077.2,2,DIAMOND,174,0
735,France,Female,34,1,0.0,1,0,0,70613.6,5,PLATINUM,411,1
557,Germany,Male,30,0,0.0,2,1,0,78117.81,3,SILVER,820,0
699,France,Male,42,5,0.0,1,1,1,191153.6,2,PLATINUM,375,0
585,France,Female,40,2,106868.43,3,1,0,105464.5,2,GOLD,224,0
693,France,Female,34,6,0.0,2,1,1,177967.45,3,SILVER,209,0
617,Spain,Female,49,3,50289.72,4,0,1,141047.6,5,GOLD,546,0
747,Germany,Female,36,5,0.0,1,0,1,35793.1,2,DIAMOND,425,0
616,France,Male,39,8,192551.42,2,1,1,128787.47,4,SILVER,587,0
414,Spain,Female,26,1,0.0,2,1,1,63813.78,1,SILVER,342,0
757,France,Male,50,3,0.0,1,1,0,191657.25,4,DIAMOND,170,1
725,France,Male,32,9,74358.12,1,0,1,97543.24,1,GOLD,391,0
837,Spain,Female,37,3,153910.53,3,0,1,41271.66,1,DIAMOND,518,0
792,Spain,Female,27,0,0.0,3,1,0,28678.57,1,DIAMOND,303,1
685,France,Male,27,2,130590.41,2,1,1,24034.32,4,GOLD,449,0
685,France,Male,40,5,0.0,3,1,1,50106.66,2,DIAMOND,390,1
650,France,Female,25,7,111311.14,2,0,0,68989.5,5,SILVER,331,1
850,Spain,Female,46,5,0.0,2,0,0,149874.73,5,DIAMOND,652,0
704,Germany,Female,28,0,0.0,3,1,0,15750.79,1,DIAMOND,460,0
678,Germany,Female,36,10,172014.83,3,1,0,147868.16,3,DIAMOND,699,1
818,Germany,Male,19,10,0.0,2,0,0,175816.07,2,DIAMOND,766,0
583,France,Male,27,1,0.0,2,0,0,129089.3,5,PLATINUM,406,0
490,Germany,Female,26,2,9400.38,1,1,1,59568.49,2,PLATINUM,385,0
722,Spain,Female,27,3,0.0,1,1,1,164349.53,2,DIAMOND,301,0
824,Germany,Female,30,3,0.0,1,0,1,126101.59,5,GOLD,489,0
615,France,Male,35,3,114282.01,2,1,0,162442.28,3,GOLD,610,1
691,Germany,Female,46,10,0.0,1,0,0,30581.39,2,GOLD,563,1
761,France,Female,44,9,37571.85,2,1,1,10523.96,2,GOLD,305,0
588,France,Male,31,7,0.0,2,1,1,124307.26,1,DIAMOND,458,1
650,Germany,Female,22,6,28017.96,2,0,1,15317.66,1,PLATINUM,567,0
772,France,Male,44,9,70962.43,2,0,0,43257.87,2,DIAMOND,519,0
582,France,Female,39,8,0.0,4,0,1,137060.96,2,SILVER,303,0
569,Germany,Male,24,8,168611.89,2,1,1,108259.55,3,GOLD,416,0
700,France,Male,26,5,145257.07,4,0,0,128493.01,3,GOLD,806,1
671,Spain,Female,31,4,71656.49,3,0,1,92118.62,3,SILVER,252,0
604,Spain,Male,34,5,96493.15,1,1,0,177468.41,3,DIAMOND,87,1
581,Spain,Female,24,5,0.0,1,1,0,192645.12,2,SILVER,229,0
622,France,Male,41,4,79514.19,2,1,0,101291.15,3,GOLD,155,0
708,Spain,Female,50,1,0.0,4,1,0,181640.28,4,GOLD,496,1
680,Germany,Female,42,2,131837.0,2,1,0,152092.68,2,GOLD,235,0
729,France,Male,24,8,0.0,2,0,1,165632.46,4,SILVER,530,0
614,France,Female,53,4,118557.49,1,0,1,73602.8,3,PLATINUM,351,0
592,France,Female,36,0,40839.62,4,1,1,182459.97,4,GOLD,120,1
614,Spain,Female,50,4,211369.71,1,1,1,98970.03,4,GOLD,648,0
601,Germany,Male,53,10,0.0,2,1,0,76395.26,1,PLATINUM,789,1
693,France,Female,28,9,114370.77,2,1,0,98590.02,5,DIAMOND,481,0
647,Spain,Female,54,9,132684.3,2,1,0,106960.55,4,PLATINUM,601,1
706,France,Male,53,8,0.0,2,1,1,171849.32,1,SILVER,50,1
680,Spain,Female,40,6,96365.47,2,1,0,28754.87,3,DIAMOND,158,0
644,Germany,Male,34,4,0.0,2,1,1,95268.62,5,SILVER,777,0
651,Spain,Male,40,0,72397.03,1,0,1,25861.49,1,DIAMOND,171,0
545,Spain,Male,50,3,71970.52,2,0,1,104017.43,1,SILVER,329,0
692,Spain,Male,50,4,65194.29,2,0,0,143848.59,4,DIAMOND,836,1
637,Germany,Male,30,0,90018.89,2,1,1,36841.17,5,SILVER,715,0
536,France,Female,42,9,0.0,3,0,1,193443.51,5,DIAMOND,330,1
526,Spain,Male,25,9,130430.58,2,1,0,181720.91,5,GOLD,1020,0
542,France,Male,50,0,104119.15,2,0,0,138392.5,2,DIAMOND,268,1
615,Germany,Male,47,3,62828.73,2,0,0,169664.94,5,GOLD,345,1
715,Spain,Male,44,3,0.0,1,1,0,53651.31,2,SILVER,669,0
689,France,Male,27,2,173534.59,1,1,1,186688.41,4,SILVER,596,0
645,Spain,Female,39,10,188075.66,1,1,0,136793.98,2,SILVER,605,0
620,France,Male,19,1,0.0,2,1,1,126280.53,4,DIAMOND,427,0
713,France,Male,39,6,20568.99,2,0,0,168736.28,4,SILVER,685,0
360,France,Male,40,3,0.0,1,1,0,93424.05,2,SILVER,561,0
850,Germany,Female,47,10,216803.57,2,0,1,104242.37,3,DIAMOND,514,0
389,Spain,Male,31,0,66963.15,1,1,0,10895.98,2,PLATINUM,456,1
637,Spain,Male,46,5,0.0,1,0,1,126583.61,2,DIAMOND,644,0
620,France,Female,41,8,0.0,1,1,0,178621.38,3,SILVER,612,0
513,France,Female,30,7,81210.68,2,0,0,84622.63,1,DIAMOND,551,0
728,Germany,Female,61,0,38479.25,1,1,1,106032.23,1,PLATINUM,512,1
685,France,Male,37,6,65086.47,3,1,0,128487.83,5,SILVER,1022,0
618,France,Female,54,9,0.0,1,1,1,189997.42,5,GOLD,512,1
632,Spain,Male,37,3,0.0,1,1,0,43870.44,3,DIAMOND,206,0
673,France,Male,34,4,0.0,3,0,0,193265.57,5,SILVER,652,0
672,Germany,Female,30,3,0.0,2,1,0,104582.09,1,GOLD,458,0
553,France,Female,26,0,90766.31,3,1,1,148187.58,5,GOLD,251,1
650,Germany,Female,57,9,0.0,1,1,1,131823.39,5,SILVER,671,1
745,France,Male,33,5,0.0,2,1,0,14537.26,5,DIAMOND,405,0
811,Spain,Female,41,10,0.0,1,1,1,109135.98,5,GOLD,266,0
605,Spain,Female,50,7,153754.51,1,1,1,182962.83,4,DIAMOND,689,1
734,Spain,Male,62,6,0.0,1,1,0,115867.39,4,SILVER,1200,0
646,Germany,Female,46,3,80676.73,2,1,0,79955.11,5,GOLD,435,0
760,France,Female,47,2,107650.22,1,1,0,199792.62,3,GOLD,364,0
587,Spain,Male,32,3,115971.71,2,1,0,182662.09,4,DIAMOND,406,0
616,Spain,Male,46,8,53330.03,2,1,0,138599.61,3,DIAMOND,560,1
635,Spain,Female,33,4,57652.54,1,0,1,104594.36,4,GOLD,385,0
807,Germany,Female,52,8,0.0,1,1,1,187909.41,2,GOLD,478,0
574,Germany,Female,33,0,59721.3,1,1,1,53965.51,3,PLATINUM,174,0
768,Germany,Male,22,1,109571.37,1,1,1,26133.97,5,PLATINUM,557,0
689,France,Female,55,7,95740.74,2,0,0,71810.85,4,SILVER,378,1
786,Germany,Male,32,0,51689.76,1,1,0,139575.7,1,GOLD,433,0
702,Germany,Female,41,10,0.0,1,1,1,17036.2,4,DIAMOND,530,0
715,Spain,Female,52,10,0.0,1,0,1,91245.24,1,GOLD,336,0
610,Spain,Male,49,8,0.0,2,0,1,101904.81,3,SILVER,124,0
707,France,Female,18,7,26870.85,3,0,1,60447.52,2,DIAMOND,831,0
783,Spain,Male,24,8,0.0,1,0,1,17381.37,2,PLATINUM,579,0
555,Spain,Male,43,3,106194.38,1,1,1,123573.85,1,GOLD,204,1
645,Germany,Female,38,2,89095.89,2,0,1,69359.98,5,GOLD,487,0
541,Spain,Male,40,9,93792.9,1,1,0,13868.7,4,SILVER,436,0
746,France,Male,41,9,0.0,1,0,0,165370.18,3,SILVER,799,0
522,France,Female,38,7,0.0,3,1,0,108697.2,3,DIAMOND,412,0
648,Spain,Male,51,6,0.0,2,1,1,58238.29,4,PLATINUM,663,0
571,Spain,Female,46,2,99697.52,3,1,0,199676.99,2,DIAMOND,255,1
579,France,Female,42,3,0.0,2,0,1,137388.95,1,DIAMOND,707,0
761,France,Female,34,8,117910.4,2,0,1,184112.27,4,PLATINUM,487,1
707,France,Male,29,6,147809.04,1,1,0,156439.01,5,PLATINUM,127,0
786,Germany,Male,42,8,63401.44,1,1,0,155688.89,2,GOLD,463,1
668,Spain,Male,54,7,89679.88,1,1,1,143082.83,3,DIAMOND,241,0
600,France,Male,42,1,68587.72,1,1,1,24399.92,4,GOLD,329,0
809,Germany,Female,39,7,0.0,2,1,0,126183.93,1,PLATINUM,464,0
733,Spain,Female,63,3,76231.48,1,0,0,102909.52,1,PLATINUM,268,0
559,France,Female,52,10,80927.84,1,1,0,150445.61,2,GOLD,587,1
726,France,Female,47,0,0.0,2,1,1,140219.21,2,PLATINUM,724,0
594,France,Male,42,7,22759.51,2,0,1,37069.39,2,SILVER,244,0
700,Germany,Female,45,8,0.0,2,0,1,30158.99,5,PLATINUM,409,0
720,France,Female,32,6,79190.28,1,1,0,16942.97,1,PLATINUM,907,0
650,Spain,Female,18,0,157724.62,1,1,0,59929.65,5,PLATINUM,580,1
678,Spain,Male,40,6,0.0,3,0,0,185940.76,2,GOLD,456,0
763,Germany,Male,44,10,0.0,2,1,0,121422.06,2,SILVER,339,0
787,France,Male,29,8,0.0,4,1,0,168624.58,4,DIAMOND,551,1
750,Germany,Female,48,9,59281.63,1,1,1,92774.94,5,DIAMOND,585,0
692,France,Female,39,8,0.0,1,0,0,26644.14,1,SILVER,349,0
625,Germany,Male,54,5,180834.39,2,1,1,12985.76,2,GOLD,486,0
634,Spain,Female,34,9,0.0,1,0,0,196806.75,5,GOLD,469,0
634,Germany,Female,39,5,127460.87,3,1,1,178350.83,1,PLATINUM,589,1
674,Germany,Female,36,3,73119.82,2,0,0,25878.55,2,DIAMOND,412,0
700,Spain,Male,50,7,112641.14,1,0,0,63427.54,3,GOLD,472,0
684,France,Male,27,9,113215.31,1,1,0,91753.22,4,GOLD,225,0
709,France,Female,52,9,0.0,1,0,0,117477.29,1,PLATINUM,624,0
839,France,Female,49,10,47144.71,1,1,1,86599.74,1,GOLD,701,0
567,Germany,Female,38,1,114804.84,3,0,1,179747.22,1,GOLD,456,0
645,Germany,Male,28,9,0.0,4,1,1,39495.34,4,PLATINUM,235,1
637,Spain,Male,41,4,183217.45,2,1,1,89284.12,4,GOLD,50,0
747,Germany,Male,44,2,0.0,2,1,0,58570.7,4,DIAMOND,459,0
697,France,Male,49,8,184310.91,1,1,0,80087.94,1,SILVER,648,0
658,Spain,Male,18,2,131871.19,1,1,1,74091.38,5,PLATINUM,466,1
544,France,Male,76,4,0.0,1,1,0,107377.31,3,DIAMOND,323,1
668,France,Male,49,1,84936.67,3,0,1,156460.9,4,DIAMOND,94,0
677,Germany,Male,47,2,145020.95,2,1,0,35479.73,2,PLATINUM,239,0
570,Germany,Female,42,6,0.0,1,1,0,135964.12,3,SILVER,369,1
639,Spain,Male,36,1,56850.88,3,1,0,126273.26,1,DIAMOND,470,1
649,Germany,Male,49,9,0.0,1,0,0,149614.93,1,SILVER,483,0
651,Spain,Female,48,7,0.0,3,1,1,163833.56,4,GOLD,327,1
582,Germany,Female,44,6,0.0,3,1,1,68911.34,1,DIAMOND,470,0
684,Germany,Female,49,6,208104.91,1,1,0,80534.62,2,SILVER,542,1
742,France,Male,41,9,99284.47,1,1,0,81105.08,2,SILVER,332,0
658,Spain,Male,43,10,87108.57,3,0,1,74762.63,2,PLATINUM,226,0
830,France,Female,27,9,0.0,3,1,1,146339.11,1,SILVER,426,0
818,Germany,Male,31,5,28883.28,1,1,0,171184.7,4,GOLD,50,0
850,Germany,Male,35,7,91053.74,1,1,1,83879.92,2,PLATINUM,534,0
552,Germany,Female,55,3,58853.38,1,0,1,89965.64,2,SILVER,457,1
703,Germany,Female,34,0,98259.77,1,0,0,71160.19,5,SILVER,807,0
617,Spain,Male,42,8,112912.8,1,1,0,73103.58,3,PLATINUM,498,0
498,France,Male,46,1,102996.23,1,0,1,111751.12,4,DIAMOND,462,0
702,Spain,Male,40,2,0.0,4,1,1,183136.3,4,GOLD,406,1
814,Spain,Male,50,5,119707.45,2,1,0,12936.94,5,DIAMOND,634,0
664,Germany,Male,40,3,0.0,1,0,1,78447.43,3,DIAMOND,249,0
664,Spain,Male,53,10,0.0,1,1,0,195495.65,5,GOLD,671,0
635,Germany,Female,42,1,0.0,2,0,1,167405.98,5,DIAMOND,484,0
578,Spain,Male,42,3,0.0,1,0,1,98060.07,5,DIAMOND,401,0
794,Spain,Female,28,4,0.0,3,1,0,198813.14,4,GOLD,515,0
668,Spain,Male,45,9,0.0,1,0,0,129903.43,2,GOLD,260,1
658,France,Male,27,3,51783.43,1,1,0,118057.19,2,GOLD,559,0
757,Germany,Male,50,1,0.0,1,1,1,191820.5,2,SILVER,554,0
806,France,Male,43,3,7468.46,2,0,0,100592.31,2,GOLD,192,0
586,France,Female,36,0,0.0,2,1,0,104335.41,5,DIAMOND,267,0
735,France,Female,32,9,106113.69,2,1,1,36782.84,4,DIAMOND,514,0
757,France,Male,44,0,0.0,1,1,1,95627.38,1,DIAMOND,484,0
644,France,Female,41,0,0.0,1,1,0,79103.13,4,DIAMOND,348,1
475,Spain,Male,37,4,0.0,1,1,1,88816.51,3,PLATINUM,401,0
588,Germany,Male,39,3,235432.95,1,1,0,24470.86,3,DIAMOND,786,1
731,Germany,Male,48,5,0.0,2,1,0,40360.23,3,SILVER,353,1
697,Spain,Male,37,3,0.0,1,1,1,75932.48,2,DIAMOND,711,0
503,Spain,Male,31,1,0.0,2,1,0,161347.79,2,PLATINUM,172,0
635,Germany,Female,26,9,0.0,1,1,1,95205.28,3,SILVER,158,0
639,Germany,Female,35,7,8598.41,2,1,0,105074.94,3,DIAMOND,466,0
506,France,Female,44,4,104228.3,1,1,1,113372.37,3,GOLD,339,1
596,France,Male,50,5,0.0,2,1,0,107890.59,3,PLATINUM,332,0
640,Germany,Male,42,2,29916.81,2,1,0,51310.44,3,DIAMOND,677,0
709,Spain,Male,52,5,0.0,1,1,0,48808.04,5,GOLD,295,1
714,Spain,Female,40,10,85171.79,2,1,1,82078.51,2,SILVER,418,0
682,Spain,Female,56,7,0.0,1,1,0,45313.17,5,PLATINUM,290,1
642,Germany,Male,27,5,59482.6,3,1,1,108397.24,3,GOLD,462,0
761,France,Male,42,8,131660.12,3,1,0,23096.91,1,GOLD,447,0
546,Germany,Female,43,7,31265.13,2,0,1,141172.33,4,SILVER,524,0
501,Spain,Female,30,2,28975.41,1,0,0,77901.02,3,GOLD,307,1
649,Germany,Male,33,10,0.0,2,1,1,109519.1,2,SILVER,823,0
589,Germany,Female,24,8,0.0,1,1,0,139892.18,4,GOLD,256,0
676,Spain,Female,36,4,53670.11,2,0,1,28615.8,2,DIAMOND,483,0
595,Germany,Female,43,6,142618.1,2,0,1,83947.03,5,PLATINUM,650,1
598,Germany,Female,46,8,81498.6,2,0,0,127390.25,1,GOLD,977,1
631,Spain,Female,46,10,0.0,3,1,1,102044.61,1,DIAMOND,407,0
776,France,Female,31,0,88686.85,1,1,1,15340.1,4,DIAMOND,243,1
659,Spain,Female,47,2,0.0,1,1,1,49567.54,5,GOLD,651,0
582,France,Female,46,10,162810.62,1,1,1,73606.02,5,SILVER,309,0
645,France,Female,26,10,0.0,1,0,1,112520.13,4,SILVER,722,0
577,Germany,Female,39,4,11236.09,1,0,1,60030.95,1,PLATINUM,448,0
543,Germany,Female,38,5,0.0,1,1,1,136131.78,2,SILVER,604,1
841,France,Male,22,4,135181.84,1,1,0,57115.31,1,SILVER,824,0
532,Germany,Male,34,0,0.0,2,1,1,13918.57,4,DIAMOND,655,0
627,France,Male,37,0,136245.89,1,1,1,185974.62,5,DIAMOND,696,0
578,Spain,Male,66,0,95316.53,2,1,1,121291.73,2,DIAMOND,604,0
623,Spain,Female,39,7,87535.16,1,1,0,197476.23,5,SILVER,500,0
561,Spain,Male,40,4,0.0,1,0,0,184826.9,5,SILVER,512,0
833,France,Male,37,5,35005.16,1,1,0,100620.2,3,PLATINUM,576,0
560,France,Male,39,6,3156.24,2,1,1,147826.3,4,GOLD,79,0
621,Spain,Female,47,5,48919.36,1,1,1,113004.48,4,SILVER,470,0
562,Spain,Male,46,10,0.0,1,1,0,87143.76,3,SILVER,581,0
585,Spain,Female,32,7,88149.54,2,1,1,116576.51,4,GOLD,883,1
443,France,Female,37,2,0.0,1,1,0,58231.72,3,SILVER,382,1
610,France,Female,25,9,8080.74,1,1,1,65276.3,3,SILVER,606,0
648,France,Male,40,9,92481.29,2,1,0,163083.88,2,SILVER,656,1
659,Spain,Male,52,1,0.0,1,1,0,50092.83,2,SILVER,545,1
754,Spain,Male,50,5,0.0,1,0,0,183198.66,2,GOLD,726,0
636,France,Male,39,3,0.0,2,0,0,105051.0,5,GOLD,413,0
561,Germany,Female,31,3,10152.45,2,1,0,93043.82,2,GOLD,576,0
548,France,Female,28,10,0.0,1,1,0,183626.24,1,DIAMOND,297,0
824,Germany,Male,48,6,0.0,2,1,0,106107.61,4,GOLD,335,1
710,Spain,Female,46,6,104891.74,2,1,1,51574.1,2,PLATINUM,526,0
644,Spain,Female,23,0,0.0,1,0,1,182352.94,5,DIAMOND,472,0
715,Spain,Female,57,1,0.0,1,0,0,42885.8,3,SILVER,387,1
759,France,Male,34,3,87172.12,2,1,0,120183.01,2,PLATINUM,265,0
542,France,Male,23,0,0.0,1,1,0,167282.12,3,PLATINUM,439,0
742,Spain,Female,52,3,0.0,2,0,0,135647.53,3,PLATINUM,512,1
850,Spain,Female,37,10,25504.32,2,1,0,47653.59,3,GOLD,498,0
547,Germany,Male,43,5,0.0,2,0,0,183199.54,1,GOLD,515,1
754,France,Female,62,2,0.0,2,1,1,137611.08,3,DIAMOND,298,0
549,Spain,Female,58,7,0.0,1,0,1,39442.07,3,PLATINUM,301,0
657,France,Male,18,9,65677.0,1,1,1,148162.1,5,SILVER,194,0
538,Spain,Male,37,4,0.0,3,1,1,111730.05,1,SILVER,677,0
719,Germany,Male,46,2,0.0,2,0,0,166523.25,5,GOLD,577,0
714,France,Female,18,4,0.0,1,1,0,48607.59,4,GOLD,50,0
590,France,Male,48,3,67985.22,1,0,0,23437.83,3,PLATINUM,534,1
551,France,Female,51,5,0.0,2,1,1,112291.68,2,GOLD,129,0
713,France,Male,26,8,101766.98,2,1,1,82977.49,3,DIAMOND,285,0
584,Spain,Male,41,0,152580.87,2,1,1,11919.32,5,GOLD,219,0
648,Spain,Male,29,10,31385.72,3,0,1,70797.82,4,DIAMOND,197,0
751,France,Female,45,2,0.0,2,1,1,146100.24,2,GOLD,676,0
653,France,Male,45,3,0.0,1,1,0,195723.7,2,DIAMOND,693,0
713,Germany,Male,36,6,47519.43,1,0,1,174858.93,2,GOLD,527,0
592,Spain,Male,46,5,0.0,1,1,1,21436.55,1,PLATINUM,165,1
668,Spain,Male,18,8,95399.01,2,1,0,197068.44,2,DIAMOND,486,0
785,Germany,Female,55,7,0.0,1,1,0,42011.8,2,DIAMOND,421,1
551,Germany,Male,50,8,137734.86,1,1,0,159703.55,2,DIAMOND,249,1
727,France,Male,42,9,0.0,2,1,1,158729.36,4,PLATINUM,580,0
587,France,Male,37,2,77941.22,4,1,0,120179.11,3,GOLD,610,0
766,France,Male,30,8,0.0,3,1,0,185414.27,5,PLATINUM,359,0
546,Germany,Male,18,10,0.0,3,1,0,31914.7,3,GOLD,607,0
690,France,Male,62,9,31229.99,1,1,1,162329.03,4,GOLD,642,0
630,Spain,Male,27,5,103278.44,1,1,1,33381.45,3,DIAMOND,456,1
659,France,Female,35,7,102047.72,2,1,1,61173.14,2,GOLD,374,0
653,France,Female,36,6,26776.39,1,0,1,34811.94,5,SILVER,625,0
721,Spain,Male,52,4,138061.98,1,1,0,130743.57,4,GOLD,103,0
850,Germany,Male,53,3,68059.35,1,0,0,103355.55,1,SILVER,415,0
676,Spain,Male,50,0,0.0,1,1,0,193282.45,4,PLATINUM,597,1
650,Spain,Male,44,0,0.0,2,0,0,21788.38,5,GOLD,921,0
778,France,Male,49,4,178319.56,1,1,1,123798.25,3,DIAMOND,80,0
596,France,Female,46,0,0.0,2,0,1,115827.61,4,GOLD,204,0
655,Spain,Female,43,2,108487.23,2,1,1,103373.49,2,DIAMOND,600,0
756,Germany,Female,36,1,48929.54,1,0,1,179150.15,2,PLATINUM,347,0
613,France,Male,31,0,0.0,1,1,1,31341.0,2,PLATINUM,587,0
610,France,Female,33,4,105535.7,1,1,0,82950.22,1,GOLD,451,1
694,Spain,Male,38,8,155180.57,2,1,0,141611.55,2,GOLD,389,0
608,Germany,Female,52,7,121037.84,2,0,0,101611.55,5,GOLD,89,1
537,Spain,Male,40,2,60878.62,2,1,1,183743.53,4,GOLD,175,1
752,France,Male,43,10,0.0,1,1,0,83765.71,3,SILVER,196,0
773,Germany,Female,24,6,0.0,4,1,1,11330.54,1,SILVER,480,1
796,France,Male,34,2,188932.22,1,0,1,111029.13,2,DIAMOND,883,0
566,France,Female,55,3,0.0,2,1,0,164626.73,5,DIAMOND,456,1
742,France,Male,49,5,33764.15,1,1,0,162417.29,5,SILVER,662,0
823,France,Male,32,2,181534.5,1,0,0,77640.37,1,GOLD,711,1
641,Germany,Female,38,0,0.0,3,1,0,13821.85,4,GOLD,245,0
656,France,Male,33,1,79703.18,2,0,0,47762.79,2,GOLD,814,0
625,France,Male,56,1,0.0,2,1,1,195237.41,4,PLATINUM,372,0
574,Germany,Male,43,1,0.0,2,1,1,40714.15,1,SILVER,351,0
826,France,Female,43,0,102465.9,1,1,0,25769.23,2,DIAMOND,706,0
592,Germany,Female,29,0,0.0,4,0,1,127732.46,4,GOLD,709,1
557,France,Male,47,4,0.0,1,1,0,45812.03,4,PLATINUM,818,0
616,Germany,Male,41,6,95196.75,1,1,1,122557.78,4,DIAMOND,714,1
624,France,Male,36,5,0.0,1,1,1,150763.17,2,PLATINUM,371,0
801,Spain,Female,54,0,87341.03,1,1,1,100650.57,1,DIAMOND,498,0
769,France,Female,25,0,0.0,1,1,0,180928.47,3,SILVER,566,0
700,Spain,Female,45,8,37636.38,2,1,1,197552.33,2,PLATINUM,487,0
579,France,Female,31,8,106607.94,2,1,1,121040.72,1,GOLD,512,0
592,Spain,Male,47,5,54735.09,2,1,1,85893.43,5,DIAMOND,416,0
671,Germany,Male,28,6,113792.41,2,1,0,58505.57,3,DIAMOND,662,1
658,Spain,Male,36,6,138691.15,2,1,1,140370.45,2,GOLD,351,0
788,France,Female,39,0,0.0,1,0,0,95514.44,2,PLATINUM,253,0
737,Germany,Male,24,2,0.0,1,0,1,69996.06,1,PLATINUM,589,0
668,France,Male,24,8,0.0,2,1,0,82081.04,5,PLATINUM,720,0
690,France,Female,46,9,0.0,2,1,0,37311.42,3,GOLD,448,0
597,Spain,Male,52,4,96183.51,1,0,0,67284.83,3,DIAMOND,414,1
592,Spain,Male,39,1,107663.14,2,0,1,107294.27,3,SILVER,270,0
563,Spain,Female,48,2,130992.55,4,1,0,140241.96,5,SILVER,427,1
663,France,Female,20,5,1716.08,1,1,1,114092.22,3,SILVER,620,0
776,France,Female,33,8,0.0,1,1,1,143853.55,3,DIAMOND,445,0
702,Germany,Female,55,0,0.0,1,1,1,11865.54,1,SILVER,540,0
604,France,Male,27,6,86634.82,1,1,0,97195.63,3,SILVER,919,0
716,France,Male,34,4,17033.24,2,1,0,34653.55,2,SILVER,354,0
522,Spain,Male,28,9,57259.53,1,1,0,170479.16,2,GOLD,154,0
579,Spain,Male,26,10,78193.68,1,0,1,109784.43,2,SILVER,590,0
703,France,Male,41,4,0.0,4,0,1,147735.1,3,GOLD,433,1
683,France,Female,39,9,0.0,2,0,0,136730.52,1,PLATINUM,284,1
756,Spain,Male,51,5,24808.22,2,1,1,147746.75,5,PLATINUM,340,0
689,Spain,Female,33,9,0.0,1,1,0,63186.21,2,SILVER,264,0
564,Spain,Male,32,10,0.0,1,0,1,14504.35,3,DIAMOND,241,0
605,Germany,Male,42,6,70908.05,3,0,0,181042.16,4,SILVER,530,1
644,France,Male,36,3,0.0,2,1,0,180734.98,1,DIAMOND,482,0
850,Germany,Female,55,6,105159.4,2,1,1,55015.7,3,GOLD,490,0
654,Spain,Male,45,9,0.0,1,0,1,45319.52,3,DIAMOND,466,0
598,France,Male,43,6,0.0,2,1,0,173166.62,3,DIAMOND,291,0
661,Spain,Male,21,1,30293.08,1,1,0,149962.47,3,GOLD,656,0
