CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
790,Spain,Male,23,8,57398.16,1,1,1,57946.43,3,DIAMOND,404,0
684,Germany,Female,42,10,101778.64,1,1,0,114770.19,4,DIAMOND,450,0
596,France,Female,59,4,109390.68,1,1,1,100628.67,2,PLATINUM,50,0
802,Spain,Female,38,5,0.0,1,0,1,108889.65,5,DIAMOND,130,0
561,France,Female,35,9,3537.0,1,1,1,155483.2,1,PLATINUM,480,0
524,France,Female,59,5,34709.15,2,0,0,91615.04,5,DIAMOND,393,1
637,France,Female,47,9,139962.06,2,0,1,50706.88,1,PLATINUM,498,0
646,Germany,Male,53,2,168671.02,1,0,1,77028.08,4,DIAMOND,52,0
729,France,Male,52,2,54797.02,1,0,1,99662.83,1,DIAMOND,176,0
679,France,Male,44,3,125970.42,2,0,1,35641.07,4,PLATINUM,365,0
562,Germany,Male,30,9,68156.16,3,1,1,119622.65,4,DIAMOND,857,0
612,France,Female,40,10,0.0,1,1,1,160784.33,1,PLATINUM,720,0
481,France,Male,52,3,13862.73,1,1,1,35636.12,1,DIAMOND,183,1
611,Germany,Male,59,4,78306.76,1,1,0,45565.92,4,GOLD,287,0
781,France,Female,34,9,212277.6,2,1,1,53393.36,5,SILVER,722,1
567,Spain,Female,21,3,97671.69,1,1,0,38181.01,1,PLATINUM,361,0
546,Spain,Male,52,3,0.0,1,1,1,70230.0,1,DIAMOND,231,0
734,Spain,Female,43,7,63587.75,1,1,0,13760.68,2,GOLD,582,0
555,France,Female,37,8,0.0,2,0,1,75350.34,3,PLATINUM,96,0
519,Germany,Male,46,0,72800.07,1,0,1,189363.19,2,GOLD,646,1
608,France,Male,68,9,89482.69,1,1,1,108007.27,3,SILVER,505,0
552,Germany,Male,48,5,119161.54,2,0,0,58621.15,5,SILVER,283,1
816,France,Male,49,4,123654.55,2,1,0,168670.88,3,SILVER,565,1
850,France,Male,53,3,123635.63,2,1,1,79896.17,5,DIAMOND,613,0
539,Spain,Male,35,8,179363.67,1,1,0,13591.22,5,SILVER,321,0
781,Spain,Female,27,6,0.0,2,0,0,172863.9,4,DIAMOND,714,0
721,Spain,Female,55,10,52096.96,3,1,1,101590.75,1,GOLD,333,1
850,France,Male,39,9,0.0,2,1,0,178094.73,5,SILVER,378,0
629,Spain,Male,45,5,115720.13,1,1,0,106067.22,5,GOLD,495,0
579,Germany,Male,61,4,0.0,1,0,1,31450.67,1,DIAMOND,424,0
694,Germany,Male,40,9,0.0,2,1,0,17945.91,4,DIAMOND,434,1
632,Germany,Male,35,9,0.0,3,0,0,17487.91,1,SILVER,419,1
850,Spain,Female,51,3,0.0,2,1,1,130974.93,1,PLATINUM,50,0
599,France,Female,39,4,110243.24,2,1,0,76042.6,1,GOLD,394,0
655,Germany,Female,28,0,53701.64,2,1,1,147845.91,5,PLATINUM,655,0
648,France,Male,52,2,0.0,1,1,1,196976.18,3,GOLD,468,0
580,France,Female,43,4,110684.53,1,1,1,48265.29,1,SILVER,728,0
836,France,Male,59,9,78521.69,4,1,0,20012.9,2,DIAMOND,554,1
832,Germany,Male,33,3,112324.1,2,1,0,178532.67,2,PLATINUM,490,1
659,France,Female,49,10,39105.53,1,1,0,71606.0,4,DIAMOND,682,0
649,France,Male,53,3,0.0,2,1,1,155541.37,1,GOLD,533,0
760,France,Male,43,9,0.0,2,0,0,29035.91,2,DIAMOND,369,0
803,France,Female,44,4,0.0,1,1,1,160093.88,4,PLATINUM,394,0
620,Spain,Male,39,0,78964.06,1,0,1,176490.58,3,DIAMOND,772,0
687,Germany,Male,46,3,65399.06,1,1,0,40548.8,1,GOLD,405,0
603,Spain,Female,29,0,6976.68,1,0,1,83151.45,5,SILVER,277,1
693,Germany,Male,46,7,0.0,2,1,1,169451.95,4,SILVER,92,0
496,Germany,Male,29,3,45448.86,1,1,0,90556.85,4,SILVER,521,0
850,Germany,Female,53,5,0.0,2,1,0,70719.34,5,PLATINUM,647,1
635,Germany,Female,35,7,0.0,1,1,1,135518.64,2,GOLD,280,0
534,Spain,Female,31,1,0.0,1,1,1,72041.72,2,DIAMOND,529,1
630,Germany,Male,25,4,0.0,1,1,1,33951.05,1,DIAMOND,428,0
544,Germany,Male,39,4,76467.92,2,1,0,106440.74,2,SILVER,378,0
841,Germany,Male,31,10,53811.18,1,1,0,140708.06,1,GOLD,453,0
578,France,Female,30,7,58081.62,2,1,1,92574.83,3,GOLD,748,0
640,France,Male,55,7,0.0,1,0,0,83722.14,5,SILVER,259,0
828,Germany,Female,45,3,0.0,1,1,0,157069.02,3,PLATINUM,718,0
646,France,Male,43,3,0.0,1,1,0,69404.95,1,PLATINUM,473,1
525,France,Male,51,4,0.0,2,1,0,180783.2,3,DIAMOND,843,1
536,France,Female,33,8,0.0,4,1,0,194006.32,5,GOLD,99,1
758,Spain,Female,44,7,79686.23,1,1,1,32133.0,4,DIAMOND,761,1
483,Germany,Female,56,8,51427.35,1,0,1,167874.31,2,PLATINUM,290,0
660,France,Male,39,1,0.0,1,0,1,12672.94,3,SILVER,390,0
562,Germany,Female,40,8,164096.73,2,0,0,65840.61,4,SILVER,647,0
723,Spain,Female,28,8,0.0,2,0,1,30443.46,5,DIAMOND,705,0
676,Germany,Female,42,8,38626.49,2,1,0,26199.9,1,SILVER,578,0
634,France,Female,29,0,157168.02,1,1,1,188032.08,1,SILVER,439,0
659,France,Female,26,8,0.0,2,1,1,156368.19,3,SILVER,370,0
618,France,Female,38,9,0.0,2,1,0,162191.88,1,DIAMOND,222,0
430,Germany,Male,46,2,17371.0,1,0,0,139875.29,1,GOLD,433,1
644,Germany,Female,52,8,70216.08,4,0,1,185949.61,1,PLATINUM,282,1
709,France,Male,43,1,0.0,3,0,0,159241.75,2,PLATINUM,377,1
634,Spain,Female,39,10,97625.77,2,1,1,30566.84,5,PLATINUM,342,0
665,Spain,Male,52,10,92278.7,1,1,1,155799.48,2,DIAMOND,444,0
782,Germany,Female,49,6,212697.37,1,1,0,101195.0,4,PLATINUM,497,1
478,Germany,Male,38,2,0.0,1,0,0,77913.24,3,DIAMOND,360,1
648,Germany,Male,51,5,95007.83,1,1,0,135430.08,4,PLATINUM,50,0
788,France,Male,45,1,45310.47,1,1,1,93024.17,2,GOLD,434,0
560,Spain,Male,46,3,92993.51,2,1,0,22107.62,1,DIAMOND,660,1
587,France,Male,42,1,43117.28,2,1,0,23031.48,5,DIAMOND,84,1
689,Germany,Female,48,9,0.0,4,0,1,10614.2,3,DIAMOND,367,1
653,France,Female,44,4,157007.21,2,1,0,39608.73,1,GOLD,401,0
690,Germany,Female,35,9,0.0,2,1,0,107473.66,1,DIAMOND,743,0
565,France,Female,44,6,148418.51,1,0,1,126064.75,5,SILVER,427,0
542,France,Female,60,10,82578.39,2,0,1,194336.11,3,GOLD,788,0
522,France,Male,57,7,0.0,3,1,1,49738.9,5,GOLD,290,1
550,France,Female,42,8,178959.48,1,1,0,144927.4,3,SILVER,345,0
674,France,Male,41,5,117212.47,1,1,1,188476.88,4,DIAMOND,485,0
650,France,Male,48,1,191744.02,2,1,1,87375.32,3,DIAMOND,522,0
850,Spain,Male,49,9,0.0,1,1,1,121382.38,4,PLATINUM,733,0
564,France,Female,49,10,108836.3,1,1,0,103519.96,4,DIAMOND,563,0
613,Germany,Female,33,1,71186.91,1,1,1,136109.71,3,SILVER,161,0
734,Germany,Female,41,6,0.0,2,1,0,140853.71,1,PLATINUM,127,0
699,France,Female,34,1,101103.5,2,1,0,137161.99,3,GOLD,503,0
540,France,Female,36,6,29775.99,2,1,0,104485.64,4,DIAMOND,252,0
690,Spain,Male,58,9,0.0,2,0,0,182373.48,2,SILVER,509,1
645,Germany,Female,41,9,179367.54,1,0,1,192880.9,1,DIAMOND,474,0
625,Germany,Female,36,8,0.0,1,1,0,37326.68,1,GOLD,467,1
700,France,Female,52,1,73910.32,1,1,1,138163.16,1,PLATINUM,415,0
571,Spain,Female,40,3,0.0,2,1,1,31267.58,2,DIAMOND,470,0
653,Germany,Female,40,0,0.0,1,1,1,169031.77,1,SILVER,486,0
632,France,Male,48,2,133197.41,2,1,0,81427.74,4,GOLD,408,0
578,France,Female,47,5,91273.64,1,1,1,66398.07,3,SILVER,407,1
659,Germany,Male,37,9,76630.75,1,0,1,92051.97,1,SILVER,500,1
684,Germany,Female,45,10,0.0,1,1,1,43945.92,4,DIAMOND,107,0
634,Germany,Male,48,0,112314.08,2,1,0,101205.96,1,DIAMOND,569,1
636,Germany,Female,43,7,64867.95,1,1,0,69373.48,3,SILVER,607,1
607,Germany,Female,54,2,0.0,1,0,0,79112.09,4,GOLD,361,1
554,Germany,Female,44,2,84432.74,1,1,0,55236.61,1,DIAMOND,140,0
665,Spain,Male,43,9,210690.68,1,1,1,33982.81,3,GOLD,811,0
436,Germany,Male,49,10,13535.69,1,1,1,155864.86,2,DIAMOND,520,0
764,Germany,Male,44,10,0.0,1,1,0,137845.52,2,SILVER,293,1
623,Spain,Male,40,7,0.0,1,1,1,112699.73,2,SILVER,521,0
669,Germany,Male,46,3,0.0,1,0,0,10157.88,2,DIAMOND,539,1
654,Germany,Female,31,6,104498.85,2,1,1,82082.0,1,DIAMOND,896,0
635,Spain,Female,46,7,85472.72,1,1,1,137981.04,5,PLATINUM,285,0
541,Germany,Female,56,0,21967.69,1,1,1,12915.63,4,DIAMOND,210,0
685,France,Female,33,1,0.0,2,1,0,123069.71,1,SILVER,396,0
709,Spain,Female,43,3,0.0,1,1,0,91268.97,4,PLATINUM,857,1
595,Germany,Male,37,9,0.0,1,0,1,192435.78,2,SILVER,409,1
587,Germany,Male,44,2,0.0,1,1,1,188027.42,4,SILVER,414,0
603,Spain,Male,40,6,0.0,1,1,0,159652.94,1,GOLD,426,0
647,France,Male,37,10,0.0,1,1,0,34225.87,4,SILVER,331,1
499,Spain,Female,42,5,0.0,2,0,0,51017.24,3,GOLD,438,0
490,Germany,Female,59,10,33379.71,1,0,0,47908.15,5,SILVER,388,0
627,Spain,Female,50,1,133581.85,2,0,0,191869.32,1,PLATINUM,174,1
663,Spain,Female,41,7,59416.8,2,1,1,172901.65,3,SILVER,660,0
761,Germany,Female,35,4,112833.05,1,0,0,133332.97,5,DIAMOND,629,1
686,Germany,Male,43,2,172552.95,2,1,1,15658.1,4,DIAMOND,50,1
689,Germany,Female,31,2,137486.68,4,0,0,60837.57,2,GOLD,566,1
556,Germany,Female,45,8,127528.54,1,1,0,190820.4,1,GOLD,424,0
556,France,Female,42,4,0.0,3,0,0,89708.28,2,GOLD,185,0
566,France,Male,46,5,0.0,1,1,0,165502.38,2,DIAMOND,334,1
537,Germany,Male,31,0,199918.3,2,1,1,80381.7,5,GOLD,380,0
569,France,Female,60,6,31039.31,1,1,0,29902.8,3,PLATINUM,239,0
687,France,Female,48,3,0.0,2,0,0,23472.53,4,GOLD,384,0
691,Spain,Male,46,4,0.0,2,1,0,64189.29,5,PLATINUM,460,0
664,Spain,Male,42,0,105803.69,2,0,1,88461.59,5,DIAMOND,676,0
428,Germany,Female,38,4,0.0,1,0,0,112296.95,4,PLATINUM,493,0
484,France,Male,45,0,0.0,1,0,1,177951.05,3,GOLD,486,1
636,Germany,Female,30,3,42575.07,2,1,1,68679.83,2,GOLD,786,0
689,Spain,Female,55,4,0.0,4,1,1,116798.72,1,DIAMOND,679,1
718,Germany,Male,33,6,148302.99,1,1,0,78426.34,3,PLATINUM,484,0
592,France,Male,32,10,106992.24,1,1,0,117270.09,4,PLATINUM,565,0
408,France,Female,37,6,0.0,1,1,0,138410.54,2,DIAMOND,634,1
630,Spain,Female,51,0,123880.78,2,1,1,146258.12,4,GOLD,331,0
498,Spain,Female,48,8,88005.77,1,1,0,25719.45,3,GOLD,283,0
654,Germany,Female,38,2,105966.76,1,0,0,21936.04,1,SILVER,794,1
631,Germany,Female,30,10,111331.54,1,1,0,166928.13,2,SILVER,358,0
693,Germany,Female,46,6,125733.73,4,1,1,181218.04,5,SILVER,674,1
548,Germany,Female,47,6,0.0,1,1,0,56093.06,5,SILVER,297,1
721,France,Female,31,2,0.0,4,1,1,152433.63,5,GOLD,445,1
651,France,Female,56,7,135789.29,1,1,0,117872.05,4,PLATINUM,229,1
544,Germany,Male,38,3,0.0,1,1,1,187738.29,5,PLATINUM,715,1
606,Germany,Female,30,3,100660.68,2,1,1,83481.24,2,DIAMOND,478,0
488,Germany,Female,22,0,124874.35,2,1,0,196557.28,3,SILVER,355,0
752,Germany,Male,26,0,0.0,2,1,0,82153.57,2,PLATINUM,323,0
647,Germany,Male,51,4,0.0,4,1,0,117603.89,3,GOLD,290,1
748,France,Female,53,8,0.0,2,1,0,86374.21,1,GOLD,391,0
656,Spain,Female,43,2,0.0,1,0,0,135387.57,4,DIAMOND,359,1
795,Germany,Male,66,2,20222.75,1,1,0,59210.9,1,GOLD,242,1
659,France,Female,51,6,0.0,1,0,1,134404.47,1,PLATINUM,340,0
639,Spain,Male,45,1,80785.5,1,1,0,15206.12,1,GOLD,261,0
695,France,Male,42,4,4582.36,3,1,0,135665.55,5,GOLD,487,0
604,Germany,Male,33,10,0.0,1,0,0,161168.47,2,GOLD,784,1
763,Spain,Male,53,10,78290.71,1,0,0,102832.1,2,PLATINUM,678,1
639,France,Female,41,4,89076.92,1,1,1,186737.58,4,GOLD,257,0
642,Spain,Female,48,5,45973.34,1,0,1,183180.82,3,DIAMOND,670,0
674,France,Female,45,1,137857.34,3,0,0,172027.09,3,DIAMOND,372,0
508,Spain,Male,55,7,0.0,1,0,1,12756.34,5,DIAMOND,627,0
500,France,Female,42,0,167517.38,2,0,0,39380.79,5,PLATINUM,469,0
463,Germany,Male,44,4,96861.76,1,1,1,178590.18,3,PLATINUM,704,0
757,France,Male,31,8,0.0,3,1,1,67987.2,1,DIAMOND,536,1
782,France,Male,42,2,0.0,1,1,0,119681.24,2,DIAMOND,175,1
769,Spain,Male,31,1,0.0,3,1,0,189216.07,3,DIAMOND,581,1
656,France,Female,22,3,0.0,1,1,1,89651.17,4,DIAMOND,427,0
553,France,Male,53,0,0.0,1,1,0,197176.98,3,PLATINUM,434,1
577,Germany,Male,55,8,0.0,2,1,1,50107.72,3,SILVER,98,0
649,Germany,Male,43,4,0.0,2,1,1,188806.32,4,PLATINUM,497,0
627,Spain,Female,47,0,85558.48,2,1,0,28795.95,4,GOLD,701,0
621,Spain,Male,25,4,0.0,1,1,1,132047.47,5,DIAMOND,296,1
789,France,Female,39,1,0.0,1,1,0,76798.05,3,DIAMOND,573,1
711,France,Male,51,4,0.0,1,1,1,118975.37,2,PLATINUM,515,1
661,France,Male,50,7,113785.61,1,0,1,13500.42,5,PLATINUM,423,0
589,Germany,Female,33,7,1306.79,1,1,0,53391.69,1,GOLD,566,1
595,France,Female,34,10,90911.29,2,0,1,89006.16,5,PLATINUM,569,0
729,Spain,Female,44,0,0.0,1,1,0,121291.26,1,DIAMOND,460,0
626,France,Female,50,8,100550.46,4,0,0,135784.37,4,DIAMOND,690,1
639,France,Female,41,5,145280.79,1,1,0,63201.86,3,SILVER,283,0
682,Germany,Female,38,2,30248.33,3,1,0,122395.41,5,SILVER,509,0
533,Spain,Male,70,9,0.0,3,1,1,27663.71,4,GOLD,344,1
684,France,Male,57,10,96667.77,1,0,0,72470.5,4,DIAMOND,316,0
643,Germany,Female,42,8,56513.56,2,1,0,44519.36,5,SILVER,879,1
518,Germany,Male,24,8,107325.08,3,1,0,156081.29,4,SILVER,381,1
693,France,Male,46,1,58839.86,2,0,0,35679.38,2,PLATINUM,193,1
538,Germany,Female,33,2,0.0,1,0,1,98933.98,1,PLATINUM,808,1
642,Germany,Female,43,3,0.0,1,1,0,193552.6,3,SILVER,291,0
850,France,Female,42,0,0.0,3,1,0,16147.51,5,GOLD,399,1
675,Spain,Female,47,0,97190.43,2,1,1,19184.58,4,GOLD,557,1
740,France,Female,48,0,127551.42,4,1,0,100188.29,2,DIAMOND,798,1
745,Germany,Male,50,2,149771.73,1,1,1,92942.27,4,SILVER,120,1
549,France,Female,46,9,42122.5,2,1,1,156102.64,1,DIAMOND,497,0
776,Germany,Male,44,10,0.0,2,1,0,122541.2,3,PLATINUM,250,0
522,Spain,Female,36,1,0.0,1,1,0,164221.65,4,GOLD,481,0
628,Germany,Female,48,7,49047.56,2,1,1,87096.97,3,SILVER,222,0
561,Spain,Male,46,10,104401.12,1,1,0,35546.32,3,PLATINUM,425,0
689,Spain,Female,58,10,71107.71,1,1,1,194425.36,3,GOLD,796,0
686,Germany,Male,42,6,144201.16,2,0,0,196892.29,2,GOLD,698,1
547,Spain,Female,59,2,48479.68,4,1,0,45356.24,3,GOLD,50,1
697,France,Female,58,9,16754.46,1,1,1,193072.1,1,PLATINUM,181,0
676,Germany,Female,61,1,0.0,2,1,0,163248.71,5,GOLD,439,1
588,Germany,Female,64,4,80334.78,2,1,0,150199.05,2,GOLD,410,1
651,Germany,Male,34,9,184620.74,3,1,0,81412.57,1,DIAMOND,560,1
844,France,Male,51,3,158971.91,1,0,1,192069.26,3,SILVER,786,0
572,Spain,Male,41,10,0.0,1,0,0,72810.49,1,SILVER,359,0
711,France,Male,42,0,45059.14,2,1,0,121833.67,3,SILVER,534,0
696,Spain,Male,38,2,162870.95,1,1,1,170615.17,5,GOLD,328,0
618,Germany,Female,39,4,94731.47,1,1,0,137390.49,2,PLATINUM,531,0
608,Spain,Female,39,10,49896.6,3,0,0,68405.48,3,SILVER,671,0
685,France,Male,31,5,59738.96,1,1,0,112520.57,2,SILVER,540,1
778,France,Male,51,9,16257.64,2,0,0,165563.58,3,GOLD,488,1
761,Germany,Female,45,2,0.0,1,1,1,73400.93,4,PLATINUM,329,0
679,France,Female,66,9,0.0,2,1,1,16543.95,4,DIAMOND,227,1
675,France,Male,34,6,0.0,1,1,1,76844.04,3,PLATINUM,631,0
689,France,Female,37,1,63612.71,2,1,0,85843.07,3,PLATINUM,376,0
850,France,Female,41,4,12557.73,1,0,1,146875.66,4,DIAMOND,546,0
639,France,Male,35,2,161686.77,2,1,0,132483.01,3,DIAMOND,241,1
734,France,Female,48,3,0.0,2,1,1,86699.68,3,PLATINUM,167,1
716,Spain,Female,42,1,19933.07,2,1,0,29379.99,5,SILVER,289,0
850,France,Female,26,6,0.0,1,1,1,109900.26,5,SILVER,383,0
675,Germany,Male,36,7,0.0,1,1,0,42129.91,1,GOLD,443,0
464,Germany,Male,25,2,31735.22,1,1,1,138117.07,5,PLATINUM,596,0
580,France,Male,49,8,0.0,1,1,1,160755.3,3,DIAMOND,528,0
646,Germany,Male,44,1,31546.62,3,0,0,110284.71,5,GOLD,494,1
700,Germany,Male,45,9,176600.42,1,1,0,96732.39,5,PLATINUM,474,0
648,Germany,Female,44,3,56697.0,3,1,0,115449.9,4,DIAMOND,489,0
661,Germany,Male,38,6,131901.76,1,0,1,193816.2,2,DIAMOND,618,0
552,France,Male,35,0,39885.09,2,1,0,99338.55,5,DIAMOND,98,0
584,France,Male,55,5,0.0,3,1,1,54287.06,1,DIAMOND,374,1
510,Spain,Male,38,4,0.0,3,1,0,96064.84,1,PLATINUM,273,0
656,Germany,Female,36,1,110859.24,1,1,0,27121.65,1,PLATINUM,229,0
612,Spain,Male,47,2,91189.74,1,0,1,117611.78,1,GOLD,121,1
438,Spain,Female,30,8,37508.18,2,1,0,93486.82,3,GOLD,654,0
555,Spain,Female,58,1,0.0,2,1,1,25625.05,2,DIAMOND,65,1
647,France,Male,49,0,0.0,2,1,1,171907.55,5,SILVER,425,0
820,France,Female,43,5,36892.64,1,1,1,34066.38,1,SILVER,295,0
622,Spain,Female,32,4,44516.57,1,1,0,30588.29,5,GOLD,528,0
596,France,Male,54,0,0.0,1,1,1,20640.94,3,PLATINUM,647,0
799,Spain,Female,31,6,0.0,1,1,1,168746.15,1,SILVER,598,1
753,France,Female,40,3,0.0,1,1,0,75686.18,2,GOLD,314,0
735,France,Male,48,6,0.0,1,1,0,174092.02,4,GOLD,498,1
773,Spain,Male,33,1,79557.59,4,1,0,36636.29,1,PLATINUM,472,1
670,Germany,Male,59,7,95864.57,1,0,0,117095.09,1,GOLD,804,1
661,Spain,Male,58,5,0.0,2,1,0,115788.55,4,SILVER,568,1
465,Germany,Female,42,1,0.0,3,1,0,114393.03,4,DIAMOND,377,1
850,Germany,Female,57,4,110763.08,1,1,0,31571.75,4,DIAMOND,554,0
737,France,Male,51,10,0.0,3,1,1,116763.63,5,SILVER,415,0
634,Spain,Male,29,1,233597.7,1,0,0,17637.28,3,DIAMOND,593,0
620,Spain,Female,45,7,67331.5,2,1,0,102241.91,2,GOLD,255,1
591,France,Female,49,9,40268.2,1,1,0,190380.85,2,SILVER,316,0
568,Germany,Female,35,9,0.0,3,0,0,28766.42,5,GOLD,88,0
597,France,Female,41,3,0.0,1,1,1,60417.97,3,SILVER,563,0
640,Spain,Female,49,4,97179.16,1,1,0,50511.99,2,GOLD,273,1
702,France,Male,55,3,260000.0,2,1,0,60923.06,2,DIAMOND,265,1
747,France,Male,66,5,0.0,1,1,0,85216.57,5,SILVER,212,0
585,Spain,Male,46,7,62153.29,1,1,1,169579.4,5,GOLD,457,0
692,France,Male,51,4,144704.44,2,1,1,58494.98,3,PLATINUM,324,0
705,France,Male,26,2,15094.3,3,1,1,167409.86,4,GOLD,301,1
732,France,Male,53,5,40413.7,1,1,0,44303.1,3,PLATINUM,770,1
604,France,Male,31,0,0.0,2,0,1,174553.38,4,SILVER,535,0
765,Germany,Male,46,6,112705.06,2,1,1,175977.11,3,PLATINUM,378,1
722,Germany,Male,36,6,0.0,3,1,0,70075.65,4,DIAMOND,50,1
662,France,Male,53,0,164979.88,1,1,1,32869.46,2,SILVER,190,0
632,France,Female,35,8,200338.05,1,1,1,141544.75,1,GOLD,487,1
745,France,Female,39,8,0.0,1,1,1,36580.87,5,SILVER,121,0
697,France,Male,45,5,64520.83,2,1,1,124450.6,3,SILVER,437,1
493,Germany,Female,53,7,0.0,2,0,0,159497.86,1,SILVER,546,0
691,France,Female,38,8,72334.8,1,1,1,71340.13,4,GOLD,636,0
473,Germany,Male,56,2,37656.71,1,1,0,119381.82,5,PLATINUM,498,1
612,Spain,Female,37,0,95868.73,1,1,0,131770.96,1,DIAMOND,487,1
683,France,Female,33,3,0.0,2,0,0,142790.25,3,GOLD,390,0
594,France,Male,53,10,0.0,1,1,0,31222.96,3,PLATINUM,339,0
657,Germany,Female,44,0,43563.43,4,1,1,126043.0,5,GOLD,544,1
609,Germany,Male,26,0,90296.18,1,1,0,27832.11,3,SILVER,380,0
760,France,Female,51,0,130618.59,1,0,0,176968.08,1,PLATINUM,343,0
763,Spain,Male,52,3,89157.24,3,0,1,78278.93,5,SILVER,715,0
578,Spain,Female,44,7,133715.71,1,0,1,80520.67,3,GOLD,136,0
596,Spain,Male,44,3,17370.4,1,0,1,128396.19,4,PLATINUM,450,0
