CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
803,France,Female,48,6,47420.64,1,0,1,182557.77,5,SILVER,774,0
638,France,Male,26,0,86133.73,2,1,1,63105.71,5,PLATINUM,735,0
445,France,Male,44,2,156868.22,1,1,0,88547.69,4,SILVER,673,0
603,Spain,Female,30,3,0.0,1,1,0,111917.65,4,GOLD,376,1
668,Germany,Female,66,6,0.0,2,0,0,183250.0,3,SILVER,237,1
614,France,Female,37,6,102901.15,1,1,0,163816.82,2,DIAMOND,586,0
709,Germany,Male,45,2,0.0,2,1,1,78227.75,1,DIAMOND,700,0
799,Spain,Male,43,7,84475.21,1,1,0,196980.79,3,DIAMOND,391,0
758,Spain,Male,45,6,0.0,1,0,1,17046.96,1,GOLD,284,1
792,Spain,Female,51,5,119848.66,1,1,1,16016.17,2,DIAMOND,454,0
664,Germany,Female,62,4,0.0,2,1,1,194079.55,1,SILVER,339,0
610,Germany,Female,40,0,0.0,1,1,1,69811.42,3,SILVER,650,1
827,Spain,Male,38,9,151927.76,1,1,1,46875.48,3,PLATINUM,438,1
601,Germany,Female,30,4,12855.3,2,1,1,23791.46,2,PLATINUM,358,0
568,Spain,Female,36,2,33051.22,3,0,0,36309.44,3,SILVER,450,1
591,Spain,Female,37,1,83542.98,1,1,1,104405.3,2,GOLD,559,0
673,Spain,Female,26,4,0.0,2,0,1,140145.82,3,GOLD,581,0
675,Spain,Male,39,10,18664.24,1,1,0,109695.26,4,DIAMOND,430,0
850,France,Male,63,10,0.0,1,1,0,27141.82,3,SILVER,410,1
719,France,Male,27,6,151911.13,1,1,0,196553.25,1,PLATINUM,465,0
560,Spain,Male,53,8,0.0,2,0,0,186699.99,1,DIAMOND,194,1
602,Germany,Male,34,6,0.0,1,1,0,15724.48,3,GOLD,284,1
658,Spain,Male,50,10,73459.5,1,1,1,112885.75,5,PLATINUM,339,0
601,Spain,Female,33,8,0.0,1,1,1,62931.41,3,DIAMOND,494,1
551,France,Male,35,6,152214.69,2,1,1,94777.65,1,PLATINUM,599,1
405,France,Female,52,2,118648.17,1,1,1,44528.52,5,GOLD,642,1
625,France,Male,55,10,0.0,1,0,0,189118.47,2,DIAMOND,402,0
840,Spain,Female,46,0,81506.64,4,1,1,35037.72,5,DIAMOND,446,1
570,France,Male,35,5,14245.38,1,0,0,153836.46,3,SILVER,433,0
598,Germany,Female,33,10,0.0,1,1,1,89501.37,3,SILVER,50,0
430,France,Male,33,7,4607.17,1,0,0,25044.82,1,DIAMOND,460,1
662,France,Female,36,2,47842.87,2,1,0,21849.23,3,DIAMOND,602,0
604,Germany,Female,37,4,0.0,3,1,0,28546.18,4,SILVER,656,1
717,Spain,Male,34,0,0.0,1,1,0,60215.73,2,DIAMOND,528,0
791,Germany,Male,47,4,0.0,4,1,1,146168.54,5,DIAMOND,412,0
653,Germany,Female,32,10,46654.41,2,1,0,64053.65,5,PLATINUM,348,0
515,Germany,Female,40,2,15465.62,1,1,0,172171.86,1,DIAMOND,606,0
677,France,Male,32,0,84501.62,1,1,0,53243.06,3,SILVER,329,0
525,France,Male,45,9,120557.18,2,1,0,198561.83,2,SILVER,539,1
596,Germany,Male,45,9,0.0,1,1,1,71322.3,3,SILVER,637,0
574,France,Female,46,8,0.0,2,1,0,84910.9,2,GOLD,209,1
623,Germany,Male,20,0,0.0,1,1,1,92665.23,2,PLATINUM,447,1
464,France,Male,41,2,170560.33,1,1,0,53054.27,5,DIAMOND,336,0
645,Germany,Female,41,6,0.0,2,1,0,108873.59,1,GOLD,778,1
639,France,Male,48,1,0.0,2,0,0,185979.38,5,SILVER,798,1
850,Germany,Male,35,1,22971.33,1,1,0,156374.86,2,GOLD,220,0
787,France,Female,38,1,113094.09,2,1,0,33834.73,4,SILVER,538,0
542,Germany,Male,31,8,54781.63,3,1,0,198156.87,4,GOLD,212,1
576,France,Male,38,8,100663.89,4,1,1,145939.49,1,GOLD,496,0
669,France,Male,19,5,0.0,1,1,0,29951.01,4,PLATINUM,302,0
580,France,Female,52,2,0.0,1,1,1,128364.15,5,GOLD,646,0
540,Spain,Female,40,3,94939.91,3,1,1,152128.57,3,GOLD,94,1
644,Spain,Male,32,7,204406.63,1,0,0,38015.35,4,GOLD,392,0
591,Germany,Male,51,6,0.0,2,1,0,62644.28,4,GOLD,709,1
578,Spain,Female,55,1,136523.1,3,1,1,104138.1,5,DIAMOND,553,1
734,Spain,Female,23,7,0.0,2,1,1,20766.47,2,SILVER,116,0
807,France,Male,38,2,179168.08,1,0,0,50970.87,4,GOLD,456,1
623,Spain,Male,31,0,82355.19,1,1,1,38018.94,4,SILVER,568,0
613,France,Male,44,2,0.0,1,1,0,131129.85,2,SILVER,892,1
659,France,Female,58,9,0.0,2,1,1,39862.39,2,GOLD,748,0
661,Germany,Male,44,3,0.0,1,1,1,151613.66,1,PLATINUM,105,0
627,France,Female,50,5,111825.99,2,1,0,38516.78,4,SILVER,349,1
713,Germany,Male,27,4,0.0,3,1,0,183642.39,5,GOLD,354,1
765,France,Female,49,1,0.0,2,1,0,12559.28,2,SILVER,633,1
575,Spain,Female,55,3,84195.03,2,0,0,10939.93,1,DIAMOND,400,0
587,Germany,Male,38,9,127674.02,4,1,0,18025.06,3,DIAMOND,559,0
689,Germany,Male,44,4,157188.65,1,1,1,11668.02,3,GOLD,675,1
685,Spain,Female,46,7,77929.61,3,1,0,130341.93,2,PLATINUM,105,1
533,Germany,Male,33,1,0.0,3,0,0,28882.0,5,DIAMOND,720,1
606,Spain,Female,59,9,13157.84,1,1,0,133155.89,5,GOLD,378,0
507,Germany,Female,48,10,0.0,2,1,1,112154.2,2,GOLD,244,1
556,Spain,Female,31,9,0.0,1,1,0,111071.59,4,PLATINUM,575,1
743,Spain,Male,24,7,76470.58,1,0,0,114648.63,5,SILVER,543,0
584,Germany,Female,33,7,0.0,1,0,1,183467.84,3,GOLD,570,0
768,Spain,Female,54,8,69239.91,1,1,0,89325.83,2,GOLD,496,0
715,Germany,Male,52,10,0.0,1,1,1,87252.32,4,GOLD,424,0
576,France,Male,38,4,18254.05,1,1,0,57579.2,4,GOLD,779,0
572,Germany,Female,33,10,0.0,3,1,1,74677.66,1,DIAMOND,523,1
695,Spain,Male,38,10,115222.45,2,0,1,155613.71,1,DIAMOND,454,0
836,France,Male,61,5,50480.01,1,0,0,45952.42,3,GOLD,239,1
558,Spain,Female,31,7,0.0,4,1,1,145640.49,3,GOLD,50,1
697,Germany,Female,42,3,0.0,1,1,1,42587.62,4,DIAMOND,587,1
616,Spain,Male,28,10,143030.26,1,1,0,197663.51,1,GOLD,446,0
668,France,Female,43,4,84021.46,2,1,1,169836.9,3,SILVER,460,0
671,Germany,Male,33,10,73943.23,2,0,1,147882.05,3,PLATINUM,332,0
547,France,Female,43,0,0.0,3,1,1,160948.39,1,GOLD,602,0
849,Spain,Female,38,8,0.0,1,1,1,128567.33,4,DIAMOND,490,0
683,Spain,Male,43,3,0.0,1,0,1,161206.28,4,GOLD,479,0
523,Germany,Male,38,3,0.0,2,1,0,116829.29,4,SILVER,439,1
677,France,Female,44,3,0.0,1,0,0,26442.43,3,GOLD,617,1
754,France,Male,36,10,36996.82,2,0,1,10409.51,3,GOLD,809,0
611,France,Male,40,10,0.0,1,1,0,147558.9,2,SILVER,724,1
742,France,Female,59,8,115181.39,2,1,0,136429.8,4,SILVER,649,1
678,Spain,Female,28,7,20678.47,4,1,0,145249.89,4,DIAMOND,180,0
773,Spain,Female,53,7,0.0,2,0,1,54119.26,2,GOLD,489,0
763,France,Female,31,6,83909.76,1,1,1,101297.25,2,GOLD,297,1
675,Germany,Male,44,7,0.0,1,1,1,80519.69,2,DIAMOND,263,1
749,France,Female,49,9,111205.25,1,1,0,36541.66,3,DIAMOND,309,1
689,Germany,Female,23,7,0.0,1,0,0,188803.31,1,PLATINUM,699,1
547,Germany,Male,40,5,76032.08,1,1,1,178354.79,2,PLATINUM,471,0
523,Germany,Male,43,7,102899.62,1,1,0,66517.24,5,DIAMOND,719,0
571,France,Female,56,8,0.0,3,0,0,31688.66,2,SILVER,341,1
638,France,Female,41,4,0.0,1,1,1,105626.22,2,PLATINUM,914,1
720,France,Male,32,3,96193.41,1,1,0,71732.64,2,SILVER,750,0
640,Spain,Female,40,9,0.0,1,1,1,169096.9,1,GOLD,315,0
653,France,Female,33,8,0.0,3,1,0,100527.65,5,PLATINUM,409,1
744,Spain,Male,33,7,0.0,1,1,0,192620.94,3,GOLD,482,0
802,Spain,Male,30,8,117192.14,2,1,1,73007.66,3,PLATINUM,514,1
497,France,Female,48,8,0.0,2,1,0,150209.64,1,DIAMOND,190,1
660,Spain,Male,28,9,0.0,2,1,1,126430.2,1,GOLD,382,0
803,Germany,Male,25,0,169397.62,1,1,0,91905.96,1,PLATINUM,50,1
771,Germany,Male,36,9,0.0,2,1,0,164673.24,4,GOLD,795,1
647,Germany,Female,31,0,78045.71,2,1,1,178571.9,3,SILVER,769,0
666,France,Male,34,5,103656.39,1,1,0,121072.09,4,SILVER,319,1
674,France,Male,34,6,144076.56,1,1,1,113866.2,5,DIAMOND,471,0
679,Spain,Male,29,4,73641.02,1,1,0,50572.06,2,GOLD,341,0
611,Spain,Female,23,3,94732.42,1,1,1,195739.87,1,DIAMOND,715,0
710,France,Female,37,7,111656.88,2,1,1,167966.65,1,GOLD,889,0
630,Germany,Female,30,7,57758.72,1,1,1,17475.09,3,DIAMOND,417,0
623,France,Female,40,5,51460.4,3,1,1,159161.65,2,DIAMOND,513,1
736,France,Male,38,6,0.0,1,0,1,94225.88,3,GOLD,687,1
676,Spain,Female,47,10,76862.89,1,0,1,162087.01,2,PLATINUM,672,0
545,France,Female,40,3,191783.16,1,0,1,39045.77,5,PLATINUM,720,0
577,Germany,Male,39,3,0.0,3,0,0,107241.47,1,PLATINUM,427,0
570,France,Male,55,7,89207.64,4,1,1,17819.06,5,GOLD,422,1
712,France,Male,39,4,59984.38,1,1,1,183282.84,4,DIAMOND,262,0
618,France,Female,24,2,24835.1,1,0,0,82544.97,3,GOLD,452,1
681,Spain,Female,42,7,65828.64,1,1,1,91287.61,1,DIAMOND,377,0
625,France,Male,46,5,0.0,1,1,0,77717.75,3,DIAMOND,251,1
592,Spain,Male,45,4,56833.72,2,1,0,166749.08,4,SILVER,217,0
644,France,Female,54,9,0.0,3,0,0,105835.69,4,DIAMOND,498,1
640,Germany,Female,21,1,0.0,2,0,0,26694.58,2,GOLD,495,1
755,France,Male,54,0,29194.42,1,1,1,163532.74,2,GOLD,128,1
713,France,Male,48,0,0.0,2,1,0,175946.48,3,DIAMOND,475,0
574,Spain,Male,44,9,0.0,2,0,0,107104.89,3,SILVER,354,1
655,Germany,Female,53,3,174572.26,1,1,1,60542.24,4,GOLD,887,1
630,France,Female,28,2,86082.31,1,1,1,15583.29,3,PLATINUM,206,0
755,France,Female,48,10,0.0,1,1,0,106934.83,2,GOLD,302,0
729,Germany,Male,37,3,0.0,1,0,0,25779.35,1,GOLD,484,0
819,France,Female,42,0,51790.59,1,1,0,163410.15,4,GOLD,268,1
683,France,Female,26,6,260000.0,2,1,0,71783.48,2,DIAMOND,363,0
693,Germany,Male,34,0,154520.72,1,1,0,116857.25,1,GOLD,641,0
657,Germany,Male,46,5,102275.41,1,0,0,145291.06,5,GOLD,434,0
850,France,Male,19,5,91057.82,1,0,1,95656.95,4,SILVER,91,0
755,France,Male,43,1,0.0,1,1,0,180135.89,5,DIAMOND,480,0
751,Germany,Female,28,1,0.0,2,1,0,51897.31,3,DIAMOND,342,1
743,Spain,Male,33,5,138502.47,1,0,0,78706.04,2,DIAMOND,542,1
738,France,Female,48,4,140299.14,2,0,0,99363.93,1,DIAMOND,663,0
670,Spain,Female,18,2,0.0,4,0,1,136182.99,4,SILVER,151,1
668,Germany,Female,49,3,0.0,2,0,1,83011.57,5,SILVER,420,0
556,Germany,Male,47,2,0.0,4,1,0,179238.31,4,GOLD,706,1
688,Spain,Female,42,5,202459.85,2,1,0,116542.03,5,GOLD,388,1
538,France,Female,38,4,12680.22,2,1,0,104992.53,3,GOLD,266,1
577,France,Female,31,8,0.0,2,1,0,98218.31,3,GOLD,375,1
678,Germany,Female,38,3,126097.42,2,0,1,79679.43,5,PLATINUM,553,1
766,France,Female,29,5,114800.95,2,0,0,118184.44,3,GOLD,494,0
734,France,Male,36,1,61128.67,2,1,0,163341.27,2,GOLD,890,0
647,Spain,Female,29,4,86821.6,2,1,0,51635.79,1,DIAMOND,160,0
800,France,Female,64,3,0.0,1,1,1,145094.01,2,GOLD,438,1
607,Spain,Female,27,2,0.0,1,1,1,74190.45,3,SILVER,179,0
699,Spain,Male,47,6,55177.18,1,0,0,139553.17,3,GOLD,62,0
674,Spain,Male,26,1,159195.69,1,1,0,103017.45,2,SILVER,536,1
613,Spain,Male,18,9,54507.23,2,0,1,67417.77,4,GOLD,131,0
568,France,Female,31,0,83340.09,1,1,1,74781.74,4,SILVER,68,0
612,France,Male,54,8,0.0,1,1,0,61401.1,2,PLATINUM,50,1
594,Germany,Male,32,0,128716.27,1,1,0,84684.53,4,PLATINUM,476,1
551,France,Female,44,0,106659.0,1,1,1,154373.24,2,PLATINUM,460,0
649,France,Female,28,7,234819.69,2,1,0,79354.21,3,GOLD,365,1
741,Spain,Female,42,9,0.0,2,1,0,43912.37,2,DIAMOND,292,1
844,Spain,Female,28,6,0.0,3,1,0,120140.07,2,GOLD,340,0
691,France,Male,47,0,0.0,1,1,1,115921.36,3,PLATINUM,50,0
765,Germany,Female,35,1,0.0,1,1,0,79213.8,5,PLATINUM,484,1
657,Germany,Male,45,10,91938.73,2,1,0,175187.71,4,GOLD,919,0
579,Spain,Male,53,7,28433.53,1,1,1,99836.96,4,PLATINUM,266,0
596,Spain,Male,34,0,74726.68,1,0,1,78671.86,4,SILVER,406,0
660,Spain,Male,26,6,12898.48,2,1,1,22881.24,4,SILVER,567,0
772,France,Female,36,9,108223.54,2,1,1,19407.93,3,GOLD,529,0
628,Germany,Male,53,1,143628.73,1,1,0,46717.8,2,DIAMOND,401,1
534,Germany,Male,29,7,3479.9,1,1,1,142216.2,5,SILVER,323,0
777,France,Female,46,9,0.0,2,1,0,152216.74,5,PLATINUM,348,1
663,Germany,Male,46,3,17365.26,3,0,1,35439.43,1,PLATINUM,169,0
643,Germany,Female,51,6,0.0,2,1,0,104045.12,2,SILVER,564,1
783,France,Female,36,9,29995.66,3,1,0,98088.64,3,DIAMOND,649,0
606,France,Male,51,2,0.0,3,1,1,56702.87,3,SILVER,375,1
460,Germany,Female,46,10,12229.54,1,1,1,91964.73,5,PLATINUM,279,0
731,Germany,Female,36,0,42392.69,1,1,0,132343.56,5,GOLD,651,1
792,Germany,Female,48,8,172195.26,1,0,0,49352.36,3,SILVER,297,1
779,France,Female,40,0,0.0,1,1,1,157849.21,1,GOLD,482,0
616,Spain,Female,27,9,0.0,2,1,1,53799.49,3,DIAMOND,196,1
498,France,Male,52,0,54106.17,1,1,0,52462.91,5,PLATINUM,588,1
572,Germany,Male,42,5,149584.42,2,1,1,104624.59,5,PLATINUM,369,1
690,Germany,Female,52,6,0.0,4,1,1,46440.57,3,SILVER,239,1
624,France,Male,33,1,0.0,1,1,0,71339.55,2,GOLD,547,1
555,Germany,Male,36,5,50977.7,3,1,1,189759.78,2,DIAMOND,551,0
627,Spain,Female,43,7,202299.95,2,1,1,58644.58,2,DIAMOND,735,0
726,Spain,Male,60,4,0.0,1,1,0,127928.8,3,GOLD,277,1
628,Germany,Male,35,10,33547.28,4,1,0,162255.25,1,DIAMOND,429,0
706,France,Female,36,6,0.0,1,0,0,115127.05,3,DIAMOND,124,1
608,Germany,Male,34,6,114874.6,2,0,1,56852.61,5,DIAMOND,588,0
680,Spain,Male,37,0,0.0,1,1,0,110969.13,1,SILVER,502,0
577,Spain,Female,45,4,0.0,1,1,1,144509.6,3,PLATINUM,532,1
720,France,Female,44,10,64203.95,2,0,1,103644.73,1,DIAMOND,50,0
561,Germany,Male,36,8,5520.94,2,1,1,123508.74,5,DIAMOND,450,1
544,France,Female,57,9,83936.85,1,1,1,170047.07,4,SILVER,339,0
593,Spain,Male,43,4,87932.78,1,1,1,64483.23,1,GOLD,407,1
731,Spain,Female,39,9,0.0,2,1,0,135147.72,3,DIAMOND,654,1
651,Spain,Male,44,10,0.0,1,0,0,71535.85,2,DIAMOND,50,0
645,Spain,Female,67,10,53592.76,2,1,0,72219.31,4,DIAMOND,698,1
544,France,Male,40,8,0.0,2,0,0,66002.2,3,DIAMOND,528,1
639,Spain,Male,30,4,50853.53,2,0,0,33735.08,1,DIAMOND,173,0
668,Spain,Female,18,10,190123.14,3,1,1,44839.69,3,GOLD,461,1
602,France,Female,43,4,0.0,1,0,1,15129.41,2,SILVER,992,0
593,Germany,Female,34,0,183868.15,3,1,1,121608.63,3,GOLD,581,0
623,France,Male,28,7,0.0,2,1,0,165568.46,2,GOLD,134,0
721,France,Male,27,1,147250.14,3,1,1,194407.6,2,SILVER,415,0
586,France,Male,48,7,183587.2,1,1,0,74206.25,1,SILVER,424,0
773,France,Male,19,8,84164.37,1,1,1,23617.17,5,DIAMOND,90,0
718,France,Male,28,7,143738.65,2,0,0,115811.98,3,GOLD,191,0
627,Germany,Male,54,10,187390.9,2,1,0,69788.49,1,PLATINUM,223,1
713,Spain,Female,26,8,0.0,2,1,1,186341.2,3,GOLD,537,0
600,Spain,Male,53,3,111061.74,3,1,1,116381.92,3,DIAMOND,306,1
621,Germany,Male,41,6,126677.14,1,0,0,15844.97,2,GOLD,464,1
690,Germany,Male,20,10,0.0,1,0,0,30607.99,3,SILVER,447,0
727,France,Female,50,9,172959.15,2,0,0,76520.96,2,SILVER,557,0
719,France,Female,39,5,0.0,1,1,0,175866.52,5,GOLD,347,0
582,Germany,Male,47,10,105921.42,2,1,1,179100.74,4,GOLD,586,0
620,Spain,Male,48,5,0.0,2,1,1,188485.57,5,SILVER,767,1
735,Germany,Female,47,2,91414.97,1,1,1,131490.86,4,PLATINUM,313,0
710,Spain,Female,49,3,212348.75,1,1,1,158530.7,1,GOLD,391,0
748,France,Female,35,4,0.0,1,1,0,101085.9,2,GOLD,253,1
774,Spain,Male,30,0,0.0,2,1,0,186978.49,3,SILVER,580,1
759,France,Female,35,8,0.0,4,1,1,66047.97,4,DIAMOND,552,1
660,Germany,Male,46,3,69676.67,2,1,0,178007.19,5,SILVER,516,0
846,France,Male,32,4,33588.46,2,0,0,87075.45,3,SILVER,535,0
616,France,Male,22,0,0.0,1,0,1,148717.21,2,PLATINUM,387,0
500,France,Female,40,4,0.0,2,1,1,106873.28,3,SILVER,492,0
563,Spain,Female,40,5,40661.58,2,0,0,50440.0,5,DIAMOND,569,0
795,Spain,Male,36,3,110156.86,2,1,0,156055.48,1,DIAMOND,815,0
710,Germany,Male,53,4,52776.14,1,1,0,36961.87,3,SILVER,525,0
643,Germany,Female,32,2,111974.27,1,1,0,139912.0,1,DIAMOND,627,0
702,France,Female,38,1,125500.8,2,1,0,70224.57,4,SILVER,261,1
664,France,Male,34,0,0.0,1,0,1,193016.38,3,SILVER,749,0
662,France,Female,67,1,139945.13,2,1,0,92521.56,3,GOLD,352,1
658,France,Male,28,6,91108.03,4,1,1,15362.45,5,DIAMOND,51,1
700,Spain,Female,39,4,133073.18,2,0,0,83037.66,2,GOLD,629,1
497,France,Male,46,1,11092.7,1,1,0,105609.43,4,SILVER,541,0
570,Spain,Female,32,1,0.0,2,1,0,174889.71,3,PLATINUM,426,1
