CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
672,Germany,Male,51,9,0.0,2,0,1,153286.41,5,SILVER,490,0
741,Germany,Male,41,6,0.0,1,1,0,110001.35,2,DIAMOND,509,0
721,Germany,Male,39,6,0.0,2,1,1,75377.86,2,DIAMOND,480,0
683,Germany,Female,37,7,0.0,2,0,0,188112.76,5,PLATINUM,438,0
710,Germany,Male,29,8,113175.28,2,1,0,74256.88,5,GOLD,66,0
806,France,Female,61,1,116595.4,2,0,0,133614.15,1,PLATINUM,373,1
850,Germany,Female,33,5,0.0,4,1,0,32559.91,3,DIAMOND,600,0
581,Germany,Male,31,7,305.22,1,1,0,138717.1,4,SILVER,447,0
634,Germany,Male,40,2,0.0,1,1,0,99182.99,2,SILVER,137,0
740,Germany,Female,51,10,0.0,1,1,0,154476.88,1,DIAMOND,561,0
617,Germany,Female,52,5,84361.22,2,0,1,104449.61,4,DIAMOND,287,0
551,Spain,Female,47,2,0.0,1,1,0,92413.48,2,DIAMOND,513,0
644,Germany,Male,48,3,0.0,2,1,1,21414.13,1,GOLD,379,0
639,Germany,Female,36,8,93343.62,1,1,1,167144.23,5,DIAMOND,130,0
683,Germany,Female,32,10,92189.89,3,0,1,158205.1,2,DIAMOND,518,0
586,Germany,Female,28,7,87130.42,4,1,1,162436.65,1,DIAMOND,438,1
749,Germany,Female,46,1,0.0,1,1,1,107263.54,5,GOLD,444,0
756,Germany,Female,34,0,0.0,1,1,1,64308.04,4,GOLD,488,0
680,Germany,Female,52,9,0.0,1,1,1,95281.47,3,DIAMOND,493,0
655,Germany,Female,40,8,166285.72,2,0,1,160397.04,3,PLATINUM,483,0
629,Germany,Male,36,3,96863.75,1,0,1,159938.66,1,PLATINUM,452,1
708,France,Male,38,5,0.0,1,1,0,26855.09,3,SILVER,529,0
585,Spain,Female,63,9,17972.39,3,1,0,120719.71,4,GOLD,578,1
829,Germany,Female,29,7,0.0,1,1,0,198499.33,5,PLATINUM,717,0
773,Germany,Male,37,5,69546.78,2,1,0,161734.73,3,DIAMOND,407,1
700,Germany,Male,39,8,0.0,2,0,1,113888.48,1,GOLD,680,0
648,Spain,Female,39,5,0.0,2,0,0,188253.34,4,PLATINUM,637,0
669,Germany,Female,43,5,176929.93,2,1,0,68026.77,5,PLATINUM,538,0
767,Germany,Male,34,1,0.0,1,1,0,94771.74,1,DIAMOND,468,1
757,Germany,Female,43,0,89761.87,2,0,0,181649.98,1,SILVER,778,0
517,Germany,Female,36,1,37201.15,1,1,0,26456.22,2,GOLD,531,0
663,Germany,Female,44,5,118888.46,4,1,0,42224.39,2,GOLD,547,0
444,Spain,Female,24,2,0.0,1,1,0,133954.5,2,PLATINUM,757,0
635,Germany,Female,42,2,24873.21,2,1,1,192210.05,2,GOLD,525,0
623,Germany,Female,35,8,0.0,1,1,1,124443.28,3,SILVER,292,0
557,France,Female,42,4,99687.28,1,0,0,81184.89,1,GOLD,526,1
583,Germany,Male,23,8,184837.25,1,0,0,38514.07,3,SILVER,508,0
660,Spain,Female,46,1,128692.12,3,0,0,143506.89,5,GOLD,265,1
665,Germany,Male,58,10,84677.17,1,1,0,27276.16,4,DIAMOND,243,0
570,Germany,Female,45,7,158838.85,3,1,0,56589.91,3,GOLD,299,0
485,Germany,Female,30,2,92709.79,2,1,1,149793.95,3,DIAMOND,317,0
623,Germany,Male,46,2,140314.89,2,0,0,105255.45,4,GOLD,189,1
636,Germany,Male,29,9,0.0,2,1,0,14640.87,3,GOLD,348,0
579,Germany,Female,46,4,0.0,3,1,0,75162.11,2,GOLD,717,1
696,Germany,Female,47,4,82062.57,1,1,1,11817.75,5,SILVER,554,0
610,Spain,Male,47,9,0.0,1,1,1,106726.8,3,PLATINUM,352,1
583,Spain,Female,38,6,152270.53,2,0,0,15148.78,3,DIAMOND,216,0
536,Germany,Male,38,10,30769.0,2,0,0,162989.78,1,DIAMOND,322,1
679,Spain,Female,26,10,0.0,2,1,1,83529.82,4,PLATINUM,365,0
812,Germany,Male,40,5,0.0,2,1,1,70283.77,3,GOLD,689,0
562,France,Male,58,1,0.0,3,1,1,108301.03,2,SILVER,494,1
802,Germany,Male,26,7,31490.0,2,1,1,199216.09,2,PLATINUM,51,0
605,Germany,Male,41,8,57789.92,2,1,0,66581.42,1,DIAMOND,679,1
713,Germany,Male,42,4,11750.37,1,1,0,142616.84,4,SILVER,239,0
651,Germany,Female,37,5,136638.45,1,1,0,116961.44,5,SILVER,694,0
619,Germany,Male,28,0,0.0,1,1,0,152085.12,4,PLATINUM,458,1
706,Germany,Male,36,6,115690.87,4,1,0,179399.86,5,GOLD,554,1
650,Germany,Male,49,10,0.0,2,1,1,193274.01,2,SILVER,426,0
697,Germany,Male,44,6,143936.23,2,1,0,84006.66,2,DIAMOND,470,0
533,Germany,Female,29,4,82784.84,1,1,0,68596.01,4,PLATINUM,533,0
628,Germany,Female,36,6,164569.52,2,0,1,72091.27,3,SILVER,348,0
666,Germany,Male,26,7,17203.27,2,1,0,192632.22,5,DIAMOND,301,0
655,Spain,Female,44,7,13258.92,1,1,1,173418.59,1,SILVER,463,0
562,Germany,Male,38,4,0.0,1,0,0,116201.29,4,SILVER,458,1
769,Spain,Male,44,10,0.0,2,0,1,54381.07,1,GOLD,625,0
531,Spain,Female,41,0,39015.07,4,1,0,195401.1,2,DIAMOND,658,1
558,Germany,Male,38,0,39164.08,1,1,0,125706.04,3,DIAMOND,594,1
766,Germany,Female,22,1,170894.18,2,1,0,135542.15,5,GOLD,478,0
552,Germany,Female,42,6,77284.46,1,0,1,32549.06,4,PLATINUM,541,0
612,Germany,Female,36,0,73355.46,1,0,1,20983.07,2,PLATINUM,624,1
617,Germany,Female,39,5,43566.15,2,1,1,123111.37,2,DIAMOND,720,0
555,Germany,Male,35,1,0.0,4,1,0,152489.13,1,DIAMOND,539,1
679,Germany,Female,39,9,0.0,3,0,1,72246.78,4,PLATINUM,590,0
768,Spain,Female,33,5,0.0,1,1,0,63456.46,5,SILVER,747,1
622,Spain,Female,18,9,135230.8,1,1,1,189535.79,1,SILVER,484,0
547,Germany,Female,55,7,123897.53,1,1,1,144883.7,1,SILVER,510,0
607,Germany,Male,30,3,107658.04,1,1,0,118236.92,2,SILVER,459,1
625,Germany,Female,24,0,0.0,2,1,1,152555.23,4,PLATINUM,403,0
658,Germany,Male,28,0,42822.91,1,1,1,36496.99,3,SILVER,200,1
706,Germany,Female,46,6,0.0,1,1,0,40306.0,2,PLATINUM,518,0
593,Spain,Female,30,9,24501.04,1,1,1,36277.19,3,GOLD,658,1
561,Spain,Male,29,3,144898.06,2,1,0,53397.47,3,DIAMOND,750,0
621,Spain,Male,42,5,3383.22,1,1,0,64118.02,4,DIAMOND,318,0
639,Germany,Male,30,1,0.0,3,0,1,60259.55,2,PLATINUM,146,0
850,France,Female,18,9,54253.48,2,1,0,90330.93,5,DIAMOND,147,0
662,Germany,Male,50,9,71139.93,2,0,1,65396.28,2,PLATINUM,323,1
836,Germany,Female,49,2,209551.99,1,1,0,80430.93,5,DIAMOND,717,1
552,Germany,Female,60,7,0.0,1,1,0,64435.74,1,PLATINUM,229,0
581,Germany,Male,53,10,103871.58,2,0,0,33317.76,4,GOLD,160,1
556,Germany,Female,44,8,198669.91,2,1,0,101854.33,1,PLATINUM,426,0
349,Germany,Male,36,1,0.0,1,0,0,23934.91,3,SILVER,104,0
756,Germany,Male,24,5,91225.85,2,1,0,43887.52,5,DIAMOND,326,1
641,Germany,Female,42,10,0.0,4,0,1,92673.75,3,DIAMOND,364,1
660,Germany,Female,34,4,132819.85,1,1,1,103176.11,5,GOLD,276,0
598,Germany,Female,18,3,163689.26,1,0,1,199283.41,5,DIAMOND,134,0
648,France,Male,40,6,91396.89,1,1,1,145708.08,5,GOLD,479,0
559,Spain,Male,47,10,0.0,2,1,0,57842.99,3,PLATINUM,459,0
776,Spain,Female,39,5,0.0,3,1,0,11559.42,5,SILVER,482,1
678,Germany,Female,36,8,0.0,1,1,1,77246.8,2,PLATINUM,525,0
531,Spain,Male,36,6,0.0,3,1,1,83160.91,4,GOLD,464,0
661,Germany,Male,39,10,0.0,1,1,1,110674.96,2,GOLD,632,0
610,Germany,Male,50,0,85386.28,2,0,1,196334.66,1,DIAMOND,541,0
574,Germany,Male,63,2,34239.88,2,1,1,100770.99,3,SILVER,202,0
686,Germany,Female,32,0,22934.07,2,1,0,110352.52,3,DIAMOND,389,0
518,Germany,Male,36,8,155225.13,4,0,1,162847.25,2,SILVER,163,0
717,Germany,Male,36,6,0.0,2,0,1,177357.49,5,GOLD,779,0
650,Germany,Male,40,1,162839.79,1,1,1,133806.5,1,GOLD,180,0
704,Spain,Female,50,4,70977.33,3,0,1,41122.26,3,SILVER,335,1
508,Germany,Male,57,4,0.0,2,0,0,126457.87,4,DIAMOND,150,1
719,Germany,Female,34,4,159712.47,4,0,0,29233.81,5,PLATINUM,457,1
641,France,Male,42,9,0.0,2,1,0,135231.51,2,PLATINUM,113,0
823,Germany,Female,43,1,91144.93,3,1,1,58772.77,1,SILVER,101,0
555,Germany,Male,27,4,0.0,3,1,0,97236.53,4,SILVER,296,1
681,Spain,Female,20,0,0.0,2,1,0,12642.69,3,PLATINUM,501,0
452,Spain,Female,42,6,81612.13,1,1,1,100966.15,2,DIAMOND,532,1
640,Germany,Male,41,9,51268.94,1,1,1,29111.1,4,DIAMOND,854,0
623,Germany,Female,39,8,127620.28,1,1,0,125952.35,2,PLATINUM,483,0
656,Spain,Female,46,8,0.0,2,0,0,57817.11,2,DIAMOND,372,0
566,Germany,Female,32,6,0.0,1,0,1,199703.92,2,PLATINUM,320,0
640,Germany,Female,35,6,0.0,2,1,0,44958.29,5,GOLD,623,0
683,Germany,Female,32,6,51529.84,2,1,1,61360.57,3,DIAMOND,523,0
605,Spain,Male,32,1,101189.66,1,1,0,89037.0,4,PLATINUM,331,0
594,Germany,Female,33,4,119118.78,2,0,1,118812.99,1,PLATINUM,303,0
621,Germany,Male,43,10,2144.16,1,0,1,93517.94,2,PLATINUM,197,0
572,Germany,Male,46,0,75332.74,1,1,1,92610.65,1,GOLD,403,0
766,Germany,Male,43,3,99430.09,2,1,1,114450.98,5,PLATINUM,580,0
663,Germany,Female,40,2,0.0,2,1,0,133630.58,2,SILVER,666,1
543,Germany,Male,43,8,219268.06,3,0,0,109444.84,1,DIAMOND,350,0
492,Germany,Female,19,7,8889.53,1,1,0,22061.09,3,GOLD,79,0
616,Spain,Male,50,4,73761.18,1,1,0,75376.13,5,PLATINUM,429,1
683,Germany,Male,33,7,67101.86,1,0,1,98468.66,4,PLATINUM,336,0
689,Spain,Male,44,1,96042.95,1,1,1,124460.21,4,PLATINUM,220,0
474,Germany,Male,31,6,60639.06,4,1,0,131130.48,2,DIAMOND,452,0
720,Germany,Female,47,9,0.0,1,1,1,44860.18,4,GOLD,381,0
659,Germany,Male,45,0,132630.51,2,1,1,64641.88,4,SILVER,50,0
693,Germany,Female,23,10,93505.78,1,1,1,136051.66,2,GOLD,430,0
693,Spain,Male,42,2,0.0,2,0,0,105181.48,5,DIAMOND,353,1
646,Spain,Male,31,9,0.0,2,1,0,135519.96,2,PLATINUM,322,0
820,Germany,Male,23,5,66503.16,4,1,1,144094.72,3,SILVER,256,0
547,Germany,Female,51,4,112410.69,1,1,0,69284.81,1,SILVER,785,1
462,Spain,Male,40,5,0.0,1,1,0,40720.46,2,DIAMOND,509,0
606,France,Female,36,8,0.0,2,0,0,40637.62,1,DIAMOND,548,1
573,Germany,Male,36,8,0.0,2,1,0,42721.48,1,PLATINUM,286,0
555,Germany,Male,49,5,0.0,1,1,0,11858.78,2,DIAMOND,430,0
603,Germany,Male,52,9,0.0,2,1,1,151216.08,3,DIAMOND,434,0
607,Germany,Male,24,1,0.0,2,1,0,164417.08,2,DIAMOND,236,0
651,Germany,Female,23,3,0.0,1,1,1,151106.11,5,PLATINUM,800,0
664,Germany,Male,38,5,85609.7,2,1,1,105582.29,4,SILVER,546,0
676,Germany,Male,24,1,98771.92,1,1,0,149574.35,1,PLATINUM,118,0
501,Germany,Male,33,0,0.0,2,1,0,102988.66,3,SILVER,661,0
568,Germany,Female,28,6,164999.42,2,1,0,109147.74,2,SILVER,475,0
595,France,Male,22,3,106306.91,3,1,0,123802.03,4,SILVER,366,0
550,Germany,Female,25,1,2282.76,2,0,1,33385.7,5,PLATINUM,883,0
778,Spain,Female,45,5,32389.42,1,1,1,167027.13,4,PLATINUM,552,0
636,Germany,Male,44,9,65672.94,1,0,0,177573.0,1,GOLD,133,0
694,Germany,Female,32,5,99972.08,1,1,1,144480.64,5,PLATINUM,158,1
600,Germany,Female,35,1,0.0,1,1,1,65908.84,2,DIAMOND,480,0
658,Germany,Male,29,2,152133.72,2,0,0,17051.79,3,SILVER,518,0
585,Germany,Female,49,6,73947.79,4,1,0,117720.87,5,DIAMOND,455,1
546,Spain,Female,36,0,0.0,1,0,1,74709.22,3,PLATINUM,219,0
775,Spain,Male,51,1,11620.21,4,0,1,59328.37,4,PLATINUM,699,0
465,Germany,Male,42,9,125803.6,2,0,1,49668.66,5,SILVER,486,0
620,Spain,Female,54,3,165410.61,3,0,0,45778.18,5,GOLD,317,1
738,Spain,Female,31,8,140413.57,2,0,0,80581.59,4,SILVER,450,0
807,Germany,Male,20,5,0.0,1,0,1,79064.98,5,SILVER,270,0
745,Germany,Male,52,4,4135.45,3,0,0,174336.37,4,DIAMOND,399,1
625,Germany,Female,23,10,37951.33,2,1,1,139460.01,5,PLATINUM,202,0
644,France,Male,50,2,0.0,1,0,1,128147.5,3,PLATINUM,240,1
593,Spain,Female,47,0,0.0,2,0,1,17085.4,1,PLATINUM,249,0
819,Germany,Female,73,10,157600.65,2,0,0,123022.9,1,SILVER,133,1
696,Germany,Male,57,10,30475.52,2,1,0,171149.42,1,SILVER,711,1
723,France,Male,42,10,0.0,1,1,0,101020.04,3,DIAMOND,642,0
584,Germany,Female,40,5,151983.44,1,1,0,60352.74,1,DIAMOND,408,0
812,Germany,Male,38,2,219898.46,1,1,1,105732.57,3,PLATINUM,407,0
728,France,Male,47,3,93795.21,1,1,0,172976.36,3,PLATINUM,595,0
574,France,Female,32,1,0.0,1,0,1,73553.4,1,DIAMOND,503,0
588,France,Male,36,5,4475.61,1,0,1,189506.2,1,DIAMOND,389,0
751,Spain,Male,61,3,0.0,2,0,0,108467.19,4,DIAMOND,693,1
751,Spain,Female,41,5,0.0,2,1,1,27835.4,3,GOLD,479,1
618,Germany,Female,36,2,47201.77,2,1,1,59141.11,1,DIAMOND,408,0
734,Spain,Female,52,7,100456.62,1,1,1,178466.96,1,SILVER,163,0
658,Germany,Female,18,0,24861.64,2,0,0,76480.57,2,PLATINUM,515,0
764,Germany,Male,18,2,0.0,1,1,1,195989.97,5,DIAMOND,286,0
669,Germany,Male,31,10,65729.24,2,1,0,97652.18,1,GOLD,444,1
602,Germany,Male,50,7,0.0,4,0,0,191347.29,4,SILVER,505,0
680,France,Male,36,2,62605.22,3,0,0,172345.03,4,GOLD,615,0
585,Germany,Male,37,6,0.0,3,1,0,61966.81,3,SILVER,201,1
703,Germany,Female,32,0,0.0,1,1,0,183976.04,3,GOLD,659,1
677,Spain,Female,28,10,0.0,1,0,1,190304.61,1,GOLD,388,0
617,Germany,Male,39,3,87492.44,2,1,0,31162.2,1,SILVER,479,1
715,Germany,Male,44,4,45256.74,2,0,0,118286.38,5,PLATINUM,327,0
730,France,Female,37,3,0.0,2,1,1,165411.33,3,PLATINUM,405,0
590,Spain,Female,46,5,0.0,1,0,1,168018.13,5,PLATINUM,680,0
640,Germany,Male,40,2,0.0,1,1,1,126530.0,3,GOLD,315,0
761,Germany,Female,30,1,66171.27,1,0,1,117767.12,5,SILVER,221,0
629,Germany,Male,28,4,0.0,3,1,1,64508.67,3,PLATINUM,358,0
537,Spain,Female,32,3,0.0,2,1,1,58479.68,5,PLATINUM,50,1
850,Germany,Male,61,3,79552.55,2,1,1,31087.5,2,DIAMOND,187,0
723,France,Male,32,7,158038.25,1,0,0,60100.13,2,DIAMOND,251,0
595,Germany,Female,46,8,111393.54,2,0,1,196012.59,5,PLATINUM,458,1
584,Germany,Male,31,3,0.0,1,1,0,89770.68,2,PLATINUM,791,0
608,Germany,Female,25,9,47675.75,1,1,0,30452.17,1,PLATINUM,250,0
558,Germany,Female,21,4,0.0,1,1,1,133788.3,4,SILVER,406,1
691,Germany,Male,29,10,0.0,1,1,0,53015.04,5,DIAMOND,445,0
758,Germany,Male,32,3,0.0,1,1,0,70355.48,5,PLATINUM,284,0
581,Germany,Male,26,0,0.0,2,0,1,60062.3,5,GOLD,752,0
730,Spain,Male,39,5,87412.38,1,1,0,85927.69,5,PLATINUM,725,0
616,Germany,Female,37,2,144456.53,2,0,1,176896.04,1,SILVER,470,0
547,Germany,Male,41,1,65571.27,1,1,0,157563.06,4,DIAMOND,438,1
628,Germany,Male,26,4,161582.93,1,1,0,146724.81,1,PLATINUM,493,0
598,France,Female,56,4,0.0,1,0,0,185407.05,5,DIAMOND,198,0
613,Germany,Male,36,6,57793.23,2,0,0,46833.33,3,DIAMOND,542,0
584,Germany,Male,44,7,0.0,2,1,1,18914.78,5,SILVER,429,0
663,Germany,Female,29,9,148517.14,3,1,1,63742.32,4,SILVER,696,0
599,Germany,Female,35,1,152279.92,1,1,0,199668.26,1,SILVER,886,1
635,France,Male,23,1,0.0,3,1,1,72439.35,2,DIAMOND,591,1
623,Germany,Male,57,2,138632.28,1,1,0,191878.36,4,DIAMOND,201,1
662,Germany,Male,46,4,0.0,1,1,1,148400.3,3,GOLD,439,0
667,Germany,Male,40,7,114437.31,1,0,0,36935.9,5,PLATINUM,280,0
727,Spain,Male,30,1,0.0,3,1,1,121017.91,3,DIAMOND,514,1
679,Germany,Male,52,3,0.0,2,1,0,156889.9,2,PLATINUM,385,1
529,Spain,Male,48,2,75801.62,1,1,0,118281.67,5,PLATINUM,445,0
722,Germany,Male,45,10,0.0,2,1,1,91020.87,2,GOLD,517,0
658,Germany,Female,50,1,105741.22,3,1,0,178463.21,4,SILVER,433,0
695,Germany,Female,44,3,29164.87,1,0,1,84831.76,4,SILVER,478,0
612,Germany,Female,59,5,45022.03,2,1,0,197181.93,1,GOLD,334,1
673,Spain,Female,48,9,131929.52,2,1,1,39616.77,4,SILVER,835,1
738,Germany,Female,28,3,0.0,2,1,0,132141.29,2,PLATINUM,388,0
667,Spain,Male,45,9,57692.8,1,0,1,52877.82,2,DIAMOND,608,0
602,France,Male,40,5,82583.03,2,1,0,149802.14,5,PLATINUM,370,0
575,Germany,Male,62,5,44405.95,1,1,0,153609.95,1,GOLD,537,1
596,Germany,Female,21,10,47818.81,2,1,0,144029.99,3,GOLD,561,0
648,Germany,Male,35,1,22290.31,1,1,0,108956.45,5,GOLD,484,0
568,Germany,Male,37,8,0.0,4,1,0,28170.29,3,DIAMOND,636,0
489,Germany,Male,48,9,98917.91,1,0,0,167020.03,2,SILVER,505,0
787,Spain,Male,36,9,0.0,1,1,0,55130.53,1,PLATINUM,562,0
521,Spain,Female,32,3,39859.21,2,0,0,131455.26,3,SILVER,434,0
629,Germany,Male,35,2,0.0,2,1,1,58826.8,3,SILVER,504,1
511,Germany,Female,52,5,86195.86,3,1,1,118351.15,5,PLATINUM,512,1
607,Germany,Male,57,8,0.0,2,1,1,180069.65,2,PLATINUM,899,0
720,Germany,Male,41,9,62188.39,3,0,0,170965.11,1,GOLD,640,0
631,Germany,Female,35,8,0.0,1,0,1,92528.09,3,SILVER,199,0
561,Germany,Female,36,4,57680.88,1,1,1,13993.22,2,DIAMOND,387,0
644,Germany,Female,29,2,39016.56,1,1,0,199629.37,5,DIAMOND,548,0
815,Germany,Female,45,4,98036.18,1,0,0,64914.88,3,GOLD,230,0
680,Spain,Female,24,1,0.0,1,1,0,82136.83,2,PLATINUM,704,0
531,Germany,Female,50,5,80616.15,3,0,1,51035.76,2,SILVER,507,1
620,Germany,Male,32,5,81328.56,1,0,0,93649.79,2,DIAMOND,248,0
704,Germany,Female,50,10,72214.88,1,1,1,128608.33,1,PLATINUM,551,0
596,Germany,Female,49,3,0.0,3,0,1,196297.03,5,PLATINUM,554,0
615,Germany,Female,44,9,0.0,2,1,1,81646.18,5,DIAMOND,229,0
610,Germany,Male,31,9,111092.54,2,1,0,122089.13,2,SILVER,504,0
788,Germany,Female,45,5,88498.99,1,1,1,52780.57,4,GOLD,257,0
688,Spain,Female,33,9,41360.68,2,1,0,188726.59,2,PLATINUM,564,0
630,Germany,Female,31,0,0.0,2,0,0,186375.46,3,GOLD,233,0
532,Germany,Female,30,2,68044.58,3,0,1,175117.67,4,GOLD,394,1
532,Germany,Female,51,10,106783.54,2,0,1,175823.14,5,DIAMOND,50,0
529,France,Female,30,10,132771.7,1,0,0,175712.37,3,DIAMOND,471,0
641,Germany,Male,33,10,122487.86,2,1,0,79429.5,2,SILVER,492,0
678,Germany,Male,41,9,0.0,2,0,1,163882.63,2,DIAMOND,241,1
719,Germany,Male,44,2,0.0,2,1,1,150413.35,5,DIAMOND,582,0
769,Germany,Male,32,5,0.0,2,1,1,69379.08,1,PLATINUM,561,0
664,Germany,Male,39,9,0.0,2,0,1,57855.46,3,SILVER,272,0
577,Germany,Male,24,0,0.0,1,1,0,172638.37,2,GOLD,233,0
850,Spain,Male,41,10,149841.86,2,1,0,13937.68,5,GOLD,566,0
521,Spain,Female,44,5,0.0,4,0,0,175395.79,2,GOLD,340,0
735,Germany,Male,39,2,37332.06,2,1,0,54813.56,3,PLATINUM,566,0
