CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Exited
583,Germany,Female,24,3,61772.78,1,1,0,188419.55,1,GOLD,535,0
689,Germany,Female,43,2,29202.0,2,1,0,145165.95,3,SILVER,602,1
694,France,Male,29,10,76529.11,2,1,1,13182.19,3,SILVER,365,0
684,Spain,Male,47,10,17591.33,2,1,0,114863.07,2,DIAMOND,711,0
677,Spain,Male,43,3,0.0,1,0,1,194485.08,2,PLATINUM,262,0
547,Germany,Male,44,8,0.0,1,1,0,182516.99,1,GOLD,347,1
569,Germany,Female,44,1,142508.05,1,1,1,79321.39,5,GOLD,192,0
516,Germany,Male,28,3,89033.25,2,0,0,163522.58,2,PLATINUM,366,0
578,Spain,Male,56,10,123902.13,1,1,1,65950.66,1,PLATINUM,571,0
582,Spain,Female,51,3,110593.44,3,1,0,145192.65,1,PLATINUM,770,0
621,France,Female,51,5,73904.12,1,0,1,159325.32,2,GOLD,726,0
730,France,Male,32,0,26481.57,2,1,1,78168.13,5,SILVER,240,0
734,France,Male,18,8,166616.3,2,0,1,165475.29,4,GOLD,644,0
672,Germany,Female,39,9,0.0,1,1,0,170249.33,1,DIAMOND,527,0
634,Germany,Female,37,4,29975.16,1,1,0,79841.18,5,PLATINUM,358,0
612,Spain,Female,43,6,50607.63,1,1,1,102934.58,3,DIAMOND,873,0
702,Germany,Female,49,2,0.0,1,1,1,170699.37,2,GOLD,263,0
541,France,Male,37,8,0.0,1,0,1,137851.92,3,PLATINUM,681,0
550,France,Male,48,7,148483.8,3,1,1,125905.96,5,GOLD,334,0
740,Germany,Male,40,5,109088.8,2,1,1,54785.92,2,SILVER,50,0
518,France,Male,53,1,74617.28,2,1,0,65992.79,1,SILVER,50,0
492,Germany,Female,44,9,0.0,1,0,1,43514.19,3,PLATINUM,644,1
726,France,Female,42,1,96028.05,2,1,1,142928.25,2,GOLD,503,0
570,Spain,Male,42,8,49715.83,2,1,0,31412.53,1,GOLD,273,1
560,France,Male,30,6,63583.57,1,0,1,199803.72,5,DIAMOND,551,0
525,Spain,Male,55,6,0.0,1,0,0,142762.66,1,SILVER,133,1
772,France,Female,50,10,51361.74,1,0,0,198740.63,3,DIAMOND,583,1
631,France,Male,32,1,47303.49,1,1,0,77850.85,3,PLATINUM,482,0
821,Spain,Male,48,8,186447.72,4,0,1,116339.51,5,GOLD,335,0
549,France,Female,39,4,0.0,2,0,1,69590.82,5,SILVER,644,0
680,Spain,Male,43,4,159431.54,2,0,0,114811.7,2,SILVER,484,0
557,France,Male,35,4,73552.33,2,0,1,64793.03,3,PLATINUM,553,0
572,France,Female,50,3,201681.08,1,1,0,42666.73,5,SILVER,304,1
635,France,Female,50,4,0.0,2,0,1,54903.55,5,GOLD,582,0
588,France,Female,29,4,189395.0,1,0,1,112148.87,4,GOLD,697,0
800,France,Male,56,8,109398.8,1,1,1,164323.92,3,PLATINUM,58,0
706,Germany,Female,40,4,0.0,1,1,1,142064.37,2,GOLD,518,0
749,Germany,Male,53,0,85549.25,2,1,1,59435.83,3,DIAMOND,558,0
837,France,Male,33,3,0.0,1,0,0,86781.99,2,DIAMOND,862,0
666,Germany,Female,35,8,59365.22,1,1,1,12169.34,5,GOLD,422,0
650,Spain,Female,35,6,0.0,2,1,0,128989.44,3,DIAMOND,184,0
533,Spain,Female,49,3,109998.17,2,1,0,197900.19,4,GOLD,686,1
727,Germany,Female,37,5,108814.68,1,1,1,85745.26,5,SILVER,493,1
790,Germany,Female,41,8,5954.08,1,0,0,124670.59,1,PLATINUM,507,0
684,France,Female,53,1,106369.67,1,1,0,17913.53,2,SILVER,347,1
581,Spain,Female,28,10,62196.68,2,1,0,138878.78,1,GOLD,514,0
538,France,Male,36,6,0.0,2,1,0,116321.23,3,GOLD,790,0
791,Spain,Male,27,0,37997.32,1,1,1,125785.0,2,PLATINUM,596,0
721,Germany,Male,45,10,68857.46,1,0,0,10783.97,5,GOLD,312,0
617,Germany,Male,18,1,0.0,2,1,0,192567.81,5,DIAMOND,597,0
652,France,Female,27,0,41567.85,1,1,0,120294.28,5,GOLD,475,0
612,Germany,Male,40,5,52675.84,2,1,1,196924.82,5,PLATINUM,408,1
770,Germany,Male,25,1,0.0,2,1,1,179862.4,3,GOLD,236,0
439,France,Female,49,1,71173.64,2,1,1,169290.47,1,SILVER,539,1
622,Spain,Female,40,5,120884.72,1,0,1,17414.54,3,GOLD,402,0
752,France,Male,41,1,127263.51,3,1,0,114231.8,3,GOLD,654,0
815,France,Female,57,0,0.0,1,0,0,191544.66,1,PLATINUM,719,0
715,France,Male,47,4,0.0,1,0,1,123719.98,4,PLATINUM,638,0
708,Germany,Male,41,9,91048.89,1,1,0,40766.36,4,GOLD,1094,0
636,Germany,Male,28,9,0.0,1,1,1,21789.93,4,SILVER,686,0
811,Germany,Male,41,4,0.0,2,1,0,11713.34,3,GOLD,418,1
628,Spain,Female,48,8,186055.05,3,0,0,144330.97,1,PLATINUM,526,1
707,Germany,Female,36,9,89799.85,1,0,0,33454.94,3,GOLD,160,0
620,Germany,Male,34,0,88845.56,1,1,0,58962.77,4,DIAMOND,371,0
680,Spain,Female,35,9,0.0,1,0,1,54326.14,4,PLATINUM,261,0
677,Germany,Male,41,10,0.0,1,1,0,150341.28,3,DIAMOND,537,0
582,Spain,Female,23,7,29252.91,2,1,1,133468.47,4,GOLD,602,0
603,France,Male,33,1,0.0,1,1,1,199980.0,3,GOLD,554,0
636,Spain,Female,37,8,0.0,1,0,0,156456.35,2,SILVER,50,0
573,France,Male,43,10,0.0,2,0,0,195944.28,4,GOLD,376,0
513,Germany,Female,40,10,125829.29,1,0,1,91649.21,3,PLATINUM,661,1
628,Spain,Male,40,10,94317.74,4,1,0,106090.46,4,DIAMOND,788,0
708,Germany,Male,48,10,69960.02,1,1,1,29706.32,4,GOLD,663,0
554,Spain,Male,53,5,0.0,1,1,1,62023.87,1,SILVER,599,0
623,Spain,Female,44,0,130389.09,1,1,0,120842.94,3,DIAMOND,722,1
718,Spain,Male,50,9,0.0,2,1,1,173193.37,5,SILVER,502,0
570,Spain,Male,38,2,0.0,2,1,1,152417.16,3,DIAMOND,468,0
706,Spain,Female,50,5,72356.18,1,1,0,155030.69,4,DIAMOND,189,0
621,Germany,Male,36,9,36889.35,4,1,0,140799.49,3,SILVER,607,1
850,France,Male,38,5,0.0,1,0,0,82481.76,2,PLATINUM,336,0
735,France,Male,51,5,41392.98,1,1,0,121424.93,3,SILVER,340,0
681,Germany,Male,27,9,163362.76,1,1,0,107918.63,5,GOLD,246,0
565,Germany,Female,33,1,8229.49,1,1,0,125039.52,3,SILVER,419,0
570,Germany,Male,44,3,107857.55,1,1,1,171714.14,5,DIAMOND,271,0
560,France,Male,26,3,0.0,2,1,1,79562.37,1,GOLD,416,0
574,France,Female,40,9,43946.2,4,0,1,184010.73,5,PLATINUM,426,0
626,France,Male,24,4,135648.6,1,0,0,96740.48,1,PLATINUM,146,0
526,Germany,Male,26,10,151177.49,2,1,1,156872.6,1,DIAMOND,341,1
639,France,Male,48,7,0.0,1,1,1,78008.19,4,GOLD,591,1
611,Spain,Female,25,0,0.0,1,0,0,37266.96,4,DIAMOND,246,0
602,France,Female,37,4,0.0,1,1,1,171728.06,4,GOLD,437,0
658,France,Female,35,0,124827.33,2,0,0,190231.8,2,GOLD,704,1
563,France,Female,25,2,0.0,3,0,0,147690.49,5,DIAMOND,560,0
682,France,Female,41,3,33846.56,1,1,1,138795.4,1,PLATINUM,409,0
834,Spain,Male,52,5,0.0,1,1,0,16210.75,5,GOLD,896,0
736,France,Male,28,6,208574.13,1,0,1,126601.3,5,GOLD,235,0
759,Spain,Male,48,6,147369.9,1,0,0,181609.84,2,GOLD,669,0
592,Germany,Male,37,9,0.0,1,1,1,31580.74,4,SILVER,378,0
691,France,Male,39,9,152176.04,3,1,0,57321.2,5,GOLD,417,0
538,Germany,Female,39,9,0.0,1,1,1,72114.87,5,GOLD,194,0
641,Germany,Male,40,0,115637.79,2,1,1,38142.98,1,SILVER,467,0
635,Spain,Female,43,5,0.0,2,0,0,65486.44,1,DIAMOND,414,0
636,Germany,Male,48,6,28209.84,2,1,1,25415.72,4,PLATINUM,390,1
758,France,Female,39,10,101361.33,1,0,1,10070.45,1,SILVER,459,0
584,France,Female,20,9,174528.41,1,0,0,33714.38,1,SILVER,527,1
574,Germany,Female,30,5,42014.7,3,1,0,13031.44,5,GOLD,397,1
837,France,Male,47,1,17569.3,1,0,1,56644.31,3,SILVER,675,0
681,France,Male,49,10,155889.13,1,0,0,122371.57,5,GOLD,449,1
503,Germany,Female,44,2,97647.78,1,1,1,41757.48,1,SILVER,300,0
622,Spain,Female,23,0,61896.15,1,0,1,73235.93,4,PLATINUM,547,0
651,Spain,Female,30,0,0.0,1,1,1,84265.2,1,SILVER,593,0
557,Germany,Female,35,6,0.0,2,1,0,81265.07,1,SILVER,270,0
537,Spain,Male,47,4,49927.1,1,0,0,82737.87,2,SILVER,557,0
813,Spain,Female,38,3,142489.58,3,1,0,194847.08,2,DIAMOND,579,0
591,Spain,Male,34,6,67198.19,2,1,1,150138.43,3,DIAMOND,742,1
680,France,Male,34,10,110823.47,1,1,1,115336.86,3,GOLD,403,0
754,Spain,Male,46,3,110725.27,2,1,1,32123.4,5,SILVER,459,0
721,France,Male,31,6,36461.94,1,0,1,129434.54,1,SILVER,93,1
650,Spain,Male,30,1,61567.24,2,1,1,65812.03,3,GOLD,809,0
529,Spain,Male,32,6,0.0,4,1,1,118453.01,3,GOLD,715,0
762,France,Female,48,3,35070.29,1,1,0,199219.58,1,DIAMOND,611,1
688,Germany,Female,65,3,105697.99,2,0,0,174894.64,1,SILVER,341,1
641,Spain,Female,34,8,54712.39,1,1,0,175779.48,5,SILVER,211,1
545,Germany,Male,40,2,92700.06,4,1,0,31566.34,2,SILVER,690,1
850,France,Female,55,10,0.0,1,1,0,45926.53,5,PLATINUM,618,0
646,Spain,Female,43,7,148337.84,1,0,1,45592.64,4,DIAMOND,587,0
774,France,Male,35,10,73464.21,1,1,1,17792.21,5,GOLD,668,0
793,Germany,Female,38,1,0.0,2,1,1,43833.57,2,GOLD,435,0
577,Spain,Male,39,6,0.0,1,1,0,38233.89,1,DIAMOND,551,1
640,Germany,Female,43,0,107685.53,2,1,0,115840.93,5,PLATINUM,752,0
663,Spain,Male,36,4,75218.78,1,1,0,121053.07,4,PLATINUM,654,1
825,Germany,Male,61,9,50379.47,2,1,0,197213.19,5,SILVER,547,1
701,Spain,Female,49,9,109017.15,1,1,0,52570.7,1,DIAMOND,281,1
658,France,Male,29,10,39766.78,1,1,0,196425.47,3,SILVER,600,0
681,Germany,Female,34,1,0.0,3,1,0,37702.74,4,DIAMOND,573,0
650,Spain,Male,54,5,0.0,2,1,1,76953.04,2,DIAMOND,291,0
750,France,Female,39,5,36760.08,1,1,0,98705.28,5,SILVER,638,0
739,Germany,Male,29,7,0.0,1,1,0,100142.52,5,SILVER,529,1
653,Germany,Male,47,3,171757.17,1,1,0,112885.28,1,GOLD,487,0
686,France,Male,25,1,0.0,1,0,1,117946.93,3,GOLD,403,0
657,Spain,Female,22,3,0.0,2,1,0,154545.96,4,SILVER,450,0
684,Spain,Male,39,5,0.0,3,1,0,50740.55,5,PLATINUM,386,0
610,Spain,Male,18,3,95139.32,2,1,1,179133.47,3,SILVER,489,0
625,France,Female,35,6,0.0,2,1,0,179530.62,5,PLATINUM,329,1
830,France,Male,36,6,76711.64,1,0,0,37975.17,2,GOLD,753,0
688,Spain,Male,39,7,0.0,3,1,1,112119.62,2,SILVER,101,0
723,France,Male,30,7,0.0,1,0,1,130673.57,4,DIAMOND,797,0
659,France,Male,23,1,0.0,1,1,0,185722.9,4,GOLD,559,0
630,Germany,Female,43,3,192707.5,2,1,0,70276.54,4,SILVER,983,1
829,Germany,Male,55,6,0.0,1,0,0,18317.54,3,PLATINUM,392,1
768,France,Male,44,3,0.0,1,0,0,193624.83,2,DIAMOND,234,0
744,Germany,Male,60,3,122267.13,2,0,0,104397.12,4,PLATINUM,729,1
672,Spain,Female,38,0,222476.95,1,1,1,197294.74,1,GOLD,217,0
595,France,Female,38,9,163830.75,1,1,0,54466.89,5,SILVER,587,0
642,Spain,Female,42,2,70199.87,2,1,1,49655.49,3,PLATINUM,750,0
547,France,Male,34,3,162407.49,2,1,0,188708.83,3,DIAMOND,626,0
477,Germany,Male,24,2,0.0,2,1,1,31064.43,1,SILVER,279,0
606,Germany,Male,55,6,0.0,2,0,0,66046.21,1,GOLD,151,0
580,France,Female,35,4,0.0,1,1,0,138029.44,3,PLATINUM,75,0
629,Spain,Female,40,3,37685.53,2,1,0,110759.95,5,GOLD,636,0
713,Germany,Male,33,7,29865.57,2,1,0,74770.23,4,GOLD,541,0
723,France,Male,34,9,69493.44,4,1,0,54062.73,5,GOLD,308,0
652,France,Male,43,5,52349.88,4,1,0,31262.88,3,DIAMOND,311,0
569,Spain,Female,39,9,0.0,1,1,0,84912.67,2,PLATINUM,410,0
545,France,Female,38,10,0.0,2,0,1,164043.44,5,GOLD,606,0
540,France,Female,39,4,0.0,2,1,1,45273.15,3,GOLD,433,0
575,France,Male,31,0,91854.32,3,0,1,18526.82,3,DIAMOND,569,1
828,Germany,Male,19,4,117378.23,1,1,1,183816.88,4,GOLD,338,0
584,France,Male,52,10,0.0,1,0,1,155535.6,4,PLATINUM,222,0
613,Spain,Female,22,3,133997.15,1,1,0,151821.72,1,PLATINUM,669,1
760,France,Male,43,10,62853.84,1,1,0,193789.99,3,GOLD,641,0
636,Spain,Male,36,5,0.0,1,1,1,124665.97,1,SILVER,217,0
850,Germany,Male,30,7,110419.9,1,1,0,135493.33,1,PLATINUM,677,0
489,Germany,Male,41,9,87657.12,2,0,0,183066.36,4,SILVER,332,1
753,France,Male,23,2,88844.36,2,0,0,37059.4,4,DIAMOND,406,0
701,Germany,Male,20,3,138527.29,3,0,1,115125.79,1,PLATINUM,359,0
610,Spain,Female,27,9,0.0,1,0,0,103376.35,1,GOLD,215,0
658,Spain,Female,27,9,35574.02,4,0,1,199893.08,2,PLATINUM,589,0
715,France,Male,43,10,0.0,2,0,1,178438.04,3,DIAMOND,471,0
615,Germany,Male,31,8,33302.87,2,1,1,103050.62,5,SILVER,725,0
843,Germany,Female,44,4,85643.63,1,1,1,103220.9,1,DIAMOND,597,0
815,Germany,Male,34,6,0.0,1,0,1,13908.12,4,GOLD,383,1
598,Germany,Female,53,7,206238.22,2,1,0,55746.97,4,GOLD,250,1
534,Spain,Male,29,6,132503.79,2,0,1,25284.69,2,DIAMOND,454,0
761,Germany,Female,31,10,0.0,2,1,0,49257.23,5,GOLD,653,0
850,France,Female,49,3,0.0,2,1,0,127418.48,4,DIAMOND,369,1
736,Spain,Male,38,1,0.0,1,1,0,102642.53,2,PLATINUM,253,0
591,France,Female,33,2,0.0,1,1,1,151255.22,5,PLATINUM,221,0
574,France,Female,21,7,71920.28,3,1,0,185305.32,1,DIAMOND,111,0
537,France,Female,44,6,85125.97,1,0,0,51521.02,2,DIAMOND,749,0
588,Germany,Male,35,8,109879.14,2,1,1,41292.41,2,DIAMOND,554,0
658,Germany,Male,34,8,0.0,2,1,1,180635.44,1,GOLD,461,0
730,Spain,Male,32,2,158241.65,1,1,0,23113.89,3,GOLD,585,0
778,Germany,Male,35,2,0.0,1,1,1,31947.04,3,PLATINUM,774,0
452,Spain,Female,39,4,202006.25,1,1,1,148184.37,1,DIAMOND,696,0
728,Germany,Male,33,7,91486.49,1,1,1,138857.33,4,SILVER,131,0
719,France,Male,35,9,194798.04,3,1,0,85716.11,5,PLATINUM,666,0
622,Germany,Female,36,5,110432.56,2,1,1,45194.91,5,GOLD,359,0
666,France,Female,27,5,0.0,2,1,1,187473.14,4,DIAMOND,118,0
620,Germany,Male,55,7,48003.71,2,0,0,87541.91,5,PLATINUM,437,1
820,Spain,Female,19,9,187677.06,1,1,1,99361.11,3,PLATINUM,498,0
651,Germany,Female,28,9,101177.71,1,1,0,160653.19,4,DIAMOND,322,1
778,Spain,Male,38,7,0.0,2,0,0,189432.75,4,DIAMOND,348,0
662,Spain,Male,26,9,130524.94,1,1,0,97553.71,1,GOLD,407,0
498,France,Male,41,10,132486.24,1,1,0,47283.98,3,GOLD,428,0
521,Germany,Male,45,1,110111.9,2,1,0,101236.12,5,DIAMOND,579,0
579,Germany,Female,22,0,110703.39,1,0,1,149240.73,4,SILVER,532,0
580,Spain,Female,51,4,112831.16,2,1,1,183453.93,1,GOLD,311,1
559,Spain,Female,36,1,11264.33,2,0,0,182803.13,2,SILVER,372,0
776,France,Female,34,0,0.0,1,1,0,20973.19,5,SILVER,50,0
508,France,Male,51,10,69761.98,2,1,0,159483.94,1,GOLD,658,0
603,France,Male,31,0,69995.05,2,0,1,197087.68,2,GOLD,444,0
712,France,Male,53,5,0.0,1,1,0,115228.68,5,PLATINUM,506,1
848,France,Male,32,3,14357.07,3,1,1,180748.82,2,SILVER,508,0
653,Spain,Male,44,6,120659.25,2,1,1,121147.29,2,SILVER,398,0
576,Spain,Male,30,0,177124.76,1,1,0,27067.94,3,PLATINUM,247,0
677,Germany,Female,38,7,7033.97,1,1,0,181906.2,3,SILVER,539,0
822,Germany,Female,46,3,70601.38,3,0,0,51512.41,4,PLATINUM,596,1
810,France,Female,50,1,35909.4,2,0,1,74161.75,2,DIAMOND,823,0
824,Germany,Male,38,4,74315.96,2,1,0,149906.97,5,GOLD,552,0
593,France,Female,32,4,182548.55,1,1,1,92314.62,3,DIAMOND,782,0
725,Germany,Female,42,5,0.0,2,1,0,96516.69,5,PLATINUM,262,0
538,France,Female,37,6,3695.09,1,1,0,11913.2,1,PLATINUM,691,0
751,Germany,Male,36,9,70945.9,1,0,1,177008.18,5,PLATINUM,469,0
651,Germany,Male,45,7,0.0,1,1,1,44691.32,1,GOLD,908,0
635,France,Male,39,6,194339.05,1,0,1,60042.83,4,SILVER,66,0
555,France,Female,43,3,0.0,2,1,0,88054.62,1,GOLD,430,0
614,France,Female,42,7,0.0,1,1,1,106978.91,5,GOLD,547,0
735,Spain,Female,32,5,0.0,1,1,1,12395.41,4,PLATINUM,365,0
462,Spain,Male,52,4,43811.58,2,1,1,114781.3,2,GOLD,146,0
512,Spain,Male,39,1,167067.73,1,1,1,177346.1,1,GOLD,835,0
665,France,Male,32,0,111410.71,1,1,0,189664.33,2,GOLD,568,1
740,Germany,Male,46,7,0.0,1,1,0,159226.02,5,GOLD,232,0
603,Germany,Male,39,9,34371.6,2,1,0,34109.7,5,SILVER,219,0
618,Spain,Female,47,2,39769.54,2,0,0,139234.37,4,SILVER,552,0
594,Germany,Male,35,7,134379.82,2,1,1,69828.0,3,DIAMOND,381,0
609,France,Female,25,9,0.0,1,1,0,102712.58,4,GOLD,556,1
573,Germany,Female,35,5,33295.86,1,0,0,79046.32,4,PLATINUM,176,0
850,Spain,Female,23,7,187024.97,1,1,1,108011.34,1,DIAMOND,336,0
579,Germany,Female,35,0,214480.66,1,1,0,143881.94,4,GOLD,301,1
707,Germany,Male,35,6,93182.19,1,1,1,108473.69,2,PLATINUM,377,0
562,Spain,Female,40,6,31304.41,2,0,1,175666.02,5,PLATINUM,374,0
639,Germany,Male,33,0,0.0,2,1,1,190324.4,1,SILVER,223,0
561,France,Male,36,6,33537.5,2,0,1,195315.01,4,SILVER,602,0
759,France,Male,49,8,0.0,2,1,0,181540.41,2,PLATINUM,564,0
658,Germany,Male,57,9,0.0,2,1,0,198024.89,5,GOLD,541,1
678,Germany,Male,49,5,74498.0,1,1,1,142635.0,2,GOLD,79,0
801,Germany,Male,36,0,78304.02,2,1,1,80456.64,4,GOLD,851,0
850,Germany,Female,39,1,0.0,2,1,0,154309.95,2,PLATINUM,411,0
784,France,Male,31,8,110652.7,1,1,1,109790.36,5,SILVER,404,0
504,Germany,Male,41,2,155035.58,2,1,1,10497.44,5,DIAMOND,240,0
675,Spain,Female,42,0,88289.08,1,1,0,86379.88,5,DIAMOND,404,0
850,France,Male,38,3,176641.58,2,1,1,118004.37,1,PLATINUM,746,0
694,Spain,Female,55,1,0.0,1,0,0,158216.47,4,SILVER,418,1
706,France,Female,43,3,128628.98,1,1,0,187745.94,4,GOLD,690,1
610,Germany,Male,42,3,121149.41,2,0,0,86381.05,4,DIAMOND,501,1
567,Germany,Male,43,9,0.0,2,0,1,57363.72,4,GOLD,579,0
674,Germany,Female,52,4,0.0,1,1,0,148697.43,5,SILVER,389,1
504,Germany,Female,42,2,0.0,2,0,1,105578.8,3,SILVER,425,0
411,Germany,Male,45,5,0.0,2,1,0,183915.85,3,GOLD,490,1
527,France,Female,45,1,156840.03,3,1,1,149652.27,2,PLATINUM,615,0
625,Germany,Female,44,3,0.0,3,1,1,174577.24,1,DIAMOND,607,1
669,Spain,Male,38,3,0.0,1,1,1,98349.81,1,GOLD,649,0
571,Spain,Male,30,1,0.0,3,1,0,73702.78,5,GOLD,371,0
681,Spain,Female,42,8,64471.08,1,1,0,93889.24,2,DIAMOND,621,0
671,Germany,Female,25,9,4793.25,3,1,0,108474.97,3,SILVER,50,0
722,Germany,Male,18,10,145665.29,2,1,0,181861.79,2,GOLD,611,0
711,Germany,Female,39,7,0.0,2,1,1,85593.78,5,PLATINUM,655,1
579,France,Female,26,1,0.0,1,0,0,29003.93,3,DIAMOND,151,0
850,Spain,Male,31,1,0.0,1,0,0,72740.1,4,GOLD,607,1
543,France,Female,23,9,0.0,2,1,0,191430.48,1,GOLD,628,0
605,France,Male,42,2,33872.14,1,1,0,140724.32,3,GOLD,846,0
769,Spain,Female,20,8,218841.98,1,1,0,188880.24,2,SILVER,413,0
622,Spain,Female,35,5,0.0,3,1,0,55916.87,1,PLATINUM,50,1
709,France,Female,36,3,148299.89,1,1,1,81232.61,5,SILVER,287,1
443,France,Male,48,8,0.0,1,1,0,112149.17,5,GOLD,846,0
559,Spain,Female,22,5,176566.6,1,1,0,11991.18,4,GOLD,612,0
655,Germany,Female,37,5,12625.12,1,1,1,117815.89,4,DIAMOND,356,1
529,Germany,Male,54,3,0.0,1,1,1,13076.07,2,GOLD,50,0
521,Spain,Male,34,2,0.0,1,1,1,100470.75,3,SILVER,794,0
674,Spain,Female,70,10,154824.27,2,1,1,164166.15,5,GOLD,691,0
791,Germany,Male,38,2,0.0,1,1,0,143007.53,1,GOLD,595,0
700,Spain,Female,31,10,92019.83,2,1,1,109608.78,1,GOLD,182,0
751,France,Female,26,7,0.0,4,1,1,129330.22,4,SILVER,645,0
623,Germany,Male,52,6,16998.08,1,1,0,171067.57,4,PLATINUM,463,0
633,Spain,Male,48,10,0.0,1,1,1,63012.51,3,SILVER,443,0
611,Spain,Male,35,6,145190.85,1,1,0,21533.6,1,GOLD,463,0
649,Germany,Female,47,8,26042.82,1,1,0,72630.06,1,PLATINUM,458,0
626,Germany,Male,32,3,0.0,2,0,0,103665.98,1,PLATINUM,548,0
672,Germany,Female,39,9,0.0,1,1,0,177664.97,4,DIAMOND,274,1
642,Germany,Female,18,7,0.0,2,1,1,102676.73,2,GOLD,131,0
624,Germany,Female,35,0,157149.65,3,1,1,190784.06,4,GOLD,412,1
581,Spain,Male,43,7,38163.0,1,0,1,150703.94,4,GOLD,626,0
759,Germany,Male,39,0,201042.82,1,1,1,129933.33,1,PLATINUM,460,0
515,France,Female,30,6,55460.38,4,1,0,26856.2,2,PLATINUM,442,0
630,France,Female,40,0,194303.1,1,1,0,86456.14,3,GOLD,128,0
